Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/03/2025,Cash,$0.19,10/24/2025,12/03/2025,12/23/2025,USD
08/27/2025,Cash,$0.19,07/25/2025,08/27/2025,09/17/2025,USD
05/28/2025,Cash,$0.19,05/01/2025,05/28/2025,06/18/2025,USD
02/26/2025,Cash,$0.19,01/31/2025,02/26/2025,03/19/2025,USD
11/27/2024,Cash,$0.19,10/28/2024,11/27/2024,12/18/2024,USD
08/28/2024,Cash,$0.19,07/29/2024,08/28/2024,09/18/2024,USD
05/29/2024,Cash,$0.19,05/03/2024,05/29/2024,06/19/2024,USD
02/27/2024,Cash,$0.19,01/26/2024,02/28/2024,03/20/2024,USD
11/28/2023,Cash,$0.19,10/31/2023,11/29/2023,12/20/2023,USD
08/29/2023,Cash,$0.19,07/31/2023,08/30/2023,09/20/2023,USD
05/30/2023,Cash,$0.19,05/08/2023,05/31/2023,06/21/2023,USD
02/28/2023,Cash,$0.19,01/27/2023,03/01/2023,03/22/2023,USD
11/29/2022,Cash,$0.19,10/31/2022,11/30/2022,12/21/2022,USD
08/30/2022,Cash,$0.19,07/29/2022,08/31/2022,09/21/2022,USD
06/07/2022,Cash,$0.19,05/09/2022,06/08/2022,06/22/2022,USD
03/08/2022,Cash,$0.17,01/28/2022,03/09/2022,03/23/2022,USD
12/07/2021,Cash,$0.17,11/02/2021,12/08/2021,12/22/2021,USD
08/31/2021,Cash,$0.17,08/03/2021,09/01/2021,09/22/2021,USD
06/01/2021,Cash,$0.17,05/10/2021,06/02/2021,06/23/2021,USD
03/02/2021,Cash,$0.17,02/01/2021,03/03/2021,03/24/2021,USD
12/01/2020,Cash,$0.17,11/04/2020,12/02/2020,12/23/2020,USD
