Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
08/15/2025,Cash,$0.70,08/01/2025,08/15/2025,08/29/2025,USD
02/14/2025,Cash,$0.70,01/31/2025,02/14/2025,02/28/2025,USD
08/14/2024,Cash,$0.66,07/31/2024,08/14/2024,08/28/2024,USD
02/14/2024,Cash,$0.66,01/31/2024,02/15/2024,02/28/2024,USD
08/10/2023,Cash,$0.63,07/25/2023,08/11/2023,08/25/2023,USD
02/14/2023,Cash,$0.63,01/31/2023,02/15/2023,02/28/2023,USD
08/15/2022,Cash,$0.60,08/02/2022,08/16/2022,08/29/2022,USD
02/14/2022,Cash,$0.60,02/03/2022,02/15/2022,02/28/2022,USD
08/19/2021,Cash,$0.60,08/03/2021,08/20/2021,09/03/2021,USD
02/04/2021,Cash,$0.55,01/22/2021,02/05/2021,02/17/2021,USD
09/18/2020,Cash,$0.55,09/04/2020,09/21/2020,10/05/2020,USD
03/31/2020,Cash,$0.55,03/16/2020,04/01/2020,04/03/2020,USD
09/27/2019,Cash,$0.55,09/13/2019,09/30/2019,10/15/2019,USD
03/29/2019,Cash,$0.50,03/15/2019,04/01/2019,04/15/2019,USD
10/05/2018,Cash,$0.42,09/27/2018,10/09/2018,10/16/2018,USD
03/29/2018,Cash,$0.33,03/16/2018,04/02/2018,04/16/2018,USD
09/28/2017,Cash,$0.33,09/15/2017,09/29/2017,10/16/2017,USD
03/30/2017,Cash,$0.33,03/17/2017,04/03/2017,04/17/2017,USD
09/28/2016,Cash,$0.31,09/15/2016,09/30/2016,10/17/2016,USD
03/30/2016,Cash,$0.29,03/18/2016,04/01/2016,04/18/2016,USD
09/28/2015,Cash,$0.29,09/18/2015,09/30/2015,10/15/2015,USD
03/30/2015,Cash,$0.29,03/19/2015,04/01/2015,04/17/2015,USD
09/26/2014,Cash,$0.27,09/18/2014,09/30/2014,10/15/2014,USD
03/28/2014,Cash,$0.25,03/20/2014,04/01/2014,04/18/2014,USD
09/26/2013,Cash,$0.23,09/16/2013,09/30/2013,10/15/2013,USD
03/27/2013,Cash,$0.20,02/28/2013,04/01/2013,04/19/2013,USD
03/27/2003,Cash,$0.43,N/A,03/27/2003,N/A,USD
09/25/2002,Cash,$0.37,N/A,09/25/2002,N/A,USD
03/26/2002,Cash,$0.40,N/A,03/26/2002,N/A,USD
09/26/2001,Cash,$0.40,N/A,09/26/2001,N/A,USD
03/28/2001,Cash,$0.50,N/A,03/28/2001,N/A,USD
09/27/2000,Cash,$0.50,N/A,09/27/2000,N/A,USD
03/29/2000,Cash,$0.60,N/A,03/29/2000,N/A,USD
09/28/1999,Cash,$0.50,N/A,09/28/1999,N/A,USD
03/29/1999,Cash,$0.60,N/A,03/29/1999,N/A,USD
09/28/1998,Cash,$0.40,N/A,09/28/1998,N/A,USD
04/01/1998,Cash,$0.50,N/A,04/01/1998,N/A,USD
