Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.275,11/04/2025,12/05/2025,12/19/2025,USD
09/05/2025,Cash,$0.275,08/06/2025,09/05/2025,09/19/2025,USD
06/06/2025,Cash,$0.2625,04/29/2025,06/06/2025,06/20/2025,USD
03/07/2025,Cash,$0.2625,02/05/2025,03/07/2025,03/21/2025,USD
11/29/2024,Cash,$0.2625,10/29/2024,11/29/2024,12/20/2024,USD
08/30/2024,Cash,$0.2625,07/31/2024,08/30/2024,09/20/2024,USD
05/31/2024,Cash,$0.25,04/30/2024,05/31/2024,06/18/2024,USD
02/29/2024,Cash,$0.25,01/31/2024,03/01/2024,03/20/2024,USD
11/30/2023,Cash,$0.25,11/01/2023,12/01/2023,12/20/2023,USD
08/31/2023,Cash,$0.25,08/02/2023,09/01/2023,09/22/2023,USD
06/01/2023,Cash,$0.24299,05/02/2023,06/02/2023,06/23/2023,USD
03/02/2023,Cash,$0.24299,02/01/2023,03/03/2023,03/23/2023,USD
12/01/2022,Cash,$0.24299,11/02/2022,12/02/2022,12/22/2022,USD
09/01/2022,Cash,$0.24299,08/03/2022,09/02/2022,09/23/2022,USD
06/02/2022,Cash,$0.2209,05/03/2022,06/03/2022,06/24/2022,USD
03/03/2022,Cash,$0.2209,02/02/2022,03/04/2022,03/25/2022,USD
12/02/2021,Cash,$0.2209,11/03/2021,12/03/2021,12/22/2021,USD
09/02/2021,Cash,$0.2209,08/04/2021,09/03/2021,09/24/2021,USD
06/03/2021,Cash,$0.2008,05/05/2021,06/04/2021,06/25/2021,USD
03/04/2021,Cash,$0.2008,02/03/2021,03/05/2021,03/26/2021,USD
12/03/2020,Cash,$0.2008,11/04/2020,12/04/2020,12/22/2020,USD
09/03/2020,Cash,$0.1746,08/05/2020,09/04/2020,09/25/2020,USD
05/28/2020,Cash,$0.1746,04/29/2020,05/29/2020,06/19/2020,USD
02/27/2020,Cash,$0.1746,01/29/2020,02/28/2020,03/20/2020,USD
11/27/2019,Cash,$0.1746,10/30/2019,11/29/2019,12/19/2019,USD
08/29/2019,Cash,$0.1746,07/31/2019,08/30/2019,09/20/2019,USD
05/30/2019,Cash,$0.1746,04/30/2019,05/31/2019,06/21/2019,USD
02/28/2019,Cash,$0.1518,01/30/2019,03/01/2019,03/22/2019,USD
11/29/2018,Cash,$0.1518,10/30/2018,11/30/2018,12/20/2018,USD
08/30/2018,Cash,$0.1518,08/01/2018,08/31/2018,09/21/2018,USD
06/07/2018,Cash,$0.1518,05/08/2018,06/08/2018,06/29/2018,USD
03/01/2018,Cash,$0.132,01/30/2018,03/02/2018,03/23/2018,USD
11/30/2017,Cash,$0.132,11/02/2017,12/01/2017,12/20/2017,USD
08/30/2017,Cash,$0.132,08/02/2017,09/01/2017,09/22/2017,USD
05/24/2017,Cash,$0.132,05/05/2017,05/26/2017,06/16/2017,USD
03/01/2017,Cash,$0.115,02/02/2017,03/03/2017,03/23/2017,USD
11/30/2016,Cash,$0.23,11/03/2016,12/02/2016,12/22/2016,USD
08/24/2016,Cash,$0.23,07/26/2016,08/26/2016,09/16/2016,USD
05/25/2016,Cash,$0.23,04/26/2016,05/27/2016,06/17/2016,USD
03/08/2016,Cash,$0.20,02/08/2016,03/10/2016,03/31/2016,USD
11/24/2015,Cash,$0.20,10/28/2015,11/27/2015,12/18/2015,USD
08/26/2015,Cash,$0.20,07/28/2015,08/28/2015,09/18/2015,USD
05/27/2015,Cash,$0.20,04/27/2015,05/29/2015,06/19/2015,USD
02/24/2015,Cash,$0.1725,01/27/2015,02/26/2015,03/19/2015,USD
11/19/2014,Cash,$0.1725,10/22/2014,11/21/2014,12/12/2014,USD
08/27/2014,Cash,$0.1725,07/30/2014,08/29/2014,09/19/2014,USD
05/21/2014,Cash,$0.1725,04/24/2014,05/23/2014,06/13/2014,USD
02/21/2014,Cash,$0.15,01/23/2014,02/25/2014,03/14/2014,USD
11/26/2013,Cash,$0.30,10/30/2013,11/29/2013,12/20/2013,USD
08/28/2013,Cash,$0.30,07/31/2013,08/30/2013,09/20/2013,USD
