Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/09/2025,Cash,$0.405,11/19/2025,12/09/2025,12/31/2025,USD
09/09/2025,Cash,$0.405,08/20/2025,09/09/2025,09/30/2025,USD
06/10/2025,Cash,$0.405,05/21/2025,06/10/2025,06/30/2025,USD
03/18/2025,Cash,$0.405,03/04/2025,03/18/2025,03/31/2025,USD
12/10/2024,Cash,$0.3675,11/20/2024,12/10/2024,12/31/2024,USD
09/10/2024,Cash,$0.3675,08/21/2024,09/10/2024,09/30/2024,USD
06/11/2024,Cash,$0.3675,05/22/2024,06/11/2024,06/28/2024,USD
03/14/2024,Cash,$0.3675,03/05/2024,03/15/2024,03/29/2024,USD
12/04/2023,Cash,$0.335,11/15/2023,12/05/2023,12/29/2023,USD
09/01/2023,Cash,$0.335,08/16/2023,09/05/2023,09/29/2023,USD
06/05/2023,Cash,$0.335,05/17/2023,06/06/2023,06/30/2023,USD
03/13/2023,Cash,$0.335,02/28/2023,03/14/2023,03/31/2023,USD
12/05/2022,Cash,$0.31,11/16/2022,12/06/2022,12/30/2022,USD
09/02/2022,Cash,$0.31,08/17/2022,09/06/2022,09/30/2022,USD
06/06/2022,Cash,$0.31,05/18/2022,06/07/2022,06/30/2022,USD
03/14/2022,Cash,$0.31,03/01/2022,03/15/2022,03/31/2022,USD
12/06/2021,Cash,$0.285,11/17/2021,12/07/2021,12/31/2021,USD
09/03/2021,Cash,$0.285,08/18/2021,09/07/2021,09/30/2021,USD
06/07/2021,Cash,$0.285,05/19/2021,06/08/2021,06/30/2021,USD
03/15/2021,Cash,$0.285,03/02/2021,03/16/2021,03/31/2021,USD
03/16/2020,Cash,$0.285,03/03/2020,03/17/2020,03/31/2020,USD
12/05/2019,Cash,$0.255,11/20/2019,12/06/2019,12/31/2019,USD
09/11/2019,Cash,$0.255,08/21/2019,09/12/2019,09/30/2019,USD
06/10/2019,Cash,$0.255,05/22/2019,06/11/2019,06/28/2019,USD
03/15/2019,Cash,$0.255,03/05/2019,03/18/2019,03/29/2019,USD
12/06/2018,Cash,$0.225,11/19/2018,12/07/2018,12/28/2018,USD
09/12/2018,Cash,$0.225,08/22/2018,09/13/2018,09/28/2018,USD
06/11/2018,Cash,$0.225,05/23/2018,06/12/2018,06/29/2018,USD
03/16/2018,Cash,$0.225,03/06/2018,03/19/2018,03/30/2018,USD
11/30/2017,Cash,$0.16,11/15/2017,12/01/2017,12/29/2017,USD
09/06/2017,Cash,$0.16,08/16/2017,09/07/2017,09/29/2017,USD
06/02/2017,Cash,$0.16,05/17/2017,06/06/2017,06/30/2017,USD
03/08/2017,Cash,$0.16,02/28/2017,03/10/2017,03/31/2017,USD
12/05/2016,Cash,$0.135,11/16/2016,12/07/2016,12/30/2016,USD
08/31/2016,Cash,$0.135,08/17/2016,09/02/2016,09/30/2016,USD
06/03/2016,Cash,$0.135,05/18/2016,06/07/2016,06/30/2016,USD
03/10/2016,Cash,$0.135,03/01/2016,03/14/2016,03/31/2016,USD
12/07/2015,Cash,$0.1175,11/18/2015,12/09/2015,12/31/2015,USD
09/02/2015,Cash,$0.1175,08/19/2015,09/04/2015,09/30/2015,USD
06/05/2015,Cash,$0.235,05/20/2015,06/09/2015,06/30/2015,USD
03/05/2015,Cash,$0.235,02/26/2015,03/09/2015,03/31/2015,USD
12/08/2014,Cash,$0.20,11/19/2014,12/10/2014,12/31/2014,USD
09/03/2014,Cash,$0.20,08/20/2014,09/05/2014,09/30/2014,USD
06/06/2014,Cash,$0.20,05/21/2014,06/10/2014,06/30/2014,USD
03/06/2014,Cash,$0.20,02/27/2014,03/10/2014,03/31/2014,USD
12/09/2013,Cash,$0.17,11/19/2013,12/11/2013,12/31/2013,USD
09/04/2013,Cash,$0.17,08/21/2013,09/06/2013,09/30/2013,USD
06/12/2003,Cash,$0.0575,N/A,06/12/2003,N/A,USD
02/26/2003,Cash,$0.0575,N/A,02/26/2003,N/A,USD
12/09/2002,Cash,$0.0475,N/A,12/09/2002,N/A,USD
08/30/2002,Cash,$0.0475,N/A,08/30/2002,N/A,USD
06/13/2002,Cash,$0.0475,N/A,06/13/2002,N/A,USD
02/27/2002,Cash,$0.0475,N/A,02/27/2002,N/A,USD
12/10/2001,Cash,$0.0425,N/A,12/10/2001,N/A,USD
08/31/2001,Cash,$0.0425,N/A,08/31/2001,N/A,USD
06/14/2001,Cash,$0.0425,N/A,06/14/2001,N/A,USD
02/28/2001,Cash,$0.0425,N/A,02/28/2001,N/A,USD
11/29/2000,Cash,$0.0375,N/A,11/29/2000,N/A,USD
09/06/2000,Cash,$0.0375,N/A,09/06/2000,N/A,USD
06/15/2000,Cash,$0.0375,N/A,06/15/2000,N/A,USD
03/01/2000,Cash,$0.0375,N/A,03/01/2000,N/A,USD
12/01/1999,Cash,$0.0325,N/A,12/01/1999,N/A,USD
09/02/1999,Cash,$0.065,N/A,09/02/1999,N/A,USD
06/09/1999,Cash,$0.065,N/A,06/09/1999,N/A,USD
03/03/1999,Cash,$0.065,N/A,03/03/1999,N/A,USD
12/02/1998,Cash,$0.055,N/A,12/02/1998,N/A,USD
09/08/1998,Cash,$0.055,N/A,09/08/1998,N/A,USD
06/10/1998,Cash,$0.055,N/A,06/10/1998,N/A,USD
03/04/1998,Cash,$0.055,N/A,03/04/1998,N/A,USD
12/03/1997,Cash,$0.045,N/A,12/03/1997,N/A,USD
09/03/1997,Cash,$0.045,N/A,09/03/1997,N/A,USD
06/11/1997,Cash,$0.045,N/A,06/11/1997,N/A,USD
03/06/1997,Cash/Stock,$0.045,N/A,03/06/1997,N/A,USD
12/04/1996,Cash,$0.07,N/A,12/04/1996,N/A,USD
09/04/1996,Cash,$0.07,N/A,09/04/1996,N/A,USD
06/12/1996,Cash,$0.07,N/A,06/12/1996,N/A,USD
03/06/1996,Cash,$0.07,N/A,03/06/1996,N/A,USD
12/06/1995,Cash,$0.06,N/A,12/06/1995,N/A,USD
09/06/1995,Cash,$0.06,N/A,09/06/1995,N/A,USD
06/06/1995,Cash,$0.06,N/A,06/06/1995,N/A,USD
03/06/1995,Cash,$0.06,N/A,03/06/1995,N/A,USD
12/05/1994,Cash,$0.05,N/A,12/05/1994,N/A,USD
09/02/1994,Cash,$0.05,N/A,09/02/1994,N/A,USD
06/14/1994,Cash,$0.05,N/A,06/14/1994,N/A,USD
03/07/1994,Cash,$0.05,N/A,03/07/1994,N/A,USD
