Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/19/2025,Cash,$1.30,N/A,11/19/2025,12/05/2025,USD
08/21/2025,Cash,$1.30,N/A,08/21/2025,09/08/2025,USD
05/21/2025,Cash,$1.30,N/A,05/21/2025,06/09/2025,USD
03/11/2025,Cash,$1.30,N/A,03/11/2025,03/26/2025,USD
11/27/2024,Cash,$1.44,N/A,11/27/2024,12/12/2024,USD
08/21/2024,Cash,$2.52,N/A,08/21/2024,09/05/2024,USD
05/21/2024,Cash,$2.94,N/A,05/22/2024,06/05/2024,USD
03/04/2024,Cash,$3.25,N/A,03/05/2024,03/19/2024,USD
11/13/2023,Cash,$2.50,N/A,11/14/2023,11/28/2023,USD
08/14/2023,Cash,$1.36,N/A,08/15/2023,08/29/2023,USD
05/15/2023,Cash,$3.22,N/A,05/16/2023,05/30/2023,USD
03/06/2023,Cash,$4.80,N/A,03/07/2023,03/21/2023,USD
11/14/2022,Cash,$3.67,N/A,11/15/2022,11/29/2022,USD
08/15/2022,Cash,$1.25,N/A,08/16/2022,08/30/2022,USD
07/01/2022,Cash,$15.00,06/16/2022,06/29/2022,07/08/2022,USD
05/31/2022,Cash,$2.94,N/A,06/01/2022,06/15/2022,USD
05/19/2022,Cash,$0.585,N/A,05/20/2022,06/01/2022,USD
03/18/2022,Cash,$3.00,N/A,03/21/2022,03/31/2022,USD
02/17/2022,Cash,$0.585,N/A,02/21/2022,03/04/2022,USD
11/12/2021,Cash,$0.50,N/A,11/15/2021,11/29/2021,USD
08/13/2021,Cash,$0.375,08/03/2021,08/16/2021,08/27/2021,USD
07/08/2021,Cash,$4.00,06/29/2021,07/09/2021,07/21/2021,USD
05/14/2021,Cash,$0.375,05/03/2021,05/17/2021,05/31/2021,USD
03/05/2021,Cash,$0.375,02/24/2021,03/08/2021,03/22/2021,USD
