Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/19/2025,Cash,$0.451,11/19/2025,12/19/2025,01/16/2026,USD
09/19/2025,Cash,$0.451,07/16/2025,09/19/2025,10/17/2025,USD
06/20/2025,Cash,$0.451,05/21/2025,06/20/2025,07/18/2025,USD
03/21/2025,Cash,$0.451,01/22/2025,03/21/2025,04/18/2025,USD
12/20/2024,Cash,$0.407,11/20/2024,12/20/2024,01/17/2025,USD
09/20/2024,Cash,$0.407,07/17/2024,09/20/2024,10/18/2024,USD
06/21/2024,Cash,$0.407,05/15/2024,06/21/2024,07/19/2024,USD
03/14/2024,Cash,$0.407,01/24/2024,03/15/2024,04/19/2024,USD
12/14/2023,Cash,$0.374,11/15/2023,12/15/2023,01/19/2024,USD
09/14/2023,Cash,$0.374,07/19/2023,09/15/2023,10/20/2023,USD
06/15/2023,Cash,$0.374,05/17/2023,06/16/2023,07/21/2023,USD
03/16/2023,Cash,$0.374,01/25/2023,03/17/2023,04/21/2023,USD
12/15/2022,Cash,$0.341,11/16/2022,12/16/2022,01/20/2023,USD
09/15/2022,Cash,$0.341,07/20/2022,09/16/2022,10/21/2022,USD
06/16/2022,Cash,$0.341,05/18/2022,06/17/2022,07/15/2022,USD
03/17/2022,Cash,$0.341,01/26/2022,03/18/2022,04/15/2022,USD
12/16/2021,Cash,$0.308,11/17/2021,12/17/2021,01/21/2022,USD
09/16/2021,Cash,$0.308,07/21/2021,09/17/2021,10/15/2021,USD
06/17/2021,Cash,$0.308,05/19/2021,06/18/2021,07/16/2021,USD
03/18/2021,Cash,$0.308,01/27/2021,03/19/2021,04/16/2021,USD
12/17/2020,Cash,$0.286,11/18/2020,12/18/2020,01/15/2021,USD
09/17/2020,Cash,$0.286,07/15/2020,09/18/2020,10/16/2020,USD
06/18/2020,Cash,$0.286,05/20/2020,06/19/2020,07/17/2020,USD
03/19/2020,Cash,$0.286,01/22/2020,03/20/2020,04/17/2020,USD
12/19/2019,Cash,$0.264,11/20/2019,12/20/2019,01/17/2020,USD
09/19/2019,Cash,$0.264,07/17/2019,09/20/2019,10/18/2019,USD
06/20/2019,Cash,$0.264,05/15/2019,06/21/2019,07/19/2019,USD
03/14/2019,Cash,$0.264,01/23/2019,03/15/2019,04/19/2019,USD
12/20/2018,Cash,$0.242,11/14/2018,12/21/2018,01/18/2019,USD
09/20/2018,Cash,$0.242,07/18/2018,09/21/2018,10/19/2018,USD
06/14/2018,Cash,$0.242,05/16/2018,06/15/2018,07/20/2018,USD
03/15/2018,Cash,$0.242,01/24/2018,03/16/2018,04/20/2018,USD
12/14/2017,Cash,$0.22,11/15/2017,12/15/2017,01/19/2018,USD
09/14/2017,Cash,$0.22,07/19/2017,09/15/2017,10/20/2017,USD
06/14/2017,Cash,$0.22,05/17/2017,06/16/2017,07/21/2017,USD
03/15/2017,Cash,$0.209,01/25/2017,03/17/2017,04/21/2017,USD
12/14/2016,Cash,$0.209,11/16/2016,12/16/2016,01/20/2017,USD
09/14/2016,Cash,$0.209,07/20/2016,09/16/2016,10/21/2016,USD
06/15/2016,Cash,$0.209,05/18/2016,06/17/2016,07/15/2016,USD
03/16/2016,Cash,$0.198,01/27/2016,03/18/2016,04/15/2016,USD
12/16/2015,Cash,$0.198,11/18/2015,12/18/2015,01/15/2016,USD
09/16/2015,Cash,$0.198,07/15/2015,09/18/2015,10/16/2015,USD
06/17/2015,Cash,$0.198,05/20/2015,06/19/2015,07/17/2015,USD
03/18/2015,Cash,$0.187,01/16/2015,03/20/2015,04/17/2015,USD
12/17/2014,Cash,$0.187,11/19/2014,12/19/2014,01/16/2015,USD
09/17/2014,Cash,$0.187,07/16/2014,09/19/2014,10/17/2014,USD
06/18/2014,Cash,$0.187,05/21/2014,06/20/2014,07/18/2014,USD
03/19/2014,Cash,$0.176,01/15/2014,03/21/2014,04/18/2014,USD
12/18/2013,Cash,$0.176,11/20/2013,12/20/2013,01/17/2014,USD
09/18/2013,Cash,$0.176,07/17/2013,09/20/2013,10/18/2013,USD
03/13/2013,Cash,$0.165,01/16/2013,03/15/2013,04/19/2013,USD
03/21/2003,Cash,$0.055,N/A,03/21/2003,N/A,USD
12/20/2002,Cash,$0.055,N/A,12/20/2002,N/A,USD
09/20/2002,Cash,$0.055,N/A,09/20/2002,N/A,USD
06/21/2002,Cash,$0.055,N/A,06/21/2002,N/A,USD
03/22/2002,Cash,$0.044,N/A,03/22/2002,N/A,USD
12/20/2001,Cash,$0.044,N/A,12/20/2001,N/A,USD
09/21/2001,Cash,$0.044,N/A,09/21/2001,N/A,USD
06/15/2001,Cash,$0.044,N/A,06/15/2001,N/A,USD
03/16/2001,Cash,$0.044,N/A,03/16/2001,N/A,USD
12/15/2000,Cash,$0.044,N/A,12/15/2000,N/A,USD
09/18/2000,Cash,$0.0357,N/A,09/18/2000,N/A,USD
06/16/2000,Cash,$0.0357,N/A,06/16/2000,N/A,USD
03/20/2000,Cash,$0.0357,N/A,03/20/2000,N/A,USD
12/17/1999,Cash,$0.0357,N/A,12/17/1999,N/A,USD
09/17/1999,Cash,$0.0275,N/A,09/17/1999,N/A,USD
06/18/1999,Cash,$0.0275,N/A,06/18/1999,N/A,USD
03/22/1999,Cash,$0.0275,N/A,03/22/1999,N/A,USD
12/18/1998,Cash,$0.0275,N/A,12/18/1998,N/A,USD
09/18/1998,Cash,$0.0275,N/A,09/18/1998,N/A,USD
