Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/31/2025,Cash,$0.3046875,11/11/2025,12/31/2025,01/15/2026,USD
09/30/2025,Cash,$0.3046875,08/12/2025,09/30/2025,10/15/2025,USD
06/30/2025,Cash,$0.3046875,05/13/2025,06/30/2025,07/15/2025,USD
03/31/2025,Cash,$0.3046875,02/11/2025,03/31/2025,04/15/2025,USD
12/31/2024,Cash,$0.3046875,11/12/2024,12/31/2024,01/15/2025,USD
09/30/2024,Cash,$0.3046875,08/13/2024,09/30/2024,10/15/2024,USD
06/28/2024,Cash,$0.3046875,05/14/2024,06/30/2024,07/15/2024,USD
03/27/2024,Cash,$0.3046875,02/13/2024,03/31/2024,04/15/2024,USD
12/28/2023,Cash,$0.3046875,11/14/2023,12/31/2023,01/15/2024,USD
09/28/2023,Cash,$0.3046875,08/15/2023,09/30/2023,10/15/2023,USD
06/29/2023,Cash,$0.3046875,05/09/2023,06/30/2023,07/15/2023,USD
03/30/2023,Cash,$0.3046875,02/14/2023,03/31/2023,04/15/2023,USD
12/29/2022,Cash,$0.3046875,11/08/2022,12/31/2022,01/15/2023,USD
09/29/2022,Cash,$0.3046875,08/09/2022,09/30/2022,10/15/2022,USD
06/29/2022,Cash,$0.3046875,05/10/2022,06/30/2022,07/15/2022,USD
03/30/2022,Cash,$0.3046875,01/25/2022,03/31/2022,04/15/2022,USD
12/30/2021,Cash,$0.3046875,10/26/2021,12/31/2021,01/15/2022,USD
09/30/2021,Cash,$0.3046875,07/27/2021,10/01/2021,10/15/2021,USD
06/30/2021,Cash,$0.3046875,04/27/2021,07/01/2021,07/15/2021,USD
04/12/2021,Cash,$0.2268225,04/02/2021,04/13/2021,04/15/2021,USD
