Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/13/2025,Cash,$0.15,11/03/2025,11/13/2025,11/26/2025,USD
08/14/2025,Cash,$0.15,N/A,08/14/2025,08/28/2025,USD
05/15/2025,Cash,$0.15,05/05/2025,05/15/2025,05/29/2025,USD
03/13/2025,Cash,$0.15,03/03/2025,03/13/2025,03/27/2025,USD
11/14/2024,Cash,$0.15,11/04/2024,11/14/2024,11/21/2024,USD
08/09/2024,Cash,$0.15,07/29/2024,08/09/2024,08/22/2024,USD
05/15/2024,Cash,$0.15,05/06/2024,05/16/2024,05/23/2024,USD
03/07/2024,Cash,$0.15,02/26/2024,03/08/2024,03/21/2024,USD
11/06/2023,Cash,$0.15,10/25/2023,11/07/2023,11/21/2023,USD
08/10/2023,Cash,$0.15,07/31/2023,08/11/2023,08/25/2023,USD
05/04/2023,Cash,$0.15,04/24/2023,05/05/2023,05/19/2023,USD
03/09/2023,Cash,$0.15,02/27/2023,03/10/2023,03/24/2023,USD
11/03/2022,Cash,$0.15,10/24/2022,11/04/2022,11/18/2022,USD
08/04/2022,Cash,$0.15,07/25/2022,08/05/2022,08/19/2022,USD
05/05/2022,Cash,$0.15,04/25/2022,05/06/2022,05/20/2022,USD
03/03/2022,Cash,$0.15,02/28/2022,03/04/2022,03/18/2022,USD
11/04/2021,Cash,$0.15,10/25/2021,11/05/2021,11/19/2021,USD
08/05/2021,Cash,$0.15,07/26/2021,08/06/2021,08/20/2021,USD
05/06/2021,Cash,$0.15,04/26/2021,05/07/2021,05/21/2021,USD
03/04/2021,Cash,$0.15,02/22/2021,03/05/2021,03/19/2021,USD
11/05/2020,Cash,$0.15,10/26/2020,11/06/2020,11/20/2020,USD
08/06/2020,Cash,$0.15,07/27/2020,08/07/2020,08/21/2020,USD
05/07/2020,Cash,$0.15,04/27/2020,05/08/2020,05/22/2020,USD
03/05/2020,Cash,$0.15,02/24/2020,03/06/2020,03/20/2020,USD
11/07/2019,Cash,$0.15,10/28/2019,11/08/2019,11/22/2019,USD
08/08/2019,Cash,$0.15,07/29/2019,08/09/2019,08/23/2019,USD
05/09/2019,Cash,$0.15,04/29/2019,05/10/2019,05/24/2019,USD
03/07/2019,Cash,$0.15,02/21/2019,03/08/2019,03/22/2019,USD
11/08/2018,Cash,$0.13,10/24/2018,11/09/2018,11/23/2018,USD
08/09/2018,Cash,$0.13,07/30/2018,08/10/2018,08/24/2018,USD
05/03/2018,Cash,$0.13,02/08/2018,05/04/2018,05/18/2018,USD
02/01/2018,Cash,$0.13,12/14/2017,02/02/2018,02/16/2018,USD
11/02/2017,Cash,$0.13,09/27/2017,11/03/2017,11/17/2017,USD
08/02/2017,Cash,$0.13,05/25/2017,08/04/2017,08/18/2017,USD
05/03/2017,Cash,$0.13,02/09/2017,05/05/2017,05/19/2017,USD
02/01/2017,Cash,$0.13,12/15/2016,02/03/2017,02/17/2017,USD
11/02/2016,Cash,$0.13,09/22/2016,11/04/2016,11/18/2016,USD
08/03/2016,Cash,$0.13,05/26/2016,08/05/2016,08/19/2016,USD
05/04/2016,Cash,$0.13,02/09/2016,05/06/2016,05/20/2016,USD
02/03/2016,Cash,$0.13,12/17/2015,02/05/2016,02/19/2016,USD
11/04/2015,Cash,$0.13,09/17/2015,11/06/2015,11/20/2015,USD
08/05/2015,Cash,$0.13,05/21/2015,08/07/2015,08/21/2015,USD
04/29/2015,Cash,$0.13,02/10/2015,05/01/2015,05/15/2015,USD
02/04/2015,Cash,$0.13,12/18/2014,02/06/2015,02/20/2015,USD
11/05/2014,Cash,$0.13,09/18/2014,11/07/2014,11/21/2014,USD
07/30/2014,Cash,$0.13,05/22/2014,08/01/2014,08/15/2014,USD
04/30/2014,Cash,$0.13,02/06/2014,05/02/2014,05/16/2014,USD
02/05/2014,Cash,$0.13,12/19/2013,02/07/2014,02/21/2014,USD
10/30/2013,Cash,$0.13,09/19/2013,11/01/2013,11/15/2013,USD
07/31/2013,Cash,$0.13,05/23/2013,08/02/2013,08/16/2013,USD
12/24/2012,Cash,$0.13,12/19/2012,12/27/2012,12/31/2012,USD
