Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/24/2025,Cash,$0.12,11/10/2025,11/24/2025,12/17/2025,USD
09/05/2025,Cash,$0.12,08/25/2025,09/05/2025,09/29/2025,USD
05/22/2025,Cash,$0.12,05/08/2025,05/22/2025,06/13/2025,USD
02/14/2025,Cash,$0.12,01/27/2025,02/14/2025,03/14/2025,USD
11/25/2024,Cash,$0.12,11/11/2024,11/25/2024,12/18/2024,USD
09/05/2024,Cash,$0.12,08/22/2024,09/05/2024,09/27/2024,USD
05/21/2024,Cash,$0.12,05/09/2024,05/22/2024,06/14/2024,USD
02/15/2024,Cash,$0.12,01/22/2024,02/16/2024,03/15/2024,USD
11/24/2023,Cash,$0.11,11/13/2023,11/27/2023,12/20/2023,USD
08/31/2023,Cash,$0.11,08/21/2023,09/01/2023,09/25/2023,USD
05/23/2023,Cash,$0.11,05/11/2023,05/24/2023,06/16/2023,USD
02/16/2023,Cash,$0.11,01/25/2023,02/17/2023,03/17/2023,USD
11/25/2022,Cash,$0.11,11/14/2022,11/28/2022,12/21/2022,USD
08/30/2022,Cash,$0.11,08/15/2022,08/31/2022,09/23/2022,USD
05/24/2022,Cash,$0.11,05/12/2022,05/25/2022,06/17/2022,USD
02/17/2022,Cash,$0.11,01/25/2022,02/18/2022,03/18/2022,USD
11/23/2021,Cash,$0.10,11/08/2021,11/24/2021,12/17/2021,USD
08/31/2021,Cash,$0.10,08/17/2021,09/01/2021,09/24/2021,USD
05/25/2021,Cash,$0.10,05/06/2021,05/26/2021,06/18/2021,USD
02/18/2021,Cash,$0.10,01/25/2021,02/19/2021,03/19/2021,USD
11/24/2020,Cash,$0.10,11/09/2020,11/25/2020,12/18/2020,USD
09/02/2020,Cash,$0.10,08/20/2020,09/03/2020,09/25/2020,USD
05/26/2020,Cash,$0.10,05/07/2020,05/27/2020,06/19/2020,USD
02/20/2020,Cash,$0.10,01/20/2020,02/21/2020,03/20/2020,USD
11/26/2019,Cash,$0.09,11/11/2019,11/27/2019,12/20/2019,USD
09/03/2019,Cash,$0.09,08/22/2019,09/04/2019,09/27/2019,USD
05/28/2019,Cash,$0.09,05/07/2019,05/29/2019,06/21/2019,USD
02/21/2019,Cash,$0.09,01/21/2019,02/22/2019,03/22/2019,USD
11/27/2018,Cash,$0.09,11/13/2018,11/28/2018,12/21/2018,USD
09/04/2018,Cash,$0.09,08/23/2018,09/05/2018,09/28/2018,USD
05/30/2018,Cash,$0.09,05/08/2018,05/31/2018,06/22/2018,USD
02/22/2018,Cash,$0.09,01/24/2018,02/23/2018,03/23/2018,USD
11/28/2017,Cash,$0.07,11/14/2017,11/29/2017,12/21/2017,USD
09/06/2017,Cash,$0.07,08/24/2017,09/07/2017,09/29/2017,USD
05/30/2017,Cash,$0.07,05/09/2017,06/01/2017,06/23/2017,USD
02/22/2017,Cash,$0.07,01/24/2017,02/24/2017,03/20/2017,USD
11/28/2016,Cash,$0.06,11/15/2016,11/30/2016,12/22/2016,USD
09/02/2016,Cash,$0.06,08/24/2016,09/07/2016,09/30/2016,USD
05/27/2016,Cash,$0.06,05/10/2016,06/01/2016,06/24/2016,USD
02/24/2016,Cash,$0.06,01/26/2016,02/26/2016,03/21/2016,USD
11/30/2015,Cash,$0.06,11/18/2015,12/02/2015,12/28/2015,USD
09/02/2015,Cash,$0.06,08/21/2015,09/04/2015,09/28/2015,USD
05/29/2015,Cash,$0.06,05/12/2015,06/02/2015,06/26/2015,USD
02/25/2015,Cash,$0.06,01/28/2015,02/27/2015,03/24/2015,USD
12/01/2014,Cash,$0.06,11/19/2014,12/03/2014,12/29/2014,USD
09/03/2014,Cash,$0.06,08/21/2014,09/05/2014,09/26/2014,USD
05/07/2014,Cash,$0.06,01/22/2014,05/09/2014,06/02/2014,USD
