Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.0625,N/A,09/30/2025,10/31/2025,USD
06/30/2025,Cash,$0.0625,06/19/2025,06/30/2025,07/31/2025,USD
03/31/2025,Cash,$0.0625,03/20/2025,03/31/2025,04/30/2025,USD
12/31/2024,Cash,$0.0625,12/13/2024,12/31/2024,01/31/2025,USD
09/30/2024,Cash,$0.06,09/13/2024,09/30/2024,10/31/2024,USD
06/28/2024,Cash,$0.06,06/14/2024,06/30/2024,07/31/2024,USD
03/27/2024,Cash,$0.06,03/22/2024,03/31/2024,04/30/2024,USD
12/28/2023,Cash,$0.06,12/15/2023,12/31/2023,01/31/2024,USD
09/28/2023,Cash,$0.0575,09/15/2023,09/30/2023,10/31/2023,USD
06/29/2023,Cash,$0.0575,06/16/2023,06/30/2023,07/31/2023,USD
03/30/2023,Cash,$0.0575,03/17/2023,03/31/2023,04/28/2023,USD
12/29/2022,Cash,$0.0575,12/16/2022,12/31/2022,01/31/2023,USD
09/29/2022,Cash,$0.055,09/16/2022,09/30/2022,10/31/2022,USD
06/29/2022,Cash,$0.055,N/A,06/30/2022,07/29/2022,USD
03/30/2022,Cash,$0.055,N/A,03/31/2022,04/29/2022,USD
12/30/2021,Cash,$0.055,N/A,12/31/2021,01/31/2022,USD
09/29/2021,Cash,$0.0525,N/A,09/30/2021,10/31/2021,USD
06/29/2021,Cash,$0.0525,N/A,06/30/2021,07/31/2021,USD
03/30/2021,Cash,$0.0525,N/A,03/31/2021,04/30/2021,USD
12/30/2020,Cash,$0.0525,N/A,12/31/2020,01/31/2021,USD
09/29/2020,Cash,$0.05,09/18/2020,09/30/2020,10/31/2020,USD
06/29/2020,Cash,$0.05,06/19/2020,06/30/2020,07/31/2020,USD
03/30/2020,Cash,$0.05,03/23/2020,03/31/2020,04/30/2020,USD
12/30/2019,Cash,$0.05,12/16/2019,12/31/2019,01/31/2020,USD
09/27/2019,Cash,$0.0475,09/20/2019,09/30/2019,10/31/2019,USD
06/27/2019,Cash,$0.0475,06/20/2019,06/30/2019,07/31/2019,USD
03/28/2019,Cash,$0.0475,03/18/2019,03/31/2019,04/30/2019,USD
12/28/2018,Cash,$0.0475,12/14/2018,12/31/2018,01/31/2019,USD
09/27/2018,Cash,$0.045,09/19/2018,09/30/2018,10/31/2018,USD
06/28/2018,Cash,$0.045,06/18/2018,06/30/2018,07/31/2018,USD
03/28/2018,Cash,$0.045,03/20/2018,03/31/2018,04/30/2018,USD
12/28/2017,Cash,$0.045,12/06/2017,12/31/2017,01/31/2018,USD
09/28/2017,Cash,$0.0425,09/11/2017,09/30/2017,10/31/2017,USD
06/28/2017,Cash,$0.0425,06/14/2017,06/30/2017,07/31/2017,USD
03/29/2017,Cash,$0.0425,03/14/2017,03/31/2017,04/30/2017,USD
12/28/2016,Cash,$0.0425,12/19/2016,12/31/2016,01/31/2017,USD
09/28/2016,Cash,$0.04,09/15/2016,09/30/2016,10/31/2016,USD
06/28/2016,Cash,$0.04,06/15/2016,06/30/2016,07/31/2016,USD
03/29/2016,Cash,$0.04,03/16/2016,03/31/2016,04/30/2016,USD
12/29/2015,Cash,$0.04,12/16/2015,12/31/2015,01/31/2016,USD
09/28/2015,Cash,$0.075,09/14/2015,09/30/2015,10/31/2015,USD
06/26/2015,Cash,$0.075,06/16/2015,06/30/2015,07/31/2015,USD
03/27/2015,Cash,$0.075,03/20/2015,03/31/2015,04/30/2015,USD
12/29/2014,Cash,$0.075,12/16/2014,12/31/2014,01/31/2015,USD
09/26/2014,Cash,$0.07,09/16/2014,09/30/2014,10/31/2014,USD
06/26/2014,Cash,$0.07,06/17/2014,06/30/2014,07/31/2014,USD
03/27/2014,Cash,$0.07,03/12/2014,03/31/2014,04/30/2014,USD
12/27/2013,Cash,$0.07,12/16/2013,12/31/2013,01/31/2014,USD
09/26/2013,Cash,$0.065,09/17/2013,09/30/2013,10/31/2013,USD
06/26/2013,Cash,$0.065,06/12/2013,06/30/2013,07/31/2013,USD
03/26/2013,Cash,$0.065,03/11/2013,03/31/2013,04/30/2013,USD
