Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/23/2025,Cash,$0.06,11/19/2025,12/23/2025,01/07/2026,USD
09/18/2025,Cash,$0.06,08/20/2025,09/18/2025,10/03/2025,USD
06/18/2025,Cash,$0.06,05/21/2025,06/18/2025,07/03/2025,USD
03/19/2025,Cash,$0.06,02/19/2025,03/19/2025,04/03/2025,USD
12/13/2024,Cash,$0.06,11/20/2024,12/13/2024,01/03/2025,USD
09/13/2024,Cash,$0.06,08/21/2024,09/13/2024,10/02/2024,USD
06/14/2024,Cash,$0.06,05/15/2024,06/14/2024,07/03/2024,USD
03/14/2024,Cash,$0.06,02/21/2024,03/15/2024,04/03/2024,USD
12/14/2023,Cash,$0.06,11/02/2023,12/15/2023,01/04/2024,USD
09/14/2023,Cash,$0.06,08/16/2023,09/15/2023,10/04/2023,USD
06/15/2023,Cash,$0.06,05/18/2023,06/16/2023,07/06/2023,USD
03/16/2023,Cash,$0.06,02/15/2023,03/17/2023,04/05/2023,USD
12/15/2022,Cash,$0.06,11/03/2022,12/16/2022,01/05/2023,USD
09/15/2022,Cash,$0.06,08/18/2022,09/16/2022,10/05/2022,USD
06/16/2022,Cash,$0.06,05/19/2022,06/17/2022,07/06/2022,USD
03/17/2022,Cash,$0.06,02/17/2022,03/18/2022,04/06/2022,USD
12/16/2021,Cash,$0.06,11/04/2021,12/17/2021,01/05/2022,USD
09/16/2021,Cash,$0.06,08/19/2021,09/17/2021,10/06/2021,USD
06/17/2021,Cash,$0.06,05/19/2021,06/18/2021,07/07/2021,USD
03/18/2021,Cash,$0.06,02/17/2021,03/19/2021,04/07/2021,USD
12/17/2020,Cash,$0.06,11/05/2020,12/18/2020,01/06/2021,USD
09/17/2020,Cash,$0.06,08/19/2020,09/18/2020,10/07/2020,USD
06/18/2020,Cash,$0.06,05/19/2020,06/19/2020,07/08/2020,USD
03/19/2020,Cash,$0.06,02/12/2020,03/20/2020,04/08/2020,USD
12/19/2019,Cash,$0.06,11/13/2019,12/20/2019,01/02/2020,USD
09/19/2019,Cash,$0.06,08/22/2019,09/20/2019,10/02/2019,USD
06/20/2019,Cash,$0.06,05/23/2019,06/21/2019,07/03/2019,USD
03/14/2019,Cash,$0.06,02/13/2019,03/15/2019,04/03/2019,USD
12/20/2018,Cash,$0.06,11/14/2018,12/21/2018,01/02/2019,USD
09/20/2018,Cash,$0.06,08/23/2018,09/21/2018,10/03/2018,USD
06/14/2018,Cash,$0.06,05/23/2018,06/15/2018,07/05/2018,USD
03/15/2018,Cash,$0.06,02/16/2018,03/16/2018,04/04/2018,USD
12/14/2017,Cash,$0.05,11/16/2017,12/15/2017,01/04/2018,USD
09/14/2017,Cash,$0.05,08/24/2017,09/15/2017,10/04/2017,USD
06/14/2017,Cash,$0.05,05/12/2017,06/16/2017,07/06/2017,USD
03/15/2017,Cash,$0.05,02/09/2017,03/17/2017,04/05/2017,USD
12/21/2016,Cash,$0.04,12/15/2016,12/23/2016,01/06/2017,USD
09/14/2016,Cash,$0.04,08/25/2016,09/16/2016,10/05/2016,USD
06/15/2016,Cash,$0.04,05/13/2016,06/17/2016,07/06/2016,USD
03/16/2016,Cash,$0.04,02/11/2016,03/18/2016,04/06/2016,USD
12/16/2015,Cash,$0.04,11/17/2015,12/18/2015,01/06/2016,USD
06/17/2015,Cash,$0.04,05/15/2015,06/19/2015,07/08/2015,USD
12/17/2014,Cash,$0.04,11/06/2014,12/19/2014,01/07/2015,USD
06/18/2014,Cash,$0.04,05/14/2014,06/20/2014,07/08/2014,USD
12/18/2013,Cash,$0.04,11/07/2013,12/20/2013,01/07/2014,USD
06/19/2013,Cash,$0.04,05/01/2013,06/21/2013,07/08/2013,USD
06/12/2003,Cash,$0.05,N/A,06/12/2003,N/A,USD
12/12/2002,Cash,$0.05,N/A,12/12/2002,N/A,USD
