Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.475,10/17/2025,12/01/2025,12/15/2025,USD
08/29/2025,Cash,$0.475,08/15/2025,09/01/2025,09/15/2025,USD
05/30/2025,Cash,$0.45,05/20/2025,06/01/2025,06/15/2025,USD
02/28/2025,Cash,$0.45,01/17/2025,03/01/2025,03/15/2025,USD
11/29/2024,Cash,$0.45,10/18/2024,12/01/2024,12/15/2024,USD
08/30/2024,Cash,$0.45,08/16/2024,09/01/2024,09/15/2024,USD
05/31/2024,Cash,$0.4275,05/21/2024,06/01/2024,06/15/2024,USD
02/29/2024,Cash,$0.4275,01/19/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.4275,10/20/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.4275,08/18/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.4075,05/16/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.4075,01/20/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.4075,10/21/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.4075,08/19/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.3875,05/17/2022,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.3875,01/21/2022,03/01/2022,03/15/2022,USD
11/30/2021,Cash,$0.3875,10/15/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.3875,08/20/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.37,05/18/2021,06/01/2021,06/15/2021,USD
02/26/2021,Cash,$0.37,01/15/2021,03/01/2021,03/15/2021,USD
11/30/2020,Cash,$0.37,10/16/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.37,07/17/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.3525,05/19/2020,06/01/2020,06/15/2020,USD
02/27/2020,Cash,$0.3525,01/17/2020,03/01/2020,03/15/2020,USD
11/27/2019,Cash,$0.3525,10/18/2019,12/01/2019,12/15/2019,USD
08/29/2019,Cash,$0.3525,08/16/2019,09/01/2019,09/15/2019,USD
05/30/2019,Cash,$0.3375,05/14/2019,06/01/2019,06/15/2019,USD
02/28/2019,Cash,$0.3375,01/18/2019,03/01/2019,03/15/2019,USD
11/29/2018,Cash,$0.3375,10/19/2018,12/01/2018,12/15/2018,USD
08/30/2018,Cash,$0.3375,08/17/2018,09/01/2018,09/15/2018,USD
05/31/2018,Cash,$0.3225,05/15/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.3225,01/19/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.3225,10/20/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.3225,08/18/2017,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.3075,05/16/2017,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.3075,01/20/2017,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.3075,11/18/2016,12/01/2016,12/15/2016,USD
08/30/2016,Cash,$0.3075,08/19/2016,09/01/2016,09/15/2016,USD
05/27/2016,Cash,$0.295,05/17/2016,06/01/2016,06/15/2016,USD
02/26/2016,Cash,$0.295,01/15/2016,03/01/2016,03/15/2016,USD
11/27/2015,Cash,$0.295,11/20/2015,12/01/2015,12/15/2015,USD
08/28/2015,Cash,$0.295,08/21/2015,09/01/2015,09/15/2015,USD
05/28/2015,Cash,$0.2825,05/19/2015,06/01/2015,06/15/2015,USD
02/25/2015,Cash,$0.2825,01/16/2015,03/01/2015,03/15/2015,USD
11/26/2014,Cash,$0.2825,11/19/2014,12/01/2014,12/15/2014,USD
08/27/2014,Cash,$0.2825,08/15/2014,09/01/2014,09/15/2014,USD
05/28/2014,Cash,$0.2717,05/20/2014,06/01/2014,06/15/2014,USD
02/26/2014,Cash,$0.2717,01/17/2014,03/01/2014,03/15/2014,USD
11/26/2013,Cash,$0.4076,11/15/2013,12/01/2013,12/15/2013,USD
08/28/2013,Cash,$0.4076,08/16/2013,09/01/2013,09/15/2013,USD
05/28/2003,Cash,$0.3358,N/A,05/28/2003,N/A,USD
03/04/2003,Cash,$0.3358,N/A,03/04/2003,N/A,USD
11/26/2002,Cash,$0.3358,N/A,11/26/2002,N/A,USD
08/28/2002,Cash,$0.3358,N/A,08/28/2002,N/A,USD
05/29/2002,Cash,$0.3333,N/A,05/29/2002,N/A,USD
02/27/2002,Cash,$0.3333,N/A,02/27/2002,N/A,USD
11/28/2001,Cash,$0.3333,N/A,11/28/2001,N/A,USD
08/29/2001,Cash,$0.3333,N/A,08/29/2001,N/A,USD
05/30/2001,Cash,$0.3308,N/A,05/30/2001,N/A,USD
02/27/2001,Cash,$0.3308,N/A,02/27/2001,N/A,USD
11/29/2000,Cash,$0.3308,N/A,11/29/2000,N/A,USD
08/30/2000,Cash,$0.3308,N/A,08/30/2000,N/A,USD
05/30/2000,Cash,$0.3283,N/A,05/30/2000,N/A,USD
02/28/2000,Cash,$0.3283,N/A,02/28/2000,N/A,USD
11/29/1999,Cash,$0.3283,N/A,11/29/1999,N/A,USD
08/30/1999,Cash,$0.3283,N/A,08/30/1999,N/A,USD
05/27/1999,Cash,$0.3258,N/A,05/27/1999,N/A,USD
02/25/1999,Cash,$0.3258,N/A,02/25/1999,N/A,USD
11/27/1998,Cash,$0.3258,N/A,11/27/1998,N/A,USD
08/28/1998,Cash,$0.3258,N/A,08/28/1998,N/A,USD
05/28/1998,Cash,$0.3233,N/A,05/28/1998,N/A,USD
02/25/1998,Cash,$0.3233,N/A,02/25/1998,N/A,USD
11/26/1997,Cash,$0.3233,N/A,11/26/1997,N/A,USD
08/27/1997,Cash,$0.3233,N/A,08/27/1997,N/A,USD
05/28/1997,Cash,$0.32,N/A,05/28/1997,N/A,USD
02/26/1997,Cash,$0.32,N/A,02/26/1997,N/A,USD
11/26/1996,Cash,$0.32,N/A,11/26/1996,N/A,USD
08/28/1996,Cash,$0.32,N/A,08/28/1996,N/A,USD
05/29/1996,Cash,$0.3166,N/A,05/29/1996,N/A,USD
02/28/1996,Cash,$0.3166,N/A,02/28/1996,N/A,USD
11/29/1995,Cash,$0.475,N/A,11/29/1995,N/A,USD
08/30/1995,Cash,$0.475,N/A,08/30/1995,N/A,USD
05/25/1995,Cash,$0.47,N/A,05/25/1995,N/A,USD
02/23/1995,Cash,$0.47,N/A,02/23/1995,N/A,USD
11/25/1994,Cash,$0.47,N/A,11/25/1994,N/A,USD
08/26/1994,Cash,$0.47,N/A,08/26/1994,N/A,USD
05/25/1994,Cash,$0.465,N/A,05/25/1994,N/A,USD
02/23/1994,Cash,$0.465,N/A,02/23/1994,N/A,USD
11/24/1993,Cash,$0.465,N/A,11/24/1993,N/A,USD
08/26/1993,Cash,$0.465,N/A,08/26/1993,N/A,USD
05/25/1993,Cash,$0.455,N/A,05/25/1993,N/A,USD
02/23/1993,Cash,$0.455,N/A,02/23/1993,N/A,USD
11/24/1992,Cash,$0.455,N/A,11/24/1992,N/A,USD
08/26/1992,Cash,$0.455,N/A,08/26/1992,N/A,USD
05/26/1992,Cash,$0.44,N/A,05/26/1992,N/A,USD
02/24/1992,Cash,$0.44,N/A,02/24/1992,N/A,USD
11/22/1991,Cash,$0.66,N/A,11/22/1991,N/A,USD
08/26/1991,Cash,$0.66,N/A,08/26/1991,N/A,USD
05/24/1991,Cash,$0.65,N/A,05/24/1991,N/A,USD
02/25/1991,Cash,$0.65,N/A,02/25/1991,N/A,USD
11/26/1990,Cash,$0.65,N/A,11/26/1990,N/A,USD
08/27/1990,Cash,$0.65,N/A,08/27/1990,N/A,USD
05/25/1990,Cash,$0.64,N/A,05/25/1990,N/A,USD
02/23/1990,Cash,$0.64,N/A,02/23/1990,N/A,USD
11/27/1989,Cash,$0.64,N/A,11/27/1989,N/A,USD
08/28/1989,Cash,$0.64,N/A,08/28/1989,N/A,USD
05/25/1989,Cash,$0.62,N/A,05/25/1989,N/A,USD
02/23/1989,Cash,$0.62,N/A,02/23/1989,N/A,USD
11/25/1988,Cash,$0.62,N/A,11/25/1988,N/A,USD
