Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.25,N/A,12/01/2025,12/15/2025,USD
08/29/2025,Cash,$0.25,N/A,08/29/2025,09/15/2025,USD
05/30/2025,Cash,$0.25,N/A,05/30/2025,06/13/2025,USD
03/10/2025,Cash,$0.25,N/A,03/10/2025,03/24/2025,USD
12/02/2024,Cash,$0.25,N/A,12/02/2024,12/16/2024,USD
08/30/2024,Cash,$0.25,N/A,08/30/2024,09/13/2024,USD
06/03/2024,Cash,$0.25,N/A,06/03/2024,06/17/2024,USD
03/08/2024,Cash,$0.25,02/28/2024,03/11/2024,03/25/2024,USD
11/30/2023,Cash,$0.25,11/01/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.25,N/A,09/01/2023,09/15/2023,USD
05/26/2023,Cash,$0.25,05/03/2023,05/30/2023,06/15/2023,USD
03/02/2023,Cash,$0.25,N/A,03/03/2023,03/17/2023,USD
11/30/2022,Cash,$0.25,11/02/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.25,08/03/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.25,05/04/2022,06/01/2022,06/15/2022,USD
03/04/2022,Cash,$0.25,02/23/2022,03/07/2022,03/21/2022,USD
11/30/2021,Cash,$0.20,11/03/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.20,08/04/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.20,05/05/2021,06/01/2021,06/15/2021,USD
03/09/2021,Cash,$0.20,02/24/2021,03/10/2021,03/24/2021,USD
11/30/2020,Cash,$0.20,11/04/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.20,08/05/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.20,05/06/2020,06/01/2020,06/15/2020,USD
03/06/2020,Cash,$0.20,02/26/2020,03/09/2020,03/20/2020,USD
11/27/2019,Cash,$0.20,11/06/2019,11/29/2019,12/16/2019,USD
08/29/2019,Cash,$0.20,08/07/2019,08/30/2019,09/16/2019,USD
05/30/2019,Cash,$0.20,05/08/2019,05/31/2019,06/17/2019,USD
03/08/2019,Cash,$0.20,02/27/2019,03/11/2019,03/25/2019,USD
11/29/2018,Cash,$0.20,11/07/2018,11/30/2018,12/17/2018,USD
08/30/2018,Cash,$0.18,08/08/2018,08/31/2018,09/17/2018,USD
05/31/2018,Cash,$0.18,05/09/2018,06/01/2018,06/15/2018,USD
03/08/2018,Cash,$0.18,02/28/2018,03/09/2018,03/23/2018,USD
11/30/2017,Cash,$0.18,N/A,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.18,N/A,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.18,N/A,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.18,N/A,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.18,N/A,12/01/2016,12/15/2016,USD
08/30/2016,Cash,$0.18,N/A,09/01/2016,09/15/2016,USD
05/27/2016,Cash,$0.18,N/A,06/01/2016,06/15/2016,USD
03/03/2016,Cash,$0.165,N/A,03/07/2016,03/18/2016,USD
11/27/2015,Cash,$0.165,N/A,12/01/2015,12/15/2015,USD
08/28/2015,Cash,$0.165,N/A,09/01/2015,09/15/2015,USD
05/28/2015,Cash,$0.165,05/06/2015,06/01/2015,06/12/2015,USD
02/25/2015,Cash,$0.165,N/A,02/27/2015,03/13/2015,USD
11/26/2014,Cash,$0.165,11/05/2014,12/01/2014,12/15/2014,USD
08/27/2014,Cash,$0.165,08/06/2014,08/29/2014,09/15/2014,USD
05/28/2014,Cash,$0.15,05/07/2014,05/30/2014,06/13/2014,USD
02/26/2014,Cash,$0.15,02/12/2014,02/28/2014,03/14/2014,USD
11/26/2013,Cash,$0.15,11/06/2013,11/29/2013,12/13/2013,USD
08/28/2013,Cash,$0.15,N/A,08/30/2013,09/13/2013,USD
02/27/2013,Cash,$0.15,02/06/2013,03/01/2013,03/15/2013,USD
