Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.32,10/27/2025,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.31,07/28/2025,09/15/2025,09/30/2025,USD
06/16/2025,Cash,$0.30,04/25/2025,06/16/2025,06/30/2025,USD
03/14/2025,Cash,$0.29,01/27/2025,03/14/2025,03/31/2025,USD
12/16/2024,Cash,$0.28,10/21/2024,12/16/2024,12/31/2024,USD
09/16/2024,Cash,$0.27,07/22/2024,09/16/2024,09/30/2024,USD
06/14/2024,Cash,$0.26,04/22/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.25,01/22/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$0.25,10/23/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.25,07/24/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.25,04/24/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.25,01/23/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.24,10/24/2022,12/15/2022,12/30/2022,USD
09/14/2022,Cash,$0.23,07/25/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.22,04/25/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.21,01/24/2022,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.20,10/25/2021,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.19,07/26/2021,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.18,04/26/2021,06/15/2021,06/30/2021,USD
03/12/2021,Cash,$0.18,01/25/2021,03/15/2021,03/31/2021,USD
12/14/2020,Cash,$0.18,10/19/2020,12/15/2020,12/31/2020,USD
09/14/2020,Cash,$0.18,07/20/2020,09/15/2020,09/30/2020,USD
06/12/2020,Cash,$0.18,04/20/2020,06/15/2020,06/30/2020,USD
03/13/2020,Cash,$0.18,01/20/2020,03/16/2020,03/31/2020,USD
12/13/2019,Cash,$0.17,10/21/2019,12/16/2019,12/31/2019,USD
09/12/2019,Cash,$0.16,07/22/2019,09/13/2019,09/27/2019,USD
06/13/2019,Cash,$0.15,04/22/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.14,01/21/2019,03/15/2019,03/29/2019,USD
12/13/2018,Cash,$0.13,10/22/2018,12/14/2018,12/28/2018,USD
09/13/2018,Cash,$0.12,07/23/2018,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.11,04/23/2018,06/15/2018,06/29/2018,USD
03/14/2018,Cash,$0.11,01/22/2018,03/15/2018,03/30/2018,USD
12/14/2017,Cash,$0.11,10/23/2017,12/15/2017,12/29/2017,USD
09/14/2017,Cash,$0.11,07/25/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.11,04/25/2017,06/15/2017,06/30/2017,USD
03/13/2017,Cash,$0.11,01/23/2017,03/15/2017,03/31/2017,USD
12/13/2016,Cash,$0.11,10/25/2016,12/15/2016,12/30/2016,USD
09/13/2016,Cash,$0.11,07/28/2016,09/15/2016,09/30/2016,USD
06/13/2016,Cash,$0.10,04/27/2016,06/15/2016,06/30/2016,USD
03/11/2016,Cash,$0.09,01/27/2016,03/15/2016,03/31/2016,USD
12/11/2015,Cash,$0.08,10/16/2015,12/15/2015,12/31/2015,USD
09/11/2015,Cash,$0.07,07/20/2015,09/15/2015,09/30/2015,USD
06/11/2015,Cash,$0.06,N/A,06/15/2015,06/30/2015,USD
03/11/2015,Cash,$0.0525,02/27/2015,03/13/2015,03/31/2015,USD
12/11/2014,Cash,$0.0525,12/01/2014,12/15/2014,12/31/2014,USD
09/11/2014,Cash,$0.0525,08/29/2014,09/15/2014,09/30/2014,USD
06/11/2014,Cash,$0.0525,05/30/2014,06/13/2014,06/30/2014,USD
03/12/2014,Cash,$0.0525,02/28/2014,03/14/2014,03/31/2014,USD
12/12/2013,Cash,$0.0525,11/26/2013,12/16/2013,12/31/2013,USD
09/11/2013,Cash,$0.0525,08/30/2013,09/13/2013,09/30/2013,USD
06/12/2013,Cash,$0.0525,05/31/2013,06/14/2013,06/28/2013,USD
03/13/2013,Cash,$0.0525,03/01/2013,03/15/2013,03/29/2013,USD
