Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
02/13/2025,Cash,$0.61718,02/04/2025,02/13/2025,02/14/2025,USD
11/14/2024,Cash,$0.61718,10/28/2024,11/14/2024,11/15/2024,USD
08/14/2024,Cash,$0.61718,07/30/2024,08/14/2024,08/15/2024,USD
05/13/2024,Cash,$0.6172,04/24/2024,05/14/2024,05/15/2024,USD
N/A,Cash,$0.6514,02/14/2024,02/14/2024,02/15/2024,USD
