Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/31/2025,Cash,$0.5075,10/16/2025,10/31/2025,11/17/2025,USD
07/31/2025,Cash,$0.5075,07/18/2025,07/31/2025,08/15/2025,USD
04/30/2025,Cash,$0.5075,04/02/2025,04/30/2025,05/15/2025,USD
01/31/2025,Cash,$0.5075,01/17/2025,01/31/2025,02/18/2025,USD
10/31/2024,Cash,$0.48,10/15/2024,10/31/2024,11/15/2024,USD
07/31/2024,Cash,$0.48,07/12/2024,07/31/2024,08/15/2024,USD
04/29/2024,Cash,$0.48,04/15/2024,04/30/2024,05/15/2024,USD
01/30/2024,Cash,$0.48,01/12/2024,01/31/2024,02/15/2024,USD
10/30/2023,Cash,$0.4525,10/13/2023,10/31/2023,11/15/2023,USD
07/28/2023,Cash,$0.4525,07/14/2023,07/31/2023,08/15/2023,USD
04/27/2023,Cash,$0.4525,04/10/2023,04/28/2023,05/15/2023,USD
01/30/2023,Cash,$0.4525,N/A,01/31/2023,02/15/2023,USD
10/28/2022,Cash,$0.4275,10/12/2022,10/31/2022,11/15/2022,USD
07/28/2022,Cash,$0.4275,07/15/2022,07/29/2022,08/15/2022,USD
04/28/2022,Cash,$0.4275,04/14/2022,04/29/2022,05/16/2022,USD
01/28/2022,Cash,$0.4275,01/21/2022,01/31/2022,02/15/2022,USD
10/29/2021,Cash,$0.4025,10/19/2021,11/01/2021,11/15/2021,USD
07/29/2021,Cash,$0.4025,07/20/2021,07/30/2021,08/16/2021,USD
04/29/2021,Cash,$0.4025,04/20/2021,04/30/2021,05/17/2021,USD
01/28/2021,Cash,$0.4025,01/19/2021,01/29/2021,02/16/2021,USD
10/29/2020,Cash,$0.38,10/13/2020,10/30/2020,11/16/2020,USD
07/30/2020,Cash,$0.38,07/10/2020,07/31/2020,08/17/2020,USD
04/29/2020,Cash,$0.38,04/09/2020,04/30/2020,05/15/2020,USD
01/30/2020,Cash,$0.38,01/13/2020,01/31/2020,02/18/2020,USD
10/30/2019,Cash,$0.355,10/14/2019,10/31/2019,11/15/2019,USD
07/30/2019,Cash,$0.355,07/12/2019,07/31/2019,08/15/2019,USD
04/29/2019,Cash,$0.355,04/12/2019,04/30/2019,05/15/2019,USD
01/30/2019,Cash,$0.355,01/14/2019,01/31/2019,02/15/2019,USD
10/30/2018,Cash,$0.335,10/15/2018,10/31/2018,11/15/2018,USD
07/30/2018,Cash,$0.335,07/16/2018,07/31/2018,08/15/2018,USD
04/27/2018,Cash,$0.335,04/16/2018,04/30/2018,05/15/2018,USD
01/30/2018,Cash,$0.3355,01/15/2018,01/31/2018,02/15/2018,USD
10/30/2017,Cash,$0.315,10/16/2017,10/31/2017,11/15/2017,USD
07/27/2017,Cash,$0.315,07/17/2017,07/31/2017,08/15/2017,USD
04/26/2017,Cash,$0.315,04/07/2017,04/28/2017,05/15/2017,USD
01/27/2017,Cash,$0.315,01/13/2017,01/31/2017,02/15/2017,USD
10/27/2016,Cash,$0.29375,10/07/2016,10/31/2016,11/15/2016,USD
07/27/2016,Cash,$0.29375,07/08/2016,07/29/2016,08/15/2016,USD
04/27/2016,Cash,$0.5875,04/08/2016,04/29/2016,05/13/2016,USD
01/27/2016,Cash,$0.5875,01/15/2016,01/29/2016,02/12/2016,USD
10/28/2015,Cash,$0.55,10/09/2015,10/30/2015,11/13/2015,USD
07/29/2015,Cash,$0.55,07/10/2015,07/31/2015,08/14/2015,USD
04/28/2015,Cash,$0.55,04/10/2015,04/30/2015,05/15/2015,USD
01/28/2015,Cash,$0.55,01/16/2015,01/30/2015,02/13/2015,USD
10/29/2014,Cash,$0.51,10/10/2014,10/31/2014,11/14/2014,USD
07/29/2014,Cash,$0.51,07/11/2014,07/31/2014,08/15/2014,USD
04/28/2014,Cash,$0.51,04/11/2014,04/30/2014,05/15/2014,USD
01/29/2014,Cash,$0.51,01/17/2014,01/31/2014,02/14/2014,USD
10/29/2013,Cash,$0.47,10/01/2013,10/31/2013,11/15/2013,USD
07/29/2013,Cash,$0.47,07/12/2013,07/31/2013,08/15/2013,USD
04/26/2013,Cash,$0.47,04/12/2013,04/30/2013,05/15/2013,USD
01/29/2013,Cash,$0.47,01/11/2013,01/31/2013,02/15/2013,USD
10/29/2012,Cash,$0.45,10/12/2012,10/31/2012,11/15/2012,USD
07/27/2012,Cash,$0.45,07/13/2012,07/31/2012,08/15/2012,USD
04/26/2012,Cash,$0.45,04/13/2012,04/30/2012,05/15/2012,USD
01/27/2012,Cash,$0.45,01/13/2012,01/31/2012,02/15/2012,USD
10/27/2011,Cash,$0.425,10/06/2011,10/31/2011,11/15/2011,USD
07/27/2011,Cash,$0.425,07/15/2011,07/29/2011,08/15/2011,USD
04/27/2011,Cash,$0.425,04/15/2011,04/29/2011,05/13/2011,USD
01/27/2011,Cash,$0.425,01/14/2011,01/31/2011,02/15/2011,USD
10/27/2010,Cash,$0.395,10/15/2010,10/29/2010,11/15/2010,USD
07/28/2010,Cash,$0.395,07/16/2010,07/30/2010,08/13/2010,USD
04/28/2010,Cash,$0.395,04/16/2010,04/30/2010,05/14/2010,USD
01/27/2010,Cash,$0.395,01/15/2010,01/29/2010,02/12/2010,USD
10/28/2009,Cash,$0.375,10/16/2009,10/30/2009,11/13/2009,USD
07/29/2009,Cash,$0.375,07/17/2009,07/31/2009,08/14/2009,USD
04/28/2009,Cash,$0.375,04/17/2009,04/30/2009,05/15/2009,USD
01/28/2009,Cash,$0.375,01/16/2009,01/30/2009,02/13/2009,USD
10/29/2008,Cash,$0.35,10/17/2008,10/31/2008,11/15/2008,USD
07/29/2008,Cash,$0.35,07/15/2008,07/31/2008,08/15/2008,USD
04/28/2008,Cash,$0.35,04/11/2008,04/30/2008,05/15/2008,USD
01/29/2008,Cash,$0.35,01/18/2008,01/31/2008,02/15/2008,USD
10/29/2007,Cash,$0.3175,10/12/2007,10/31/2007,11/15/2007,USD
07/27/2007,Cash,$0.3175,07/13/2007,07/31/2007,08/15/2007,USD
04/26/2007,Cash,$0.3175,04/13/2007,04/30/2007,05/15/2007,USD
01/29/2007,Cash,$0.3175,01/12/2007,01/31/2007,02/15/2007,USD
10/27/2006,Cash,$0.2875,10/13/2006,10/31/2006,11/15/2006,USD
07/27/2006,Cash,$0.2875,07/14/2006,07/31/2006,08/15/2006,USD
04/26/2006,Cash,$0.2875,04/14/2006,04/28/2006,05/15/2006,USD
01/27/2006,Cash,$0.2875,01/17/2006,01/31/2006,02/15/2006,USD
10/27/2005,Cash,$0.2625,10/14/2005,10/31/2005,11/15/2005,USD
07/27/2005,Cash,$0.2625,07/12/2005,07/29/2005,08/15/2005,USD
04/27/2005,Cash,$0.2625,04/15/2005,04/29/2005,05/14/2005,USD
01/27/2005,Cash,$0.2625,01/14/2005,01/31/2005,02/15/2005,USD
10/27/2004,Cash,$0.2625,10/11/2004,10/29/2004,11/15/2004,USD
07/28/2004,Cash,$0.25,07/15/2004,07/30/2004,08/14/2004,USD
07/27/2001,Cash,$0.50,N/A,07/27/2001,N/A,USD
04/26/2001,Cash,$0.50,N/A,04/30/2001,N/A,USD
01/29/2001,Cash,$0.50,N/A,01/31/2001,N/A,USD
10/27/2000,Cash,$0.50,10/18/2000,10/31/2000,11/15/2000,USD
