Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.065,11/10/2025,12/01/2025,12/12/2025,USD
08/15/2025,Cash,$0.065,07/28/2025,08/15/2025,08/29/2025,USD
05/23/2025,Cash,$0.065,05/05/2025,05/23/2025,06/05/2025,USD
02/12/2025,Cash,$0.058,01/27/2025,02/12/2025,02/26/2025,USD
11/27/2024,Cash,$0.058,11/11/2024,11/27/2024,12/13/2024,USD
08/15/2024,Cash,$0.29,07/29/2024,08/15/2024,08/30/2024,USD
05/17/2024,Cash,$0.29,04/29/2024,05/20/2024,05/31/2024,USD
02/13/2024,Cash,$0.26,01/29/2024,02/14/2024,02/27/2024,USD
11/29/2023,Cash,$0.26,11/13/2023,11/30/2023,12/13/2023,USD
08/22/2023,Cash,$0.26,08/07/2023,08/23/2023,09/06/2023,USD
05/23/2023,Cash,$0.26,05/08/2023,05/24/2023,06/06/2023,USD
02/10/2023,Cash,$0.23,01/30/2023,02/13/2023,02/24/2023,USD
11/18/2022,Cash,$0.23,11/07/2022,11/21/2022,12/09/2022,USD
08/11/2022,Cash,$0.23,08/01/2022,08/12/2022,08/26/2022,USD
05/12/2022,Cash,$0.23,05/02/2022,05/13/2022,05/27/2022,USD
02/10/2022,Cash,$0.20,01/31/2022,02/11/2022,02/25/2022,USD
12/01/2021,Cash,$0.20,11/15/2021,12/02/2021,12/20/2021,USD
08/19/2021,Cash,$0.20,07/26/2021,08/20/2021,09/03/2021,USD
05/11/2021,Cash,$0.20,04/26/2021,05/12/2021,05/28/2021,USD
02/09/2021,Cash,$0.17,01/25/2021,02/10/2021,02/26/2021,USD
11/27/2020,Cash,$0.17,11/09/2020,11/30/2020,12/11/2020,USD
08/20/2020,Cash,$0.17,07/27/2020,08/21/2020,09/04/2020,USD
05/12/2020,Cash,$0.17,04/27/2020,05/13/2020,05/29/2020,USD
02/11/2020,Cash,$0.15,01/27/2020,02/12/2020,02/28/2020,USD
11/29/2019,Cash,$0.15,11/11/2019,12/02/2019,12/13/2019,USD
08/13/2019,Cash,$0.15,07/29/2019,08/14/2019,08/30/2019,USD
05/14/2019,Cash,$0.15,04/29/2019,05/15/2019,05/31/2019,USD
02/12/2019,Cash,$0.12,01/28/2019,02/13/2019,02/28/2019,USD
11/29/2018,Cash,$0.12,11/05/2018,11/30/2018,12/14/2018,USD
08/15/2018,Cash,$0.12,07/30/2018,08/16/2018,08/31/2018,USD
05/15/2018,Cash,$0.12,04/30/2018,05/16/2018,06/01/2018,USD
02/13/2018,Cash,$0.10,01/29/2018,02/14/2018,03/02/2018,USD
11/29/2017,Cash,$0.10,11/06/2017,11/30/2017,12/15/2017,USD
08/15/2017,Cash,$0.10,07/31/2017,08/17/2017,09/01/2017,USD
05/16/2017,Cash,$0.10,05/01/2017,05/18/2017,06/02/2017,USD
02/15/2017,Cash,$0.09,01/30/2017,02/17/2017,03/03/2017,USD
11/29/2016,Cash,$0.09,11/07/2016,12/01/2016,12/14/2016,USD
08/10/2016,Cash,$0.09,07/25/2016,08/12/2016,08/31/2016,USD
05/11/2016,Cash,$0.09,04/25/2016,05/13/2016,05/27/2016,USD
02/10/2016,Cash,$0.08,01/25/2016,02/12/2016,02/26/2016,USD
11/25/2015,Cash,$0.08,11/09/2015,11/30/2015,12/11/2015,USD
08/13/2015,Cash,$0.08,07/27/2015,08/17/2015,09/04/2015,USD
05/12/2015,Cash,$0.08,04/27/2015,05/14/2015,05/29/2015,USD
02/09/2015,Cash,$0.07,01/26/2015,02/11/2015,02/26/2015,USD
11/24/2014,Cash,$0.07,11/10/2014,11/26/2014,12/15/2014,USD
08/13/2014,Cash,$0.07,07/28/2014,08/15/2014,09/05/2014,USD
05/14/2014,Cash,$0.07,04/28/2014,05/16/2014,06/04/2014,USD
