Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/26/2025,Cash,$0.52808,09/12/2025,09/26/2025,09/30/2025,USD
06/26/2025,Cash,$0.52257,06/12/2025,06/26/2025,06/30/2025,USD
03/27/2025,Cash,$0.51885,03/20/2025,03/27/2025,03/31/2025,USD
12/27/2024,Cash,$0.54786,12/10/2024,12/27/2024,12/31/2024,USD
09/26/2024,Cash,$0.59432,09/12/2024,09/26/2024,09/30/2024,USD
06/27/2024,Cash,$0.58604,06/13/2024,06/27/2024,07/01/2024,USD
03/27/2024,Cash,$0.58786,03/18/2024,03/28/2024,04/01/2024,USD
12/27/2023,Cash,$0.41406,12/12/2023,12/28/2023,01/02/2024,USD
09/27/2023,Cash,$0.41406,09/11/2023,09/28/2023,10/02/2023,USD
06/27/2023,Cash,$0.41406,06/13/2023,06/28/2023,06/30/2023,USD
03/28/2023,Cash,$0.41406,03/16/2023,03/29/2023,03/31/2023,USD
12/28/2022,Cash,$0.41406,12/13/2022,12/29/2022,01/03/2023,USD
09/27/2022,Cash,$0.41406,09/12/2022,09/28/2022,09/30/2022,USD
06/27/2022,Cash,$0.41406,06/14/2022,06/28/2022,06/30/2022,USD
03/28/2022,Cash,$0.41406,03/18/2022,03/29/2022,03/31/2022,USD
12/28/2021,Cash,$0.41406,12/14/2021,12/29/2021,12/31/2021,USD
09/27/2021,Cash,$0.41406,09/13/2021,09/28/2021,09/30/2021,USD
06/25/2021,Cash,$0.41406,06/15/2021,06/28/2021,06/30/2021,USD
03/26/2021,Cash,$0.41406,03/18/2021,03/29/2021,03/31/2021,USD
12/28/2020,Cash,$0.41406,12/15/2020,12/29/2020,12/31/2020,USD
09/25/2020,Cash,$0.41406,09/18/2020,09/28/2020,09/30/2020,USD
06/25/2020,Cash,$0.41406,06/16/2020,06/26/2020,06/30/2020,USD
03/26/2020,Cash,$0.41406,02/24/2020,03/27/2020,03/31/2020,USD
12/26/2019,Cash,$0.41406,12/17/2019,12/27/2019,12/31/2019,USD
09/26/2019,Cash,$0.41406,09/17/2019,09/27/2019,09/30/2019,USD
06/27/2019,Cash,$0.41406,06/18/2019,06/28/2019,07/01/2019,USD
03/28/2019,Cash,$0.41406,02/26/2019,03/29/2019,04/01/2019,USD
12/27/2018,Cash,$0.41406,12/18/2018,12/28/2018,12/31/2018,USD
09/27/2018,Cash,$0.41406,09/19/2018,09/28/2018,10/01/2018,USD
06/28/2018,Cash,$0.41406,06/19/2018,06/29/2018,07/02/2018,USD
03/28/2018,Cash,$0.41406,02/27/2018,03/30/2018,04/02/2018,USD
12/28/2017,Cash,$0.41406,12/19/2017,12/29/2017,01/02/2018,USD
09/28/2017,Cash,$0.41406,09/19/2017,09/29/2017,10/02/2017,USD
06/27/2017,Cash,$0.41406,06/20/2017,06/29/2017,06/30/2017,USD
03/27/2017,Cash,$0.41406,02/28/2017,03/29/2017,03/31/2017,USD
12/28/2016,Cash,$0.41406,12/20/2016,12/30/2016,01/03/2017,USD
09/21/2016,Cash,$0.41406,09/20/2016,09/23/2016,09/30/2016,USD
06/22/2016,Cash,$0.41406,06/21/2016,06/24/2016,06/30/2016,USD
03/22/2016,Cash,$0.41406,03/15/2016,03/25/2016,03/31/2016,USD
12/22/2015,Cash,$0.41406,12/15/2015,12/24/2015,12/31/2015,USD
09/23/2015,Cash,$0.41406,09/15/2015,09/25/2015,09/30/2015,USD
06/24/2015,Cash,$0.41406,06/16/2015,06/26/2015,06/30/2015,USD
03/25/2015,Cash,$0.41406,03/17/2015,03/27/2015,03/31/2015,USD
12/23/2014,Cash,$0.41406,12/16/2014,12/26/2014,12/31/2014,USD
09/24/2014,Cash,$0.41406,09/16/2014,09/26/2014,09/30/2014,USD
06/25/2014,Cash,$0.41406,06/17/2014,06/27/2014,06/30/2014,USD
03/26/2014,Cash,$0.515,03/18/2014,03/28/2014,03/31/2014,USD
