Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/09/2025,Cash,$0.38,11/04/2025,12/09/2025,12/23/2025,USD
09/09/2025,Cash,$0.38,08/05/2025,09/09/2025,09/25/2025,USD
06/10/2025,Cash,$0.38,05/07/2025,06/10/2025,06/26/2025,USD
03/11/2025,Cash,$0.38,02/21/2025,03/11/2025,03/27/2025,USD
12/10/2024,Cash,$0.38,11/06/2024,12/10/2024,12/26/2024,USD
09/10/2024,Cash,$0.38,08/06/2024,09/10/2024,09/26/2024,USD
08/05/2024,Cash,$0.20,07/21/2024,08/05/2024,08/15/2024,USD
06/11/2024,Cash,$0.38,05/07/2024,06/11/2024,06/27/2024,USD
03/11/2024,Cash,$0.38,02/23/2024,03/12/2024,03/28/2024,USD
12/11/2023,Cash,$0.38,11/07/2023,12/12/2023,12/28/2023,USD
09/11/2023,Cash,$0.38,08/02/2023,09/12/2023,09/28/2023,USD
06/12/2023,Cash,$0.38,05/02/2023,06/13/2023,06/29/2023,USD
03/13/2023,Cash,$0.38,02/21/2023,03/14/2023,03/30/2023,USD
12/16/2022,Cash,$0.37,11/03/2022,12/19/2022,01/05/2023,USD
09/19/2022,Cash,$0.32,08/01/2022,09/20/2022,10/11/2022,USD
06/15/2022,Cash,$0.36,05/19/2022,06/16/2022,07/07/2022,USD
03/18/2022,Cash,$0.36,02/03/2022,03/21/2022,04/07/2022,USD
12/17/2021,Cash,$0.36,11/04/2021,12/20/2021,01/06/2022,USD
09/20/2021,Cash,$0.36,08/05/2021,09/21/2021,10/08/2021,USD
06/16/2021,Cash,$0.36,05/20/2021,06/17/2021,07/07/2021,USD
03/18/2021,Cash,$0.36,02/04/2021,03/19/2021,04/05/2021,USD
12/18/2020,Cash,$0.36,11/05/2020,12/21/2020,01/07/2021,USD
09/18/2020,Cash,$0.36,08/06/2020,09/21/2020,10/07/2020,USD
06/17/2020,Cash,$0.45,05/20/2020,06/18/2020,07/08/2020,USD
03/19/2020,Cash,$0.45,02/04/2020,03/20/2020,04/06/2020,USD
12/19/2019,Cash,$0.45,11/05/2019,12/20/2019,01/06/2020,USD
09/19/2019,Cash,$0.45,08/06/2019,09/20/2019,10/07/2019,USD
06/19/2019,Cash,$0.45,05/16/2019,06/20/2019,07/05/2019,USD
03/20/2019,Cash,$0.45,02/06/2019,03/21/2019,04/05/2019,USD
12/19/2018,Cash,$0.45,10/30/2018,12/20/2018,01/04/2019,USD
09/21/2018,Cash,$0.15,08/08/2018,09/24/2018,10/09/2018,USD
06/20/2018,Cash,$0.15,05/17/2018,06/21/2018,07/06/2018,USD
03/26/2018,Cash,$0.15,02/06/2018,03/27/2018,04/12/2018,USD
12/20/2017,Cash,$0.15,11/02/2017,12/21/2017,01/05/2018,USD
09/20/2017,Cash,$0.15,08/03/2017,09/21/2017,10/05/2017,USD
06/19/2017,Cash,$0.15,05/17/2017,06/21/2017,07/06/2017,USD
03/17/2017,Cash,$0.15,02/03/2017,03/21/2017,04/06/2017,USD
12/19/2016,Cash,$0.15,11/07/2016,12/21/2016,01/05/2017,USD
09/19/2016,Cash,$0.15,08/04/2016,09/21/2016,10/05/2016,USD
06/17/2016,Cash,$0.20,05/18/2016,06/21/2016,07/06/2016,USD
03/17/2016,Cash,$0.20,02/04/2016,03/21/2016,04/06/2016,USD
12/17/2015,Cash,$0.20,11/02/2015,12/21/2015,01/05/2016,USD
09/17/2015,Cash,$0.20,08/05/2015,09/21/2015,10/06/2015,USD
06/17/2015,Cash,$0.20,05/18/2015,06/19/2015,07/06/2015,USD
03/18/2015,Cash,$0.20,02/04/2015,03/20/2015,04/06/2015,USD
12/17/2014,Cash,$0.20,11/04/2014,12/19/2014,01/05/2015,USD
09/17/2014,Cash,$0.20,08/05/2014,09/19/2014,10/06/2014,USD
06/18/2014,Cash,$0.20,N/A,06/20/2014,07/07/2014,USD
03/19/2014,Cash,$0.20,02/06/2014,03/21/2014,04/07/2014,USD
12/17/2013,Cash,$0.20,11/08/2013,12/19/2013,01/06/2014,USD
09/18/2013,Cash,$0.20,08/08/2013,09/20/2013,10/04/2013,USD
06/18/2013,Cash,$0.20,05/23/2013,06/20/2013,07/05/2013,USD
03/19/2013,Cash,$0.20,02/06/2013,03/21/2013,04/04/2013,USD
