Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/07/2025,Cash,$0.17,10/23/2025,11/07/2025,11/21/2025,USD
08/08/2025,Cash,$0.17,07/17/2025,08/08/2025,08/22/2025,USD
05/09/2025,Cash,$0.17,04/24/2025,05/09/2025,05/23/2025,USD
02/07/2025,Cash,$0.15,01/16/2025,02/07/2025,02/21/2025,USD
11/08/2024,Cash,$0.15,10/15/2024,11/08/2024,11/22/2024,USD
08/09/2024,Cash,$0.15,07/25/2024,08/09/2024,08/23/2024,USD
05/09/2024,Cash,$0.15,04/24/2024,05/10/2024,05/24/2024,USD
02/08/2024,Cash,$0.15,01/18/2024,02/09/2024,02/23/2024,USD
11/02/2023,Cash,$0.15,10/23/2023,11/03/2023,11/17/2023,USD
08/03/2023,Cash,$0.15,07/24/2023,08/04/2023,08/18/2023,USD
05/04/2023,Cash,$0.15,04/24/2023,05/05/2023,05/19/2023,USD
02/09/2023,Cash,$0.15,01/26/2023,02/10/2023,02/24/2023,USD
11/03/2022,Cash,$0.15,10/24/2022,11/04/2022,11/18/2022,USD
08/04/2022,Cash,$0.15,07/25/2022,08/05/2022,08/19/2022,USD
05/05/2022,Cash,$0.13,04/21/2022,05/06/2022,05/20/2022,USD
02/03/2022,Cash,$0.13,01/24/2022,02/04/2022,02/18/2022,USD
11/03/2021,Cash,$0.13,10/21/2021,11/04/2021,11/18/2021,USD
08/04/2021,Cash,$0.13,07/22/2021,08/05/2021,08/19/2021,USD
05/06/2021,Cash,$0.13,04/22/2021,05/07/2021,05/21/2021,USD
02/10/2021,Cash,$0.12,01/25/2021,02/11/2021,02/25/2021,USD
11/04/2020,Cash,$0.12,10/22/2020,11/05/2020,11/19/2020,USD
08/05/2020,Cash,$0.12,07/23/2020,08/06/2020,08/20/2020,USD
05/07/2020,Cash,$0.12,04/27/2020,05/08/2020,05/22/2020,USD
02/05/2020,Cash,$0.12,01/21/2020,02/06/2020,02/21/2020,USD
11/06/2019,Cash,$0.12,10/21/2019,11/07/2019,11/21/2019,USD
08/07/2019,Cash,$0.12,07/22/2019,08/08/2019,08/22/2019,USD
05/08/2019,Cash,$0.12,04/25/2019,05/09/2019,05/23/2019,USD
02/07/2019,Cash,$0.11,01/22/2019,02/08/2019,02/22/2019,USD
11/05/2018,Cash,$0.11,10/22/2018,11/06/2018,11/20/2018,USD
08/09/2018,Cash,$0.11,07/23/2018,08/10/2018,08/24/2018,USD
05/10/2018,Cash,$0.11,04/23/2018,05/11/2018,05/25/2018,USD
02/07/2018,Cash,$0.09,01/22/2018,02/08/2018,02/22/2018,USD
11/06/2017,Cash,$0.09,10/23/2017,11/07/2017,11/21/2017,USD
08/09/2017,Cash,$0.07,07/27/2017,08/11/2017,08/25/2017,USD
05/10/2017,Cash,$0.07,04/27/2017,05/12/2017,05/26/2017,USD
02/08/2017,Cash,$0.07,01/26/2017,02/10/2017,02/24/2017,USD
11/08/2016,Cash,$0.07,10/27/2016,11/11/2016,11/25/2016,USD
08/17/2016,Cash,$0.06,07/28/2016,08/19/2016,09/02/2016,USD
05/11/2016,Cash,$0.06,04/28/2016,05/13/2016,05/27/2016,USD
02/10/2016,Cash,$0.06,01/28/2016,02/12/2016,02/26/2016,USD
11/10/2015,Cash,$0.06,10/29/2015,11/13/2015,11/27/2015,USD
08/05/2015,Cash,$0.05,07/23/2015,08/07/2015,08/21/2015,USD
05/13/2015,Cash,$0.15,04/30/2015,05/15/2015,05/29/2015,USD
02/11/2015,Cash,$0.15,01/29/2015,02/13/2015,02/27/2015,USD
11/05/2014,Cash,$0.15,N/A,11/07/2014,11/21/2014,USD
08/06/2014,Cash,$0.12,07/24/2014,08/08/2014,08/22/2014,USD
05/07/2014,Cash,$0.12,04/24/2014,05/09/2014,05/23/2014,USD
02/12/2014,Cash,$0.12,01/27/2014,02/14/2014,02/28/2014,USD
11/06/2013,Cash,$0.12,10/24/2013,11/08/2013,11/22/2013,USD
08/07/2013,Cash,$0.12,07/25/2013,08/09/2013,08/23/2013,USD
05/02/2003,Cash,$0.05,N/A,05/02/2003,N/A,USD
01/31/2003,Cash,$0.05,N/A,01/31/2003,N/A,USD
11/01/2002,Cash,$0.05,N/A,11/01/2002,N/A,USD
08/02/2002,Cash,$0.05,N/A,08/02/2002,N/A,USD
05/03/2002,Cash,$0.05,N/A,05/03/2002,N/A,USD
01/31/2002,Cash,$0.04,N/A,01/31/2002,N/A,USD
11/01/2001,Cash,$0.04,N/A,11/01/2001,N/A,USD
08/02/2001,Cash,$0.04,N/A,08/02/2001,N/A,USD
05/03/2001,Cash,$0.04,N/A,05/03/2001,N/A,USD
02/01/2001,Cash,$0.04,N/A,02/01/2001,N/A,USD
11/02/2000,Cash,$0.04,N/A,11/02/2000,N/A,USD
08/03/2000,Cash,$0.04,N/A,08/03/2000,N/A,USD
05/02/2000,Cash,$0.04,N/A,05/02/2000,N/A,USD
02/01/2000,Cash,$0.03,N/A,02/01/2000,N/A,USD
11/05/1999,Cash,$0.03,N/A,11/05/1999,N/A,USD
07/30/1999,Cash,$0.03,N/A,07/30/1999,N/A,USD
04/29/1999,Cash,$0.03,N/A,04/29/1999,N/A,USD
02/03/1999,Cash,$0.03,N/A,02/03/1999,N/A,USD
11/02/1998,Cash,$0.03,N/A,11/02/1998,N/A,USD
08/03/1998,Cash,$0.03,N/A,08/03/1998,N/A,USD
05/04/1998,Cash,$0.03,N/A,05/04/1998,N/A,USD
03/05/1990,Cash,$0.10,N/A,03/05/1990,N/A,USD
12/04/1989,Cash,$0.10,N/A,12/04/1989,N/A,USD
08/28/1989,Cash,$0.10,N/A,08/28/1989,N/A,USD
05/26/1989,Cash,$0.10,N/A,05/26/1989,N/A,USD
03/06/1989,Cash,$0.10,N/A,03/06/1989,N/A,USD
11/23/1988,Cash,$0.10,N/A,11/23/1988,N/A,USD
