Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/13/2025,Cash,$0.45,10/31/2025,11/13/2025,11/20/2025,USD
08/14/2025,Cash,$0.45,08/01/2025,08/14/2025,08/21/2025,USD
05/15/2025,Cash,$0.43,05/02/2025,05/15/2025,05/22/2025,USD
02/13/2025,Cash,$0.43,01/31/2025,02/13/2025,02/20/2025,USD
11/14/2024,Cash,$0.43,11/01/2024,11/14/2024,11/21/2024,USD
08/15/2024,Cash,$0.41,08/02/2024,08/15/2024,08/22/2024,USD
05/15/2024,Cash,$0.41,04/26/2024,05/16/2024,05/23/2024,USD
02/14/2024,Cash,$0.41,02/02/2024,02/15/2024,02/22/2024,USD
11/08/2023,Cash,$0.41,10/27/2023,11/09/2023,11/16/2023,USD
08/16/2023,Cash,$0.41,07/28/2023,08/17/2023,08/24/2023,USD
05/17/2023,Cash,$0.41,05/05/2023,05/18/2023,05/25/2023,USD
02/15/2023,Cash,$0.41,01/27/2023,02/16/2023,02/23/2023,USD
11/09/2022,Cash,$0.41,10/28/2022,11/10/2022,11/17/2022,USD
08/17/2022,Cash,$0.41,07/29/2022,08/18/2022,08/25/2022,USD
05/18/2022,Cash,$0.38,04/29/2022,05/19/2022,05/26/2022,USD
02/16/2022,Cash,$0.38,01/28/2022,02/17/2022,02/24/2022,USD
11/09/2021,Cash,$0.38,10/22/2021,11/10/2021,11/18/2021,USD
08/11/2021,Cash,$0.38,07/23/2021,08/12/2021,08/19/2021,USD
05/12/2021,Cash,$0.34,04/30/2021,05/13/2021,05/20/2021,USD
02/17/2021,Cash,$0.34,02/05/2021,02/18/2021,02/25/2021,USD
11/10/2020,Cash,$0.34,10/23/2020,11/12/2020,11/19/2020,USD
08/12/2020,Cash,$0.34,07/31/2020,08/13/2020,08/20/2020,USD
05/07/2020,Cash,$0.34,05/01/2020,05/08/2020,05/21/2020,USD
02/12/2020,Cash,$0.34,01/31/2020,02/13/2020,02/20/2020,USD
11/13/2019,Cash,$0.34,10/25/2019,11/14/2019,11/21/2019,USD
08/14/2019,Cash,$0.34,07/26/2019,08/15/2019,08/22/2019,USD
05/15/2019,Cash,$0.30,04/26/2019,05/16/2019,05/23/2019,USD
02/13/2019,Cash,$0.30,02/01/2019,02/14/2019,02/21/2019,USD
11/13/2018,Cash,$0.30,10/26/2018,11/14/2018,11/21/2018,USD
08/15/2018,Cash,$0.30,07/26/2018,08/16/2018,08/23/2018,USD
05/16/2018,Cash,$0.24,04/26/2018,05/17/2018,05/24/2018,USD
02/14/2018,Cash,$0.20,01/26/2018,02/15/2018,02/22/2018,USD
11/14/2017,Cash,$0.16,10/27/2017,11/15/2017,11/22/2017,USD
08/15/2017,Cash,$0.12,07/20/2017,08/17/2017,08/24/2017,USD
05/16/2017,Cash,$0.08,04/26/2017,05/18/2017,05/25/2017,USD
02/14/2017,Cash,$0.08,01/27/2017,02/16/2017,02/23/2017,USD
11/14/2016,Cash,$0.08,10/28/2016,11/16/2016,11/23/2016,USD
08/16/2016,Cash,$0.08,07/22/2016,08/18/2016,08/25/2016,USD
05/17/2016,Cash,$0.06,04/29/2016,05/19/2016,05/26/2016,USD
02/16/2016,Cash,$0.06,02/05/2016,02/18/2016,02/25/2016,USD
11/16/2015,Cash,$0.06,10/30/2015,11/18/2015,11/25/2015,USD
08/18/2015,Cash,$0.06,07/16/2015,08/20/2015,08/27/2015,USD
05/19/2015,Cash,$0.06,04/17/2015,05/21/2015,05/28/2015,USD
02/17/2015,Cash,$0.04,01/23/2015,02/19/2015,02/26/2015,USD
11/18/2014,Cash,$0.04,10/24/2014,11/20/2014,11/26/2014,USD
08/19/2014,Cash,$0.04,07/18/2014,08/21/2014,08/28/2014,USD
05/20/2014,Cash,$0.04,04/28/2014,05/22/2014,05/29/2014,USD
02/18/2014,Cash,$0.04,01/27/2014,02/20/2014,02/27/2014,USD
11/20/2013,Cash,$0.04,10/25/2013,11/22/2013,11/29/2013,USD
08/20/2013,Cash,$0.04,07/26/2013,08/22/2013,08/29/2013,USD
05/12/2003,Cash,$0.21,N/A,05/12/2003,N/A,USD
02/10/2003,Cash,$0.21,N/A,02/10/2003,N/A,USD
