Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.40,N/A,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.40,08/05/2025,09/15/2025,09/30/2025,USD
06/16/2025,Cash,$0.42,04/30/2025,06/16/2025,06/30/2025,USD
03/17/2025,Cash,$0.47,02/04/2025,03/17/2025,03/31/2025,USD
12/16/2024,Cash,$0.55,11/19/2024,12/16/2024,12/31/2024,USD
09/16/2024,Cash,$0.55,08/01/2024,09/16/2024,09/30/2024,USD
06/14/2024,Cash,$0.55,04/30/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.55,02/01/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$0.62,11/14/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.55,08/03/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.55,05/04/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.55,02/07/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.32,11/15/2022,12/15/2022,12/30/2022,USD
09/14/2022,Cash,$0.17,08/04/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.165,05/05/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.16,02/03/2022,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.155,N/A,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.145,N/A,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.13,05/06/2021,06/15/2021,06/30/2021,USD
03/12/2021,Cash,$0.12,02/04/2021,03/15/2021,03/31/2021,USD
12/14/2020,Cash,$0.11,11/19/2020,12/15/2020,12/31/2020,USD
09/14/2020,Cash,$0.105,08/10/2020,09/15/2020,09/30/2020,USD
06/12/2020,Cash,$0.095,05/07/2020,06/15/2020,06/30/2020,USD
03/12/2020,Cash,$0.095,02/06/2020,03/13/2020,03/31/2020,USD
12/12/2019,Cash,$0.095,11/20/2019,12/13/2019,12/31/2019,USD
09/12/2019,Cash,$0.095,08/07/2019,09/13/2019,09/30/2019,USD
06/13/2019,Cash,$0.095,05/08/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.095,02/07/2019,03/15/2019,03/29/2019,USD
12/14/2018,Cash,$0.095,11/29/2018,12/17/2018,12/28/2018,USD
09/13/2018,Cash,$0.095,08/08/2018,09/15/2018,09/28/2018,USD
06/14/2018,Cash,$0.095,05/08/2018,06/15/2018,06/29/2018,USD
03/14/2018,Cash,$0.085,02/08/2018,03/15/2018,03/30/2018,USD
12/14/2017,Cash,$0.125,08/07/2017,12/15/2017,12/29/2017,USD
09/14/2017,Cash,$0.125,02/06/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.02,02/06/2017,06/15/2017,06/30/2017,USD
03/13/2017,Cash,$0.02,02/06/2017,03/15/2017,03/31/2017,USD
02/13/2017,Cash,$0.06,10/18/2016,02/15/2017,02/28/2017,USD
01/11/2017,Cash,$0.06,10/18/2016,01/13/2017,01/31/2017,USD
12/13/2016,Cash,$0.06,10/18/2016,12/15/2016,12/30/2016,USD
11/10/2016,Cash,$0.06,08/03/2016,11/15/2016,11/30/2016,USD
10/12/2016,Cash,$0.06,08/03/2016,10/14/2016,10/31/2016,USD
09/13/2016,Cash,$0.06,08/03/2016,09/15/2016,09/30/2016,USD
08/11/2016,Cash,$0.06,05/05/2016,08/15/2016,08/31/2016,USD
07/13/2016,Cash,$0.06,05/05/2016,07/15/2016,07/29/2016,USD
06/13/2016,Cash,$0.06,05/05/2016,06/15/2016,06/30/2016,USD
