Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
02/04/2020,Cash,$0.10,01/22/2020,02/05/2020,02/19/2020,USD
11/05/2019,Cash,$0.10,10/22/2019,11/06/2019,11/20/2019,USD
08/06/2019,Cash,$0.10,07/24/2019,08/07/2019,08/21/2019,USD
05/07/2019,Cash,$0.10,04/24/2019,05/08/2019,05/22/2019,USD
02/05/2019,Cash,$0.10,01/23/2019,02/06/2019,02/20/2019,USD
11/05/2018,Cash,$0.10,10/24/2018,11/06/2018,11/20/2018,USD
08/06/2018,Cash,$0.10,07/25/2018,08/07/2018,08/21/2018,USD
05/07/2018,Cash,$0.10,04/25/2018,05/08/2018,05/22/2018,USD
02/05/2018,Cash,$0.10,01/24/2018,02/06/2018,02/20/2018,USD
11/10/2017,Cash,$0.10,10/25/2017,11/13/2017,11/27/2017,USD
08/10/2017,Cash,$0.10,07/25/2017,08/14/2017,08/28/2017,USD
05/12/2017,Cash,$0.10,04/26/2017,05/16/2017,05/30/2017,USD
02/09/2017,Cash,$0.10,01/25/2017,02/13/2017,02/27/2017,USD
11/03/2016,Cash,$0.10,10/19/2016,11/07/2016,11/21/2016,USD
08/03/2016,Cash,$0.10,07/20/2016,08/05/2016,08/19/2016,USD
05/02/2016,Cash,$0.10,04/21/2016,05/04/2016,05/18/2016,USD
02/08/2016,Cash,$0.10,01/27/2016,02/10/2016,02/24/2016,USD
11/03/2015,Cash,$0.10,10/21/2015,11/05/2015,11/19/2015,USD
08/06/2015,Cash,$0.10,07/22/2015,08/10/2015,08/24/2015,USD
04/30/2015,Cash,$0.10,04/23/2015,05/04/2015,05/18/2015,USD
02/05/2015,Cash,$0.10,01/23/2015,02/09/2015,02/23/2015,USD
10/30/2014,Cash,$0.10,10/22/2014,11/03/2014,11/17/2014,USD
07/31/2014,Cash,$0.10,07/23/2014,08/04/2014,08/18/2014,USD
