Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/20/2025,Cash,$0.46,09/11/2025,11/20/2025,12/11/2025,USD
08/21/2025,Cash,$0.46,06/10/2025,08/21/2025,09/11/2025,USD
05/22/2025,Cash,$0.46,03/06/2025,05/22/2025,06/12/2025,USD
02/20/2025,Cash,$0.40,12/12/2024,02/20/2025,03/13/2025,USD
11/21/2024,Cash,$0.40,09/12/2024,11/21/2024,12/12/2024,USD
08/22/2024,Cash,$0.40,06/13/2024,08/22/2024,09/12/2024,USD
05/22/2024,Cash,$0.40,03/08/2024,05/23/2024,06/13/2024,USD
02/21/2024,Cash,$0.32,12/07/2023,02/22/2024,03/14/2024,USD
11/22/2023,Cash,$0.32,09/07/2023,11/24/2023,12/14/2023,USD
08/23/2023,Cash,$0.32,06/08/2023,08/24/2023,09/14/2023,USD
05/24/2023,Cash,$0.32,03/10/2023,05/25/2023,06/15/2023,USD
02/22/2023,Cash,$0.26,12/12/2022,02/23/2023,03/16/2023,USD
11/23/2022,Cash,$0.26,09/08/2022,11/25/2022,12/15/2022,USD
08/24/2022,Cash,$0.26,06/09/2022,08/25/2022,09/15/2022,USD
05/25/2022,Cash,$0.26,03/10/2022,05/26/2022,06/16/2022,USD
02/22/2022,Cash,$0.24,12/02/2021,02/23/2022,03/16/2022,USD
11/24/2021,Cash,$0.24,09/02/2021,11/26/2021,12/16/2021,USD
08/25/2021,Cash,$0.24,06/10/2021,08/26/2021,09/16/2021,USD
05/26/2021,Cash,$0.24,03/11/2021,05/27/2021,06/17/2021,USD
02/24/2021,Cash,$0.22,12/03/2020,02/25/2021,03/18/2021,USD
11/18/2020,Cash,$0.22,08/31/2020,11/19/2020,12/10/2020,USD
08/19/2020,Cash,$0.22,06/11/2020,08/20/2020,09/10/2020,USD
05/20/2020,Cash,$0.22,03/12/2020,05/21/2020,06/11/2020,USD
02/18/2020,Cash,$0.21,12/05/2019,02/19/2020,03/11/2020,USD
11/20/2019,Cash,$0.21,09/05/2019,11/21/2019,12/12/2019,USD
08/21/2019,Cash,$0.21,06/07/2019,08/22/2019,09/12/2019,USD
05/22/2019,Cash,$0.21,03/07/2019,05/23/2019,06/13/2019,USD
02/20/2019,Cash,$0.20,12/06/2018,02/21/2019,03/14/2019,USD
11/21/2018,Cash,$0.20,09/06/2018,11/23/2018,12/13/2018,USD
08/22/2018,Cash,$0.20,06/07/2018,08/23/2018,09/13/2018,USD
05/23/2018,Cash,$0.20,02/09/2018,05/24/2018,06/14/2018,USD
02/20/2018,Cash,$0.10,12/14/2017,02/21/2018,03/14/2018,USD
11/22/2017,Cash,$0.10,09/07/2017,11/24/2017,12/14/2017,USD
08/22/2017,Cash,$0.10,06/08/2017,08/24/2017,09/14/2017,USD
05/23/2017,Cash,$0.10,03/09/2017,05/25/2017,06/15/2017,USD
02/17/2017,Cash,$0.10,12/01/2016,02/22/2017,03/15/2017,USD
11/22/2016,Cash,$0.10,09/08/2016,11/25/2016,12/15/2016,USD
08/23/2016,Cash,$0.10,06/09/2016,08/25/2016,09/15/2016,USD
05/24/2016,Cash,$0.10,03/10/2016,05/26/2016,06/16/2016,USD
02/23/2016,Cash,$0.10,12/07/2015,02/25/2016,03/17/2016,USD
11/17/2015,Cash,$0.10,09/10/2015,11/19/2015,12/10/2015,USD
08/18/2015,Cash,$0.10,06/04/2015,08/20/2015,09/10/2015,USD
05/19/2015,Cash,$0.10,03/06/2015,05/21/2015,06/11/2015,USD
02/13/2015,Cash,$0.10,12/08/2014,02/18/2015,03/11/2015,USD
11/18/2014,Cash,$0.10,09/08/2014,11/20/2014,12/11/2014,USD
08/19/2014,Cash,$0.10,06/09/2014,08/21/2014,09/11/2014,USD
05/20/2014,Cash,$0.10,03/03/2014,05/22/2014,06/12/2014,USD
02/14/2014,Cash,$0.10,12/09/2013,02/19/2014,03/12/2014,USD
11/19/2013,Cash,$0.10,09/09/2013,11/21/2013,12/12/2013,USD
08/20/2013,Cash,$0.10,06/17/2013,08/22/2013,09/12/2013,USD
