Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/03/2025,Cash,$0.5546875,09/23/2025,10/03/2025,10/15/2025,USD
07/03/2025,Cash,$0.5546875,06/23/2025,07/03/2025,07/15/2025,USD
04/04/2025,Cash,$0.5546875,03/26/2025,04/04/2025,04/15/2025,USD
01/03/2025,Cash,$0.5546875,12/24/2024,01/03/2025,01/15/2025,USD
10/04/2024,Cash,$0.5546875,09/24/2024,10/04/2024,10/15/2024,USD
07/05/2024,Cash,$0.5546875,06/24/2024,07/05/2024,07/15/2024,USD
04/04/2024,Cash,$0.5546875,03/24/2024,04/05/2024,04/15/2024,USD
01/04/2024,Cash,$0.5546875,12/26/2023,01/05/2024,01/15/2024,USD
10/05/2023,Cash,$0.5546875,09/23/2023,10/06/2023,10/16/2023,USD
07/06/2023,Cash,$0.5546875,06/21/2023,07/07/2023,07/17/2023,USD
04/05/2023,Cash,$0.5546875,03/28/2023,04/07/2023,04/17/2023,USD
01/05/2023,Cash,$0.5546875,12/23/2022,01/06/2023,01/17/2023,USD
10/06/2022,Cash,$0.5546875,09/27/2022,10/07/2022,10/17/2022,USD
07/01/2022,Cash,$0.5546875,06/27/2022,07/05/2022,07/15/2022,USD
04/04/2022,Cash,$0.5546875,03/24/2022,04/05/2022,04/15/2022,USD
01/03/2022,Cash,$0.622483,12/23/2021,01/04/2022,01/14/2022,USD
