Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/18/2025,Cash,$0.595,11/03/2025,11/18/2025,12/10/2025,USD
08/19/2025,Cash,$0.595,08/05/2025,08/19/2025,09/10/2025,USD
05/15/2025,Cash,$0.595,04/30/2025,05/15/2025,06/10/2025,USD
02/20/2025,Cash,$0.595,02/05/2025,02/20/2025,03/10/2025,USD
11/21/2024,Cash,$0.54,11/04/2024,11/21/2024,12/10/2024,USD
08/15/2024,Cash,$0.54,07/31/2024,08/15/2024,09/10/2024,USD
05/15/2024,Cash,$0.54,05/01/2024,05/16/2024,06/10/2024,USD
02/20/2024,Cash,$0.54,02/07/2024,02/21/2024,03/08/2024,USD
11/15/2023,Cash,$0.49,10/31/2023,11/16/2023,12/15/2023,USD
08/16/2023,Cash,$0.49,08/01/2023,08/17/2023,09/15/2023,USD
