Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/21/2025,Cash,$0.695,10/30/2025,11/21/2025,12/19/2025,USD
08/22/2025,Cash,$0.6675,08/04/2025,08/22/2025,09/19/2025,USD
05/23/2025,Cash,$0.6675,05/06/2025,05/23/2025,06/20/2025,USD
03/10/2025,Cash,$0.6675,02/19/2025,03/10/2025,03/21/2025,USD
11/21/2024,Cash,$0.6675,11/05/2024,11/21/2024,12/20/2024,USD
08/20/2024,Cash,$0.6425,08/07/2024,08/20/2024,09/20/2024,USD
05/17/2024,Cash,$0.6425,05/08/2024,05/20/2024,06/20/2024,USD
03/08/2024,Cash,$0.6425,02/27/2024,03/11/2024,03/22/2024,USD
11/21/2023,Cash,$0.6425,10/31/2023,11/22/2023,12/20/2023,USD
08/18/2023,Cash,$0.6125,08/02/2023,08/21/2023,09/20/2023,USD
05/18/2023,Cash,$0.6125,05/02/2023,05/19/2023,06/20/2023,USD
03/08/2023,Cash,$0.6125,02/22/2023,03/09/2023,03/22/2023,USD
11/17/2022,Cash,$0.6125,11/01/2022,11/18/2022,12/20/2022,USD
08/18/2022,Cash,$0.5725,08/01/2022,08/19/2022,09/20/2022,USD
05/19/2022,Cash,$0.5725,05/03/2022,05/20/2022,06/20/2022,USD
03/04/2022,Cash,$0.5725,02/23/2022,03/07/2022,03/21/2022,USD
11/18/2021,Cash,$0.5725,11/02/2021,11/19/2021,12/20/2021,USD
08/19/2021,Cash,$0.535,08/02/2021,08/20/2021,09/20/2021,USD
05/20/2021,Cash,$0.535,05/04/2021,05/21/2021,06/21/2021,USD
03/05/2021,Cash,$0.535,02/26/2021,03/08/2021,03/22/2021,USD
11/19/2020,Cash,$0.535,11/02/2020,11/20/2020,12/21/2020,USD
08/19/2020,Cash,$0.505,08/04/2020,08/20/2020,09/21/2020,USD
05/19/2020,Cash,$0.505,05/06/2020,05/20/2020,06/19/2020,USD
03/06/2020,Cash,$0.505,02/28/2020,03/09/2020,03/20/2020,USD
11/26/2019,Cash,$0.505,11/06/2019,11/27/2019,12/20/2019,USD
08/29/2019,Cash,$0.475,08/07/2019,08/30/2019,09/20/2019,USD
05/29/2019,Cash,$0.475,05/08/2019,05/30/2019,06/20/2019,USD
03/01/2019,Cash,$0.475,02/21/2019,03/04/2019,03/20/2019,USD
11/28/2018,Cash,$0.475,11/07/2018,11/29/2018,12/20/2018,USD
08/28/2018,Cash,$0.46,08/08/2018,08/29/2018,09/20/2018,USD
