Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/24/2025,Cash,$0.455,11/06/2025,11/24/2025,12/09/2025,USD
08/22/2025,Cash,$0.455,08/07/2025,08/22/2025,09/05/2025,USD
05/22/2025,Cash,$0.455,05/08/2025,05/22/2025,06/05/2025,USD
02/24/2025,Cash,$0.455,02/06/2025,02/24/2025,03/07/2025,USD
11/22/2024,Cash,$0.455,11/05/2024,11/22/2024,12/06/2024,USD
08/22/2024,Cash,$0.454,08/01/2024,08/22/2024,09/05/2024,USD
05/21/2024,Cash,$0.452,05/06/2024,05/22/2024,06/05/2024,USD
02/22/2024,Cash,$0.45,02/01/2024,02/23/2024,03/08/2024,USD
11/21/2023,Cash,$0.439,11/02/2023,11/22/2023,12/06/2023,USD
08/21/2023,Cash,$0.41,08/03/2023,08/22/2023,09/05/2023,USD
05/19/2023,Cash,$0.383,05/04/2023,05/22/2023,06/05/2023,USD
02/17/2023,Cash,$0.358,02/02/2023,02/21/2023,03/07/2023,USD
11/21/2022,Cash,$0.328,11/03/2022,11/22/2022,12/06/2022,USD
08/18/2022,Cash,$0.301,08/02/2022,08/19/2022,09/02/2022,USD
05/19/2022,Cash,$0.276,05/09/2022,05/20/2022,06/03/2022,USD
02/18/2022,Cash,$0.253,02/03/2022,02/22/2022,03/08/2022,USD
11/18/2021,Cash,$0.232,11/02/2021,11/19/2021,12/03/2021,USD
08/19/2021,Cash,$0.437,08/03/2021,08/20/2021,09/03/2021,USD
05/20/2021,Cash,$0.413,05/06/2021,05/21/2021,06/04/2021,USD
02/19/2021,Cash,$0.39,02/04/2021,02/22/2021,03/08/2021,USD
11/19/2020,Cash,$0.3685,11/05/2020,11/20/2020,12/04/2020,USD
08/20/2020,Cash,$0.368,08/04/2020,08/21/2020,09/04/2020,USD
05/20/2020,Cash,$0.3675,05/07/2020,05/21/2020,06/04/2020,USD
02/20/2020,Cash,$0.367,02/04/2020,02/21/2020,03/06/2020,USD
11/20/2019,Cash,$0.3665,11/05/2019,11/21/2019,12/05/2019,USD
08/20/2019,Cash,$0.366,08/06/2019,08/21/2019,09/04/2019,USD
05/20/2019,Cash,$0.3655,05/07/2019,05/21/2019,06/04/2019,USD
02/20/2019,Cash,$0.365,02/05/2019,02/21/2019,03/07/2019,USD
11/20/2018,Cash,$0.3645,11/07/2018,11/21/2018,12/05/2018,USD
08/20/2018,Cash,$0.364,08/09/2018,08/21/2018,09/04/2018,USD
05/18/2018,Cash,$0.3635,05/08/2018,05/21/2018,06/04/2018,USD
02/20/2018,Cash,$0.363,02/06/2018,02/21/2018,03/06/2018,USD
11/20/2017,Cash,$0.3625,11/06/2017,11/21/2017,12/05/2017,USD
08/17/2017,Cash,$0.362,08/03/2017,08/21/2017,09/05/2017,USD
05/19/2017,Cash,$0.3615,05/09/2017,05/23/2017,06/06/2017,USD
02/16/2017,Cash,$0.361,02/07/2017,02/21/2017,03/07/2017,USD
11/17/2016,Cash,$0.3605,11/07/2016,11/21/2016,12/05/2016,USD
08/18/2016,Cash,$0.36,08/08/2016,08/22/2016,09/06/2016,USD
05/19/2016,Cash,$0.3595,05/04/2016,05/23/2016,06/06/2016,USD
02/18/2016,Cash,$0.359,02/03/2016,02/22/2016,03/07/2016,USD
11/18/2015,Cash,$0.3585,11/04/2015,11/20/2015,12/04/2015,USD
09/09/2015,Cash,$0.358,08/03/2015,09/11/2015,09/25/2015,USD
05/19/2015,Cash,$0.3575,05/07/2015,05/21/2015,06/04/2015,USD
02/19/2015,Cash,$0.357,01/29/2015,02/23/2015,03/09/2015,USD
11/19/2014,Cash,$0.3565,10/30/2014,11/21/2014,12/05/2014,USD
08/19/2014,Cash,$0.356,07/31/2014,08/21/2014,09/04/2014,USD
05/19/2014,Cash,$0.3555,05/06/2014,05/21/2014,06/03/2014,USD
02/19/2014,Cash,$0.355,01/30/2014,02/21/2014,03/07/2014,USD
11/19/2013,Cash,$0.3545,10/30/2013,11/21/2013,12/05/2013,USD
08/19/2013,Cash,$0.354,07/31/2013,08/21/2013,09/04/2013,USD
02/19/2013,Cash,$0.353,02/07/2013,02/21/2013,03/07/2013,USD
05/06/2003,Cash,$0.024,N/A,05/06/2003,N/A,USD
02/05/2003,Cash,$0.02,N/A,02/05/2003,N/A,USD
11/05/2002,Cash,$0.02,N/A,11/05/2002,N/A,USD
