Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.34,11/20/2025,12/01/2025,12/11/2025,USD
08/28/2025,Cash,$0.34,08/15/2025,08/28/2025,09/08/2025,USD
05/29/2025,Cash,$0.34,05/15/2025,05/29/2025,06/09/2025,USD
02/27/2025,Cash,$0.34,02/14/2025,02/27/2025,03/10/2025,USD
11/27/2024,Cash,$0.34,11/15/2024,11/27/2024,12/09/2024,USD
08/29/2024,Cash,$0.34,08/15/2024,08/29/2024,09/09/2024,USD
05/30/2024,Cash,$0.34,05/16/2024,05/30/2024,06/10/2024,USD
02/27/2024,Cash,$0.34,02/15/2024,02/28/2024,03/11/2024,USD
11/28/2023,Cash,$0.34,11/16/2023,11/29/2023,12/11/2023,USD
08/29/2023,Cash,$0.34,08/17/2023,08/30/2023,09/11/2023,USD
05/26/2023,Cash,$0.34,05/18/2023,05/30/2023,06/09/2023,USD
02/24/2023,Cash,$0.34,02/16/2023,02/27/2023,03/09/2023,USD
11/28/2022,Cash,$0.34,11/17/2022,11/29/2022,12/09/2022,USD
08/29/2022,Cash,$0.34,08/18/2022,08/30/2022,09/09/2022,USD
05/26/2022,Cash,$0.34,05/16/2022,05/27/2022,06/06/2022,USD
02/24/2022,Cash,$0.34,02/14/2022,02/25/2022,03/07/2022,USD
11/26/2021,Cash,$0.34,11/18/2021,11/29/2021,12/09/2021,USD
08/27/2021,Cash,$0.31,08/19/2021,08/30/2021,09/09/2021,USD
05/27/2021,Cash,$0.31,05/17/2021,05/28/2021,06/07/2021,USD
02/26/2021,Cash,$0.31,02/18/2021,03/01/2021,03/11/2021,USD
11/30/2020,Cash,$0.31,11/19/2020,12/01/2020,12/11/2020,USD
08/31/2020,Cash,$0.31,08/20/2020,09/01/2020,09/11/2020,USD
06/01/2020,Cash,$0.31,05/21/2020,06/02/2020,06/12/2020,USD
02/28/2020,Cash,$0.31,02/20/2020,03/02/2020,03/12/2020,USD
11/29/2019,Cash,$0.31,11/21/2019,12/02/2019,12/12/2019,USD
08/30/2019,Cash,$0.31,08/15/2019,09/03/2019,09/13/2019,USD
05/31/2019,Cash,$0.31,05/16/2019,06/03/2019,06/13/2019,USD
03/01/2019,Cash,$0.31,02/21/2019,03/04/2019,03/14/2019,USD
11/30/2018,Cash,$0.31,11/15/2018,12/03/2018,12/13/2018,USD
08/31/2018,Cash,$0.24,08/16/2018,09/04/2018,09/14/2018,USD
05/31/2018,Cash,$0.24,05/17/2018,06/01/2018,06/11/2018,USD
02/28/2018,Cash,$0.24,02/15/2018,03/01/2018,03/12/2018,USD
11/30/2017,Cash,$0.24,11/16/2017,12/01/2017,12/11/2017,USD
08/30/2017,Cash,$0.21,08/17/2017,09/01/2017,09/11/2017,USD
05/30/2017,Cash,$0.21,05/18/2017,06/01/2017,06/12/2017,USD
02/27/2017,Cash,$0.21,02/16/2017,03/01/2017,03/10/2017,USD
11/29/2016,Cash,$0.21,11/17/2016,12/01/2016,12/12/2016,USD
08/30/2016,Cash,$0.18,08/18/2016,09/01/2016,09/12/2016,USD
05/27/2016,Cash,$0.18,05/19/2016,06/01/2016,06/13/2016,USD
02/26/2016,Cash,$0.18,02/18/2016,03/01/2016,03/11/2016,USD
11/30/2015,Cash,$0.18,11/19/2015,12/02/2015,12/14/2015,USD
08/28/2015,Cash,$0.14,08/20/2015,09/01/2015,09/11/2015,USD
05/29/2015,Cash,$0.14,05/21/2015,06/02/2015,06/12/2015,USD
02/26/2015,Cash,$0.10,02/20/2015,03/02/2015,03/12/2015,USD
11/28/2014,Cash,$0.10,11/20/2014,12/02/2014,12/12/2014,USD
08/28/2014,Cash,$0.07,08/21/2014,09/02/2014,09/12/2014,USD
05/29/2014,Cash,$0.07,05/22/2014,06/02/2014,06/12/2014,USD
02/27/2014,Cash,$0.05,02/20/2014,03/03/2014,03/13/2014,USD
11/27/2013,Cash,$0.05,11/22/2013,12/02/2013,12/12/2013,USD
08/29/2013,Cash,$0.01,08/15/2013,09/03/2013,09/13/2013,USD
05/30/2013,Cash,$0.01,05/16/2013,06/03/2013,06/13/2013,USD
04/09/2003,Cash,$0.14,N/A,04/09/2003,N/A,USD
01/09/2003,Cash,$0.14,N/A,01/09/2003,N/A,USD
10/09/2002,Cash,$0.14,N/A,10/09/2002,N/A,USD
07/10/2002,Cash,$0.14,N/A,07/10/2002,N/A,USD
03/27/2002,Cash,$0.28,N/A,03/27/2002,N/A,USD
01/09/2002,Cash,$0.25,N/A,01/09/2002,N/A,USD
10/10/2001,Cash,$0.25,N/A,10/10/2001,N/A,USD
07/11/2001,Cash,$0.25,N/A,07/11/2001,N/A,USD
04/10/2001,Cash,$0.25,N/A,04/10/2001,N/A,USD
01/10/2001,Cash,$0.25,N/A,01/10/2001,N/A,USD
10/10/2000,Cash,$0.25,N/A,10/10/2000,N/A,USD
07/12/2000,Cash,$0.21,N/A,07/12/2000,N/A,USD
04/12/2000,Cash,$0.21,N/A,04/12/2000,N/A,USD
01/12/2000,Cash,$0.21,N/A,01/12/2000,N/A,USD
10/07/1999,Cash,$0.21,N/A,10/07/1999,N/A,USD
07/08/1999,Cash,$0.21,N/A,07/08/1999,N/A,USD
04/08/1999,Cash,$0.21,N/A,04/08/1999,N/A,USD
01/12/1999,Cash,$0.175,N/A,01/12/1999,N/A,USD
10/08/1998,Cash,$0.175,N/A,10/08/1998,N/A,USD
07/08/1998,Cash,$0.175,N/A,07/08/1998,N/A,USD
04/07/1998,Cash,$0.175,N/A,04/07/1998,N/A,USD
01/08/1998,Cash,$0.175,N/A,01/08/1998,N/A,USD
10/09/1997,Cash,$0.175,N/A,10/09/1997,N/A,USD
07/09/1997,Cash,$0.15,N/A,07/09/1997,N/A,USD
04/09/1997,Cash,$0.15,N/A,04/09/1997,N/A,USD
01/09/1997,Cash,$0.15,N/A,01/09/1997,N/A,USD
10/09/1996,Cash,$0.15,N/A,10/09/1996,N/A,USD
07/10/1996,Cash,$0.15,N/A,07/10/1996,N/A,USD
04/10/1996,Cash,$0.15,N/A,04/10/1996,N/A,USD
01/11/1996,Cash,$0.15,N/A,01/11/1996,N/A,USD
10/11/1995,Cash,$0.15,N/A,10/11/1995,N/A,USD
07/12/1995,Cash,$0.15,N/A,07/12/1995,N/A,USD
04/07/1995,Cash,$0.15,N/A,04/07/1995,N/A,USD
01/09/1995,Cash,$0.15,N/A,01/09/1995,N/A,USD
10/07/1994,Cash,$0.15,N/A,10/07/1994,N/A,USD
07/06/1994,Cash,$0.15,N/A,07/06/1994,N/A,USD
04/06/1994,Cash,$0.15,N/A,04/06/1994,N/A,USD
01/10/1994,Cash,$0.15,N/A,01/10/1994,N/A,USD
10/05/1993,Cash,$0.15,N/A,10/05/1993,N/A,USD
07/06/1993,Cash,$0.15,N/A,07/06/1993,N/A,USD
04/05/1993,Cash,$0.15,N/A,04/05/1993,N/A,USD
01/11/1993,Cash,$0.15,N/A,01/11/1993,N/A,USD
10/05/1992,Cash,$0.15,N/A,10/05/1992,N/A,USD
07/06/1992,Cash,$0.15,N/A,07/06/1992,N/A,USD
04/06/1992,Cash,$0.15,N/A,04/06/1992,N/A,USD
01/06/1992,Cash,$0.15,N/A,01/06/1992,N/A,USD
10/07/1991,Cash,$0.15,N/A,10/07/1991,N/A,USD
07/08/1991,Cash,$0.15,N/A,07/08/1991,N/A,USD
04/08/1991,Cash,$0.15,N/A,04/08/1991,N/A,USD
01/07/1991,Cash,$0.15,N/A,01/07/1991,N/A,USD
