Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/02/2026,Cash,$0.41,11/12/2025,01/02/2026,01/21/2026,USD
10/03/2025,Cash,$0.41,08/13/2025,10/03/2025,10/22/2025,USD
07/03/2025,Cash,$0.41,05/14/2025,07/03/2025,07/23/2025,USD
04/03/2025,Cash,$0.41,02/12/2025,04/03/2025,04/23/2025,USD
01/03/2025,Cash,$0.40,11/13/2024,01/03/2025,01/22/2025,USD
10/02/2024,Cash,$0.40,08/14/2024,10/02/2024,10/23/2024,USD
07/05/2024,Cash,$0.40,05/15/2024,07/05/2024,07/24/2024,USD
04/03/2024,Cash,$0.40,02/14/2024,04/04/2024,04/24/2024,USD
01/03/2024,Cash,$0.39,11/15/2023,01/04/2024,01/24/2024,USD
10/03/2023,Cash,$0.39,08/16/2023,10/04/2023,10/25/2023,USD
07/05/2023,Cash,$0.39,05/17/2023,07/06/2023,07/26/2023,USD
04/04/2023,Cash,$0.39,02/15/2023,04/05/2023,04/26/2023,USD
01/04/2023,Cash,$0.38,12/07/2022,01/05/2023,01/25/2023,USD
10/04/2022,Cash,$0.38,08/23/2022,10/05/2022,10/26/2022,USD
07/05/2022,Cash,$0.38,06/06/2022,07/06/2022,07/27/2022,USD
04/05/2022,Cash,$0.38,02/16/2022,04/06/2022,04/27/2022,USD
01/04/2022,Cash,$0.37,12/12/2021,01/05/2022,01/26/2022,USD
10/04/2021,Cash,$0.37,09/22/2021,10/05/2021,10/27/2021,USD
07/02/2021,Cash,$0.37,05/26/2021,07/06/2021,07/28/2021,USD
04/05/2021,Cash,$0.37,02/09/2021,04/06/2021,04/28/2021,USD
01/04/2021,Cash,$0.36,12/09/2020,01/05/2021,01/20/2021,USD
10/01/2020,Cash,$0.36,09/09/2020,10/02/2020,10/21/2020,USD
07/02/2020,Cash,$0.36,06/10/2020,07/06/2020,07/22/2020,USD
04/02/2020,Cash,$0.36,02/12/2020,04/03/2020,04/22/2020,USD
01/02/2020,Cash,$0.35,12/09/2019,01/03/2020,01/22/2020,USD
10/03/2019,Cash,$0.35,09/20/2019,10/04/2019,10/23/2019,USD
07/03/2019,Cash,$0.35,06/05/2019,07/05/2019,07/24/2019,USD
04/04/2019,Cash,$0.35,02/13/2019,04/05/2019,04/24/2019,USD
01/03/2019,Cash,$0.33,12/05/2018,01/04/2019,01/23/2019,USD
10/04/2018,Cash,$0.33,09/20/2018,10/05/2018,10/24/2018,USD
07/05/2018,Cash,$0.33,05/30/2018,07/06/2018,07/25/2018,USD
04/04/2018,Cash,$0.33,02/14/2018,04/05/2018,04/25/2018,USD
01/04/2018,Cash,$0.29,12/10/2017,01/05/2018,01/24/2018,USD
10/04/2017,Cash,$0.29,09/13/2017,10/05/2017,10/25/2017,USD
07/05/2017,Cash,$0.29,06/06/2017,07/07/2017,07/26/2017,USD
04/04/2017,Cash,$0.29,02/15/2017,04/06/2017,04/26/2017,USD
01/04/2017,Cash,$0.26,12/07/2016,01/06/2017,01/25/2017,USD
10/03/2016,Cash,$0.26,09/09/2016,10/05/2016,10/26/2016,USD
07/05/2016,Cash,$0.26,06/06/2016,07/07/2016,07/27/2016,USD
04/04/2016,Cash,$0.26,02/10/2016,04/06/2016,04/27/2016,USD
01/04/2016,Cash,$0.21,11/18/2015,01/06/2016,01/20/2016,USD
10/01/2015,Cash,$0.21,09/15/2015,10/05/2015,10/21/2015,USD
07/01/2015,Cash,$0.21,05/28/2015,07/06/2015,07/22/2015,USD
03/31/2015,Cash,$0.21,02/11/2015,04/02/2015,04/22/2015,USD
01/02/2015,Cash,$0.19,12/17/2014,01/06/2015,01/21/2015,USD
09/30/2014,Cash,$0.19,08/26/2014,10/02/2014,10/22/2014,USD
07/02/2014,Cash,$0.19,06/20/2014,07/07/2014,07/23/2014,USD
04/01/2014,Cash,$0.19,02/12/2014,04/03/2014,04/23/2014,USD
01/02/2014,Cash,$0.17,12/17/2013,01/06/2014,01/22/2014,USD
10/01/2013,Cash,$0.17,09/03/2013,10/03/2013,10/23/2013,USD
07/01/2013,Cash,$0.17,06/03/2013,07/03/2013,07/24/2013,USD
