Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.35,10/23/2025,12/01/2025,12/15/2025,USD
08/29/2025,Cash,$0.35,07/23/2025,09/01/2025,09/15/2025,USD
06/02/2025,Cash,$0.35,04/23/2025,06/02/2025,06/16/2025,USD
03/03/2025,Cash,$0.35,02/13/2025,03/03/2025,03/17/2025,USD
12/02/2024,Cash,$0.33,10/23/2024,12/02/2024,12/16/2024,USD
08/30/2024,Cash,$0.33,07/24/2024,09/02/2024,09/16/2024,USD
06/03/2024,Cash,$0.33,04/24/2024,06/03/2024,06/17/2024,USD
02/29/2024,Cash,$0.33,02/01/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.30,10/24/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.30,07/26/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.25,04/26/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.25,02/03/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.25,10/19/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.25,07/20/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.25,04/20/2022,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.20,01/27/2022,03/01/2022,03/15/2022,USD
11/30/2021,Cash,$0.20,10/20/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.15,07/22/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.15,04/21/2021,06/01/2021,06/15/2021,USD
02/26/2021,Cash,$0.15,01/28/2021,03/01/2021,03/15/2021,USD
11/30/2020,Cash,$0.125,10/21/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.125,07/22/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.125,04/22/2020,06/01/2020,06/15/2020,USD
02/27/2020,Cash,$0.125,01/30/2020,03/01/2020,03/15/2020,USD
11/27/2019,Cash,$0.20,10/23/2019,12/01/2019,12/15/2019,USD
05/30/2019,Cash,$0.20,04/24/2019,06/01/2019,06/15/2019,USD
11/29/2018,Cash,$0.18,10/16/2018,12/01/2018,12/15/2018,USD
05/31/2018,Cash,$0.18,04/18/2018,06/01/2018,06/15/2018,USD
11/30/2017,Cash,$0.17,10/17/2017,12/01/2017,12/15/2017,USD
05/30/2017,Cash,$0.45,04/18/2017,06/01/2017,06/15/2017,USD
11/29/2016,Cash,$0.45,10/18/2016,12/01/2016,12/15/2016,USD
05/27/2016,Cash,$0.42,04/20/2016,06/01/2016,06/15/2016,USD
11/27/2015,Cash,$0.42,10/14/2015,12/01/2015,12/15/2015,USD
05/28/2015,Cash,$0.40,04/15/2015,06/01/2015,06/15/2015,USD
11/26/2014,Cash,$0.40,10/15/2014,12/01/2014,12/15/2014,USD
05/28/2014,Cash,$0.21,04/16/2014,06/01/2014,06/15/2014,USD
11/26/2013,Cash,$0.21,10/16/2013,12/01/2013,12/15/2013,USD
05/28/2003,Cash,$0.045,N/A,05/28/2003,N/A,USD
11/26/2002,Cash,$0.045,N/A,11/26/2002,N/A,USD
05/29/2002,Cash,$0.045,N/A,05/29/2002,N/A,USD
11/28/2001,Cash,$0.045,N/A,11/28/2001,N/A,USD
05/30/2001,Cash,$0.04,N/A,05/30/2001,N/A,USD
11/29/2000,Cash,$0.04,N/A,11/29/2000,N/A,USD
05/30/2000,Cash,$0.04,N/A,05/30/2000,N/A,USD
11/29/1999,Cash,$0.04,N/A,11/29/1999,N/A,USD
06/01/1999,Cash,$0.035,N/A,06/01/1999,N/A,USD
11/27/1998,Cash,$0.035,N/A,11/27/1998,N/A,USD
05/28/1998,Cash,$0.035,N/A,05/28/1998,N/A,USD
11/26/1997,Cash,$0.035,N/A,11/26/1997,N/A,USD
05/28/1997,Cash,$0.03,N/A,05/28/1997,N/A,USD
11/26/1996,Cash,$0.03,N/A,11/26/1996,N/A,USD
05/29/1996,Cash,$0.03,N/A,05/29/1996,N/A,USD
11/29/1995,Cash,$0.08,N/A,11/29/1995,N/A,USD
05/25/1995,Cash,$0.025,N/A,05/25/1995,N/A,USD
11/25/1994,Cash,$0.025,N/A,11/25/1994,N/A,USD
05/25/1994,Cash,$0.025,N/A,05/25/1994,N/A,USD
11/29/1993,Cash,$0.025,N/A,11/29/1993,N/A,USD
