Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
08/29/2025,Cash,$0.05,08/14/2025,09/01/2025,09/16/2025,USD
06/02/2025,Cash,$0.05,05/15/2025,06/02/2025,06/18/2025,USD
04/04/2025,Cash,$0.875,03/19/2025,04/04/2025,04/22/2025,USD
12/03/2024,Cash,$0.025,11/14/2024,12/03/2024,12/18/2024,USD
08/30/2024,Cash,$0.025,08/15/2024,09/02/2024,09/18/2024,USD
06/03/2024,Cash,$0.025,05/14/2024,06/03/2024,06/20/2024,USD
03/28/2024,Cash,$0.51,03/12/2024,04/01/2024,04/22/2024,USD
11/29/2023,Cash,$0.01,11/16/2023,11/30/2023,12/14/2023,USD
08/30/2023,Cash,$0.01,08/18/2023,08/31/2023,09/14/2023,USD
06/01/2023,Cash,$0.01,05/19/2023,06/02/2023,06/16/2023,USD
04/05/2023,Cash,$0.01,03/24/2023,04/07/2023,04/21/2023,USD
11/28/2022,Cash,$0.01,11/14/2022,11/29/2022,12/14/2022,USD
09/01/2022,Cash,$0.01,08/19/2022,09/05/2022,09/20/2022,USD
06/03/2022,Cash,$0.01,05/19/2022,06/06/2022,06/22/2022,USD
04/04/2022,Cash,$0.19,03/24/2022,04/05/2022,04/20/2022,USD
08/20/2021,Cash,$0.16,08/12/2021,08/23/2021,09/07/2021,USD
04/01/2021,Cash,$0.17,03/25/2021,04/05/2021,04/20/2021,USD
08/21/2020,Cash,$0.09,08/13/2020,08/24/2020,09/07/2020,USD
