Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
03/30/2020,Cash,$0.14,02/04/2020,03/31/2020,04/06/2020,USD
12/30/2019,Cash,$0.12,11/14/2019,12/31/2019,01/07/2020,USD
09/27/2019,Cash,$0.12,08/06/2019,09/30/2019,10/04/2019,USD
06/27/2019,Cash,$0.12,05/07/2019,06/28/2019,07/05/2019,USD
03/28/2019,Cash,$0.12,02/05/2019,03/29/2019,04/04/2019,USD
12/28/2018,Cash,$0.10,11/09/2018,12/31/2018,01/07/2019,USD
09/27/2018,Cash,$0.10,08/07/2018,09/28/2018,10/04/2018,USD
06/28/2018,Cash,$0.10,05/08/2018,06/29/2018,07/05/2018,USD
03/28/2018,Cash,$0.10,02/07/2018,03/30/2018,04/05/2018,USD
12/28/2017,Cash,$0.08,11/15/2017,12/29/2017,01/05/2018,USD
09/28/2017,Cash,$0.08,08/08/2017,09/29/2017,10/05/2017,USD
06/28/2017,Cash,$0.08,05/10/2017,06/30/2017,07/07/2017,USD
03/29/2017,Cash,$0.08,02/09/2017,03/31/2017,04/06/2017,USD
12/28/2016,Cash,$0.05,11/11/2016,12/30/2016,01/06/2017,USD
09/28/2016,Cash,$0.05,08/02/2016,09/30/2016,10/07/2016,USD
06/28/2016,Cash,$0.05,05/04/2016,06/30/2016,07/07/2016,USD
03/29/2016,Cash,$0.04,02/23/2016,03/31/2016,04/06/2016,USD
12/29/2015,Cash,$0.04,11/13/2015,12/31/2015,01/06/2016,USD
09/28/2015,Cash,$0.04,08/04/2015,09/30/2015,10/06/2015,USD
06/26/2015,Cash,$0.04,05/05/2015,06/30/2015,07/07/2015,USD
03/27/2015,Cash,$0.04,02/12/2015,03/31/2015,04/06/2015,USD
12/29/2014,Cash,$0.04,11/14/2014,12/31/2014,01/06/2015,USD
09/26/2014,Cash,$0.04,08/05/2014,09/30/2014,10/06/2014,USD
06/26/2014,Cash,$0.04,05/06/2014,06/30/2014,07/07/2014,USD
03/27/2014,Cash,$0.04,02/12/2014,03/31/2014,04/07/2014,USD
01/02/2014,Cash,$0.04,11/13/2013,01/06/2014,01/07/2014,USD
09/26/2013,Cash,$0.04,08/06/2013,09/30/2013,10/04/2013,USD
06/26/2013,Cash,$0.04,05/07/2013,06/28/2013,07/05/2013,USD
01/04/2013,Cash,$0.04,11/13/2012,12/31/2012,01/04/2013,USD
03/27/2003,Cash,$0.02,N/A,03/27/2003,N/A,USD
12/27/2002,Cash,$0.02,N/A,12/27/2002,N/A,USD
09/26/2002,Cash,$0.02,N/A,09/26/2002,N/A,USD
06/26/2002,Cash,$0.02,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.02,N/A,03/26/2002,N/A,USD
12/27/2001,Cash,$0.02,N/A,12/27/2001,N/A,USD
09/26/2001,Cash,$0.02,N/A,09/26/2001,N/A,USD
06/27/2001,Cash,$0.02,N/A,06/27/2001,N/A,USD
03/28/2001,Cash,$0.02,N/A,03/28/2001,N/A,USD
12/27/2000,Cash,$0.02,N/A,12/27/2000,N/A,USD
09/27/2000,Cash,$0.04,N/A,09/27/2000,N/A,USD
06/28/2000,Cash,$0.04,N/A,06/28/2000,N/A,USD
03/29/2000,Cash,$0.04,N/A,03/29/2000,N/A,USD
12/29/1999,Cash,$0.03,N/A,12/29/1999,N/A,USD
09/28/1999,Cash,$0.03,N/A,09/28/1999,N/A,USD
06/28/1999,Cash,$0.03,N/A,06/28/1999,N/A,USD
04/06/1999,Cash,$0.03,N/A,04/06/1999,N/A,USD
12/29/1998,Cash,$0.03,N/A,12/29/1998,N/A,USD
09/28/1998,Cash,$0.03,N/A,09/28/1998,N/A,USD
06/26/1998,Cash,$0.03,N/A,06/26/1998,N/A,USD
03/27/1998,Cash,$0.05,N/A,03/27/1998,N/A,USD
12/29/1997,Cash,$0.05,N/A,12/29/1997,N/A,USD
09/26/1997,Cash,$0.05,N/A,09/26/1997,N/A,USD
03/26/1997,Cash,$0.05,N/A,03/26/1997,N/A,USD
12/27/1996,Cash,$0.05,N/A,12/27/1996,N/A,USD
09/26/1996,Cash,$0.05,N/A,09/26/1996,N/A,USD
06/03/1996,Cash,$0.08,N/A,06/03/1996,N/A,USD
12/27/1995,Cash,$0.08,N/A,12/27/1995,N/A,USD
06/14/1995,Cash,$0.17,N/A,06/14/1995,N/A,USD
12/23/1994,Cash,$0.08,N/A,12/23/1994,N/A,USD
06/13/1994,Cash,$0.20,N/A,06/13/1994,N/A,USD
12/27/1993,Cash,$0.05,N/A,12/27/1993,N/A,USD
08/25/1993,Cash,$0.10,N/A,08/25/1993,N/A,USD
12/24/1992,Cash,$0.06,N/A,12/24/1992,N/A,USD
08/25/1992,Cash,$0.02,N/A,08/25/1992,N/A,USD
12/24/1991,Cash,$0.055,N/A,12/24/1991,N/A,USD
07/09/1991,Cash,$0.03,N/A,07/09/1991,N/A,USD
12/24/1990,Cash,$0.055,N/A,12/24/1990,N/A,USD
06/25/1990,Cash,$0.13,N/A,06/25/1990,N/A,USD
12/22/1989,Cash,$0.055,N/A,12/22/1989,N/A,USD
07/10/1989,Cash,$0.09,N/A,07/10/1989,N/A,USD
12/23/1988,Cash,$0.055,N/A,12/23/1988,N/A,USD
