Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/26/2025,Cash,$1.02,09/18/2025,11/26/2025,12/11/2025,USD
08/29/2025,Cash,$0.88,06/05/2025,08/29/2025,09/11/2025,USD
05/30/2025,Cash,$0.88,02/06/2025,05/30/2025,06/12/2025,USD
02/28/2025,Cash,$0.88,11/21/2024,02/28/2025,03/13/2025,USD
11/27/2024,Cash,$0.88,09/18/2024,11/27/2024,12/12/2024,USD
08/30/2024,Cash,$0.65,06/13/2024,08/30/2024,09/12/2024,USD
05/31/2024,Cash,$0.65,03/14/2024,05/31/2024,06/13/2024,USD
02/29/2024,Cash,$0.65,01/24/2024,03/01/2024,03/14/2024,USD
11/30/2023,Cash,$0.65,09/25/2023,12/01/2023,12/15/2023,USD
05/01/2013,Cash/Stock,$4.0491,N/A,N/A,N/A,USD
