Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.08,10/22/2025,12/01/2025,12/15/2025,USD
09/02/2025,Cash,$0.08,07/23/2025,09/02/2025,09/15/2025,USD
06/02/2025,Cash,$0.08,04/23/2025,06/02/2025,06/16/2025,USD
03/03/2025,Cash,$0.08,02/05/2025,03/03/2025,03/17/2025,USD
12/02/2024,Cash,$0.08,10/23/2024,12/02/2024,12/16/2024,USD
09/03/2024,Cash,$0.08,07/24/2024,09/03/2024,09/16/2024,USD
06/03/2024,Cash,$0.08,05/01/2024,06/03/2024,06/17/2024,USD
02/29/2024,Cash,$0.08,02/14/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.08,11/07/2023,12/01/2023,12/15/2023,USD
09/06/2023,Cash,$0.08,07/26/2023,09/07/2023,09/21/2023,USD
05/31/2023,Cash,$0.08,04/26/2023,06/01/2023,06/15/2023,USD
03/01/2023,Cash,$0.08,02/08/2023,03/02/2023,03/16/2023,USD
11/30/2022,Cash,$0.08,10/26/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.04,07/27/2022,09/01/2022,09/15/2022,USD
06/01/2022,Cash,$0.04,04/27/2022,06/02/2022,06/16/2022,USD
03/02/2022,Cash,$0.04,02/09/2022,03/03/2022,03/17/2022,USD
12/01/2021,Cash,$0.02,10/27/2021,12/02/2021,12/16/2021,USD
09/01/2021,Cash,$0.02,07/28/2021,09/02/2021,09/16/2021,USD
06/02/2021,Cash,$0.02,04/28/2021,06/03/2021,06/17/2021,USD
03/03/2021,Cash,$0.02,02/03/2021,03/04/2021,03/18/2021,USD
12/02/2020,Cash,$0.02,10/21/2020,12/03/2020,12/17/2020,USD
09/02/2020,Cash,$0.02,07/22/2020,09/03/2020,09/17/2020,USD
06/03/2020,Cash,$0.02,04/22/2020,06/04/2020,06/18/2020,USD
03/04/2020,Cash,$0.04,02/05/2020,03/05/2020,03/19/2020,USD
12/04/2019,Cash,$0.04,10/23/2019,12/05/2019,12/19/2019,USD
09/04/2019,Cash,$0.04,07/24/2019,09/05/2019,09/19/2019,USD
06/05/2019,Cash,$0.04,04/24/2019,06/06/2019,06/20/2019,USD
03/06/2019,Cash,$0.04,02/06/2019,03/07/2019,03/21/2019,USD
12/06/2018,Cash,$0.04,10/24/2018,12/06/2018,12/20/2018,USD
09/05/2018,Cash,$0.04,07/25/2018,09/06/2018,09/20/2018,USD
06/06/2018,Cash,$0.04,04/25/2018,06/07/2018,06/21/2018,USD
03/07/2018,Cash,$0.02,02/07/2018,03/08/2018,03/22/2018,USD
12/06/2017,Cash,$0.02,10/25/2017,12/07/2017,12/21/2017,USD
09/06/2017,Cash,$0.02,07/26/2017,09/07/2017,09/21/2017,USD
06/06/2017,Cash,$0.02,04/26/2017,06/08/2017,06/22/2017,USD
03/06/2017,Cash,$0.02,02/08/2017,03/08/2017,03/22/2017,USD
12/06/2016,Cash,$0.02,10/26/2016,12/08/2016,12/22/2016,USD
09/06/2016,Cash,$0.02,07/27/2016,09/08/2016,09/22/2016,USD
06/07/2016,Cash,$0.02,04/27/2016,06/09/2016,06/23/2016,USD
03/08/2016,Cash,$0.10,02/03/2016,03/10/2016,03/24/2016,USD
12/08/2015,Cash,$0.10,10/21/2015,12/10/2015,12/24/2015,USD
09/08/2015,Cash,$0.10,07/22/2015,09/10/2015,09/24/2015,USD
06/08/2015,Cash,$0.10,04/22/2015,06/10/2015,06/24/2015,USD
03/09/2015,Cash,$0.10,02/04/2015,03/11/2015,03/25/2015,USD
12/08/2014,Cash,$0.10,10/22/2014,12/10/2014,12/24/2014,USD
09/08/2014,Cash,$0.10,07/23/2014,09/10/2014,09/24/2014,USD
06/10/2014,Cash,$0.10,04/23/2014,06/12/2014,06/26/2014,USD
03/10/2014,Cash,$0.10,02/05/2014,03/12/2014,03/27/2014,USD
12/13/2013,Cash,$0.05,10/23/2013,12/17/2013,12/31/2013,USD
09/12/2013,Cash,$0.05,07/24/2013,09/16/2013,09/30/2013,USD
