Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/12/2025,Cash,$0.63,10/28/2025,11/12/2025,11/26/2025,USD
08/13/2025,Cash,$0.57,07/29/2025,08/13/2025,08/27/2025,USD
05/15/2025,Cash,$0.57,04/29/2025,05/15/2025,05/28/2025,USD
02/12/2025,Cash,$0.57,01/28/2025,02/12/2025,02/26/2025,USD
11/15/2024,Cash,$0.57,10/29/2024,11/15/2024,11/27/2024,USD
08/15/2024,Cash,$0.55,07/30/2024,08/15/2024,08/30/2024,USD
05/14/2024,Cash,$0.55,04/30/2024,05/15/2024,05/30/2024,USD
02/13/2024,Cash,$0.55,01/30/2024,02/14/2024,02/28/2024,USD
11/14/2023,Cash,$0.55,10/31/2023,11/15/2023,11/30/2023,USD
08/14/2023,Cash,$0.54,08/01/2023,08/15/2023,08/30/2023,USD
05/12/2023,Cash,$0.54,05/02/2023,05/15/2023,05/30/2023,USD
02/13/2023,Cash,$0.54,01/31/2023,02/14/2023,02/28/2023,USD
11/14/2022,Cash,$0.54,11/01/2022,11/15/2022,11/25/2022,USD
08/15/2022,Cash,$0.53,08/02/2022,08/16/2022,08/25/2022,USD
05/10/2022,Cash,$0.53,05/03/2022,05/11/2022,05/25/2022,USD
02/14/2022,Cash,$0.53,02/01/2022,02/15/2022,02/23/2022,USD
11/12/2021,Cash,$0.53,11/02/2021,11/15/2021,11/24/2021,USD
08/13/2021,Cash,$0.52,08/03/2021,08/16/2021,08/26/2021,USD
05/14/2021,Cash,$0.52,05/04/2021,05/17/2021,05/27/2021,USD
02/11/2021,Cash,$0.52,02/02/2021,02/15/2021,02/23/2021,USD
11/13/2020,Cash,$0.52,11/03/2020,11/16/2020,11/24/2020,USD
08/14/2020,Cash,$0.51,08/04/2020,08/17/2020,08/26/2020,USD
05/08/2020,Cash,$0.51,04/28/2020,05/11/2020,05/27/2020,USD
02/11/2020,Cash,$0.51,01/28/2020,02/12/2020,02/27/2020,USD
11/08/2019,Cash,$0.51,10/29/2019,11/12/2019,11/27/2019,USD
08/09/2019,Cash,$0.50,07/30/2019,08/12/2019,08/27/2019,USD
05/10/2019,Cash,$0.50,04/30/2019,05/13/2019,05/28/2019,USD
02/08/2019,Cash,$0.50,01/29/2019,02/11/2019,02/25/2019,USD
11/08/2018,Cash,$0.50,10/30/2018,11/12/2018,11/26/2018,USD
08/10/2018,Cash,$0.50,07/24/2018,08/13/2018,08/27/2018,USD
05/10/2018,Cash,$0.45,04/24/2018,05/11/2018,05/25/2018,USD
02/08/2018,Cash,$0.45,01/30/2018,02/09/2018,02/23/2018,USD
11/10/2017,Cash,$0.45,10/31/2017,11/13/2017,11/27/2017,USD
08/09/2017,Cash,$0.44,07/25/2017,08/11/2017,08/25/2017,USD
05/10/2017,Cash,$0.44,04/25/2017,05/12/2017,05/26/2017,USD
02/08/2017,Cash,$0.44,01/31/2017,02/10/2017,02/24/2017,USD
11/09/2016,Cash,$0.44,10/25/2016,11/14/2016,11/28/2016,USD
08/10/2016,Cash,$0.43,07/26/2016,08/12/2016,08/26/2016,USD
05/11/2016,Cash,$0.43,04/26/2016,05/13/2016,05/27/2016,USD
02/10/2016,Cash,$0.43,01/26/2016,02/12/2016,02/26/2016,USD
11/10/2015,Cash,$0.43,10/27/2015,11/13/2015,11/27/2015,USD
08/12/2015,Cash,$0.42,07/28/2015,08/14/2015,08/28/2015,USD
05/13/2015,Cash,$0.42,04/28/2015,05/15/2015,05/29/2015,USD
02/11/2015,Cash,$0.42,01/27/2015,02/13/2015,02/27/2015,USD
11/12/2014,Cash,$0.42,10/28/2014,11/14/2014,12/01/2014,USD
08/13/2014,Cash,$0.40,07/29/2014,08/15/2014,08/29/2014,USD
05/14/2014,Cash,$0.40,04/29/2014,05/16/2014,05/30/2014,USD
02/12/2014,Cash,$0.40,01/28/2014,02/14/2014,02/28/2014,USD
11/13/2013,Cash,$0.40,10/29/2013,11/16/2013,11/29/2013,USD
08/14/2013,Cash,$0.38,07/30/2013,08/16/2013,08/30/2013,USD
02/13/2013,Cash,$0.38,01/29/2013,02/15/2013,03/01/2013,USD
