Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.80,02/10/2025,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.80,02/10/2025,09/15/2025,09/30/2025,USD
06/13/2025,Cash,$0.80,02/10/2025,06/13/2025,06/30/2025,USD
03/14/2025,Cash,$0.80,02/21/2025,03/14/2025,03/28/2025,USD
12/16/2024,Cash,$0.75,02/09/2024,12/16/2024,12/31/2024,USD
09/13/2024,Cash,$0.75,02/09/2024,09/13/2024,09/30/2024,USD
06/14/2024,Cash,$0.75,02/09/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.75,02/09/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$0.625,02/13/2023,12/15/2023,12/31/2023,USD
09/14/2023,Cash,$0.625,02/13/2023,09/15/2023,09/30/2023,USD
06/14/2023,Cash,$0.625,02/13/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.625,02/13/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.50,02/11/2022,12/15/2022,12/30/2022,USD
09/14/2022,Cash,$0.50,02/11/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.50,02/11/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.50,02/11/2022,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.25,02/05/2021,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.25,02/05/2021,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.25,02/05/2021,06/15/2021,06/30/2021,USD
03/12/2021,Cash,$0.25,02/05/2021,03/15/2021,03/31/2021,USD
03/30/2020,Cash,$0.33,10/11/2019,03/31/2020,04/15/2020,USD
12/30/2019,Cash,$0.33,10/11/2019,12/31/2019,01/15/2020,USD
09/27/2019,Cash,$0.275,10/10/2018,09/30/2019,10/15/2019,USD
06/27/2019,Cash,$0.275,10/10/2018,06/28/2019,07/15/2019,USD
03/28/2019,Cash,$0.275,10/10/2018,03/29/2019,04/15/2019,USD
12/28/2018,Cash,$0.275,10/10/2018,12/31/2018,01/15/2019,USD
09/27/2018,Cash,$0.21,10/12/2017,09/28/2018,10/15/2018,USD
06/28/2018,Cash,$0.21,10/12/2017,06/29/2018,07/13/2018,USD
03/28/2018,Cash,$0.21,10/12/2017,03/30/2018,04/13/2018,USD
12/28/2017,Cash,$0.21,10/12/2017,12/29/2017,01/15/2018,USD
09/28/2017,Cash,$0.17,10/13/2016,09/29/2017,10/13/2017,USD
06/28/2017,Cash,$0.17,10/13/2016,06/30/2017,07/14/2017,USD
03/29/2017,Cash,$0.17,10/13/2016,03/31/2017,04/14/2017,USD
12/28/2016,Cash,$0.17,10/13/2016,12/30/2016,01/13/2017,USD
09/28/2016,Cash,$0.15,01/22/2016,09/30/2016,10/14/2016,USD
06/28/2016,Cash,$0.15,01/22/2016,06/30/2016,07/15/2016,USD
03/29/2016,Cash,$0.15,01/22/2016,03/31/2016,04/15/2016,USD
12/29/2015,Cash,$0.13,01/23/2015,12/31/2015,01/15/2016,USD
09/28/2015,Cash,$0.13,01/23/2015,09/30/2015,10/15/2015,USD
06/26/2015,Cash,$0.13,01/23/2015,06/30/2015,07/15/2015,USD
03/27/2015,Cash,$0.13,01/23/2015,03/31/2015,04/15/2015,USD
12/29/2014,Cash,$0.12,01/31/2014,12/31/2014,01/15/2015,USD
09/26/2014,Cash,$0.12,01/31/2014,09/30/2014,10/15/2014,USD
06/26/2014,Cash,$0.12,01/31/2014,06/30/2014,07/15/2014,USD
03/27/2014,Cash,$0.12,01/31/2014,03/31/2014,04/15/2014,USD
12/27/2013,Cash,$0.12,01/18/2013,12/31/2013,01/15/2014,USD
11/27/2013,Cash,$0.48,10/07/2013,12/02/2013,12/16/2013,USD
09/26/2013,Cash,$0.12,01/18/2013,09/30/2013,10/14/2013,USD
03/27/2003,Cash,$0.02,N/A,03/27/2003,N/A,USD
12/27/2002,Cash,$0.015,N/A,12/27/2002,N/A,USD
09/26/2002,Cash,$0.015,N/A,09/26/2002,N/A,USD
06/26/2002,Cash,$0.015,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.015,N/A,03/26/2002,N/A,USD
