Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
08/08/2025,Cash,$0.515,07/29/2025,08/08/2025,09/08/2025,USD
02/21/2025,Cash,$1.05,02/06/2025,02/21/2025,03/24/2025,USD
08/09/2024,Cash,$0.50,07/25/2024,08/09/2024,09/09/2024,USD
02/22/2024,Cash,$0.985,02/08/2024,02/23/2024,03/25/2024,USD
08/10/2023,Cash,$0.465,07/28/2023,08/11/2023,09/11/2023,USD
02/23/2023,Cash,$0.985,02/09/2023,02/24/2023,03/27/2023,USD
08/11/2022,Cash,$0.465,07/29/2022,08/12/2022,09/12/2022,USD
02/24/2022,Cash,$0.985,02/10/2022,02/25/2022,03/28/2022,USD
08/12/2021,Cash,$0.45,07/29/2021,08/13/2021,09/13/2021,USD
02/25/2021,Cash,$0.95,02/11/2021,02/26/2021,03/29/2021,USD
08/13/2020,Cash,$0.45,07/30/2020,08/14/2020,09/14/2020,USD
02/27/2020,Cash,$0.95,02/14/2020,02/28/2020,03/30/2020,USD
08/08/2019,Cash,$0.45,07/29/2019,08/09/2019,09/09/2019,USD
02/28/2019,Cash,$0.95,02/14/2019,03/01/2019,03/27/2019,USD
08/09/2018,Cash,$0.45,07/26/2018,08/10/2018,09/10/2018,USD
02/15/2018,Cash,$0.95,02/02/2018,02/16/2018,03/19/2018,USD
08/09/2017,Cash,$0.45,07/28/2017,08/11/2017,09/11/2017,USD
02/15/2017,Cash,$0.95,02/02/2017,02/17/2017,03/20/2017,USD
08/10/2016,Cash,$0.45,07/28/2016,08/12/2016,09/12/2016,USD
02/17/2016,Cash,$0.95,02/05/2016,02/19/2016,03/21/2016,USD
08/12/2015,Cash,$0.45,07/30/2015,08/14/2015,09/14/2015,USD
02/18/2015,Cash,$1.90,02/09/2015,02/20/2015,03/23/2015,USD
08/13/2014,Cash,$0.90,07/31/2014,08/15/2014,09/15/2014,USD
02/19/2014,Cash,$1.90,02/07/2014,02/21/2014,03/24/2014,USD
08/14/2013,Cash,$0.90,08/01/2013,08/16/2013,09/16/2013,USD
02/13/2013,Cash,$1.90,01/31/2013,02/15/2013,03/18/2013,USD
08/08/2012,Cash,$0.90,07/26/2012,08/10/2012,09/10/2012,USD
02/15/2012,Cash,$1.95,02/02/2012,02/17/2012,03/19/2012,USD
08/04/2011,Cash,$0.85,07/28/2011,08/08/2011,09/12/2011,USD
02/02/2011,Cash,$1.85,01/27/2011,02/04/2011,03/14/2011,USD
08/04/2010,Cash,$0.70,07/29/2010,08/06/2010,09/13/2010,USD
02/03/2010,Cash,$1.71,01/28/2010,02/05/2010,03/15/2010,USD
08/05/2009,Cash,$0.59,07/30/2009,08/07/2009,09/14/2009,USD
02/04/2009,Cash,$1.50,01/29/2009,02/06/2009,03/16/2009,USD
08/06/2008,Cash,$0.55,07/31/2008,08/08/2008,09/15/2008,USD
02/07/2008,Cash,$1.35,02/04/2008,02/11/2008,03/17/2008,USD
08/08/2007,Cash,$0.52,07/27/2007,08/10/2007,09/17/2007,USD
02/07/2007,Cash,$1.23,02/01/2007,02/09/2007,03/19/2007,USD
08/09/2006,Cash,$0.49,07/27/2006,08/11/2006,09/18/2006,USD
02/08/2006,Cash,$0.92,02/02/2006,02/10/2006,03/20/2006,USD
08/10/2005,Cash,$0.38,07/29/2005,08/12/2005,09/19/2005,USD
02/09/2005,Cash,$0.645,01/27/2005,02/11/2005,03/21/2005,USD
08/11/2004,Cash,$0.295,07/22/2004,08/13/2004,09/20/2004,USD
02/21/2001,Cash,$0.5222,N/A,02/23/2001,N/A,USD
09/06/2000,Cash,$0.2555,N/A,09/08/2000,N/A,USD
