Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/04/2025,Cash,$0.89,10/06/2025,12/04/2025,12/18/2025,USD
09/04/2025,Cash,$0.89,07/07/2025,09/04/2025,09/25/2025,USD
06/05/2025,Cash,$0.89,04/09/2025,06/05/2025,06/26/2025,USD
03/06/2025,Cash,$0.85,01/10/2025,03/06/2025,03/27/2025,USD
12/05/2024,Cash,$0.85,10/07/2024,12/05/2024,12/19/2024,USD
09/05/2024,Cash,$0.85,07/08/2024,09/05/2024,09/26/2024,USD
05/30/2024,Cash,$0.85,04/12/2024,05/30/2024,06/20/2024,USD
02/28/2024,Cash,$0.80,01/04/2024,02/29/2024,03/21/2024,USD
11/29/2023,Cash,$0.80,10/03/2023,11/30/2023,12/14/2023,USD
08/30/2023,Cash,$0.80,07/05/2023,08/31/2023,09/21/2023,USD
05/31/2023,Cash,$0.80,03/30/2023,06/01/2023,06/22/2023,USD
03/01/2023,Cash,$0.75,01/09/2023,03/02/2023,03/23/2023,USD
11/30/2022,Cash,$0.75,10/10/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.75,07/06/2022,09/01/2022,09/22/2022,USD
06/01/2022,Cash,$0.75,04/01/2022,06/02/2022,06/23/2022,USD
03/02/2022,Cash,$0.68,01/10/2022,03/03/2022,03/24/2022,USD
12/01/2021,Cash,$0.68,09/29/2021,12/02/2021,12/16/2021,USD
09/01/2021,Cash,$0.68,07/07/2021,09/02/2021,09/23/2021,USD
06/02/2021,Cash,$0.68,04/01/2021,06/03/2021,06/24/2021,USD
03/03/2021,Cash,$0.65,01/05/2021,03/04/2021,03/25/2021,USD
12/02/2020,Cash,$0.65,10/06/2020,12/03/2020,12/17/2020,USD
09/02/2020,Cash,$0.65,07/07/2020,09/03/2020,09/24/2020,USD
06/03/2020,Cash,$0.65,04/07/2020,06/04/2020,06/25/2020,USD
03/04/2020,Cash,$0.62,01/09/2020,03/05/2020,03/26/2020,USD
12/04/2019,Cash,$0.62,10/09/2019,12/05/2019,12/19/2019,USD
09/11/2019,Cash,$0.62,07/17/2019,09/12/2019,09/26/2019,USD
06/05/2019,Cash,$0.62,04/08/2019,06/06/2019,06/27/2019,USD
03/06/2019,Cash,$0.62,01/07/2019,03/07/2019,03/28/2019,USD
12/06/2018,Cash,$0.62,10/16/2018,12/06/2018,12/20/2018,USD
09/04/2018,Cash,$0.62,07/10/2018,09/05/2018,09/26/2018,USD
05/29/2018,Cash,$0.62,04/13/2018,05/30/2018,06/20/2018,USD
02/27/2018,Cash,$0.57,01/08/2018,02/28/2018,03/21/2018,USD
11/28/2017,Cash,$0.57,10/06/2017,11/29/2017,12/15/2017,USD
08/28/2017,Cash,$0.57,07/10/2017,08/30/2017,09/20/2017,USD
05/26/2017,Cash,$0.57,04/10/2017,05/31/2017,06/21/2017,USD
02/27/2017,Cash,$0.53,01/09/2017,03/01/2017,03/22/2017,USD
11/28/2016,Cash,$0.53,10/04/2016,11/30/2016,12/16/2016,USD
08/29/2016,Cash,$0.53,07/06/2016,08/31/2016,09/21/2016,USD
05/27/2016,Cash,$0.53,04/07/2016,06/01/2016,06/22/2016,USD
02/29/2016,Cash,$0.48,01/08/2016,03/02/2016,03/23/2016,USD
11/27/2015,Cash,$0.48,10/07/2015,12/01/2015,12/18/2015,USD
08/31/2015,Cash,$0.48,07/02/2015,09/02/2015,09/23/2015,USD
06/01/2015,Cash,$0.48,04/02/2015,06/03/2015,06/24/2015,USD
03/02/2015,Cash,$0.42,01/09/2015,03/04/2015,03/25/2015,USD
11/26/2014,Cash,$0.42,10/03/2014,12/01/2014,12/18/2014,USD
08/29/2014,Cash,$0.42,07/10/2014,09/03/2014,09/24/2014,USD
06/02/2014,Cash,$0.42,04/02/2014,06/04/2014,06/25/2014,USD
03/03/2014,Cash,$0.35,01/14/2014,03/05/2014,03/26/2014,USD
11/27/2013,Cash,$0.35,10/17/2013,12/02/2013,12/19/2013,USD
08/30/2013,Cash,$0.35,07/09/2013,09/04/2013,09/25/2013,USD
03/06/2013,Cash,$0.25,01/07/2013,03/08/2013,03/27/2013,USD
05/28/2003,Cash,$0.05,N/A,05/28/2003,N/A,USD
03/12/2003,Cash,$0.05,N/A,03/12/2003,N/A,USD
