Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
02/24/2020,Cash,$0.06,02/11/2020,02/25/2020,04/09/2020,USD
11/14/2019,Cash,$0.06,10/31/2019,11/15/2019,01/02/2020,USD
08/22/2019,Cash,$0.06,08/01/2019,08/23/2019,10/18/2019,USD
06/13/2019,Cash,$0.06,05/01/2019,06/14/2019,07/26/2019,USD
02/25/2019,Cash,$0.06,02/12/2019,02/26/2019,04/12/2019,USD
11/15/2018,Cash,$0.06,11/05/2018,11/16/2018,01/02/2019,USD
08/23/2018,Cash,$0.06,07/31/2018,08/24/2018,10/19/2018,USD
06/14/2018,Cash,$0.06,05/03/2018,06/15/2018,07/27/2018,USD
02/26/2018,Cash,$0.06,02/13/2018,02/27/2018,04/13/2018,USD
11/16/2017,Cash,$0.06,10/31/2017,11/17/2017,01/02/2018,USD
08/23/2017,Cash,$0.06,07/25/2017,08/25/2017,10/20/2017,USD
06/14/2017,Cash,$0.06,04/25/2017,06/16/2017,07/28/2017,USD
02/24/2017,Cash,$0.06,02/13/2017,02/28/2017,04/14/2017,USD
11/16/2016,Cash,$0.06,10/25/2016,11/18/2016,01/02/2017,USD
08/24/2016,Cash,$0.06,07/26/2016,08/26/2016,10/21/2016,USD
06/15/2016,Cash,$0.06,04/26/2016,06/17/2016,07/29/2016,USD
02/26/2016,Cash,$0.06,02/09/2016,03/01/2016,04/15/2016,USD
11/18/2015,Cash,$0.06,10/29/2015,11/20/2015,01/04/2016,USD
08/26/2015,Cash,$0.06,07/30/2015,08/28/2015,10/23/2015,USD
06/17/2015,Cash,$0.06,04/30/2015,06/19/2015,07/31/2015,USD
02/27/2015,Cash,$0.06,02/19/2015,03/03/2015,04/17/2015,USD
11/19/2014,Cash,$0.06,10/28/2014,11/21/2014,01/02/2015,USD
08/27/2014,Cash,$0.06,07/29/2014,08/29/2014,10/24/2014,USD
06/18/2014,Cash,$0.06,05/13/2014,06/20/2014,08/01/2014,USD
02/28/2014,Cash,$0.06,02/12/2014,03/04/2014,04/18/2014,USD
11/20/2013,Cash,$0.06,10/30/2013,11/22/2013,01/03/2014,USD
08/28/2013,Cash,$0.06,07/30/2013,08/30/2013,10/25/2013,USD
03/01/2013,Cash,$0.06,01/29/2013,03/05/2013,04/19/2013,USD
03/14/2003,Cash,$0.05,N/A,03/14/2003,N/A,USD
12/04/2002,Cash,$0.05,N/A,12/04/2002,N/A,USD
09/11/2002,Cash,$0.05,N/A,09/11/2002,N/A,USD
06/18/2002,Cash,$0.05,N/A,06/18/2002,N/A,USD
03/14/2002,Cash,$0.05,N/A,03/14/2002,N/A,USD
12/05/2001,Cash,$0.05,N/A,12/05/2001,N/A,USD
09/12/2001,Cash,$0.05,N/A,09/12/2001,N/A,USD
06/20/2001,Cash,$0.05,N/A,06/20/2001,N/A,USD
03/15/2001,Cash,$0.05,N/A,03/15/2001,N/A,USD
11/29/2000,Cash,$0.05,N/A,11/29/2000,N/A,USD
09/06/2000,Cash,$0.05,N/A,09/06/2000,N/A,USD
06/21/2000,Cash,$0.05,N/A,06/21/2000,N/A,USD
03/16/2000,Cash,$0.05,N/A,03/16/2000,N/A,USD
11/29/1999,Cash,$0.045,N/A,11/29/1999,N/A,USD
09/01/1999,Cash,$0.09,N/A,09/01/1999,N/A,USD
06/16/1999,Cash,$0.09,N/A,06/16/1999,N/A,USD
03/10/1999,Cash,$0.09,N/A,03/10/1999,N/A,USD
11/27/1998,Cash,$0.08,N/A,11/27/1998,N/A,USD
09/02/1998,Cash,$0.08,N/A,09/02/1998,N/A,USD
06/17/1998,Cash,$0.08,N/A,06/17/1998,N/A,USD
03/11/1998,Cash,$0.08,N/A,03/11/1998,N/A,USD
11/26/1997,Cash,$0.06,N/A,11/26/1997,N/A,USD
09/03/1997,Cash,$0.06,N/A,09/03/1997,N/A,USD
06/17/1997,Cash,$0.06,N/A,06/17/1997,N/A,USD
03/05/1997,Cash,$0.06,N/A,03/05/1997,N/A,USD
11/27/1996,Cash,$0.05,N/A,11/27/1996,N/A,USD
09/04/1996,Cash,$0.05,N/A,09/04/1996,N/A,USD
06/12/1996,Cash,$0.05,N/A,06/12/1996,N/A,USD
03/06/1996,Cash,$0.05,N/A,03/06/1996,N/A,USD
11/29/1995,Cash,$0.04,N/A,11/29/1995,N/A,USD
08/30/1995,Cash,$0.04,N/A,08/30/1995,N/A,USD
06/14/1995,Cash,$0.04,N/A,06/14/1995,N/A,USD
02/28/1995,Cash,$0.07,N/A,02/28/1995,N/A,USD
11/28/1994,Cash,$0.06,N/A,11/28/1994,N/A,USD
