Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
08/15/2025,Cash,$0.63,02/06/2025,08/15/2025,08/29/2025,USD
02/18/2025,Cash,$0.63,02/06/2025,02/18/2025,02/28/2025,USD
08/15/2024,Cash,$0.58,02/01/2024,08/15/2024,08/30/2024,USD
04/18/2024,Cash,$1.00,04/03/2024,04/19/2024,04/30/2024,USD
02/14/2024,Cash,$0.58,02/01/2024,02/15/2024,02/29/2024,USD
08/14/2023,Cash,$0.46,02/03/2023,08/15/2023,08/31/2023,USD
02/15/2023,Cash,$0.46,02/03/2023,02/16/2023,02/28/2023,USD
08/12/2022,Cash,$0.43,02/03/2022,08/15/2022,08/31/2022,USD
02/14/2022,Cash,$0.43,02/03/2022,02/15/2022,02/28/2022,USD
08/12/2021,Cash,$0.35,02/04/2021,08/15/2021,08/31/2021,USD
02/11/2021,Cash,$0.35,02/04/2021,02/15/2021,02/26/2021,USD
08/13/2020,Cash,$0.35,02/06/2020,08/15/2020,08/31/2020,USD
02/13/2020,Cash,$0.35,02/06/2020,02/15/2020,02/28/2020,USD
08/14/2019,Cash,$0.35,01/30/2019,08/15/2019,08/30/2019,USD
02/14/2019,Cash,$0.35,01/30/2019,02/15/2019,02/28/2019,USD
08/14/2018,Cash,$0.35,01/24/2018,08/15/2018,08/31/2018,USD
02/13/2018,Cash,$0.35,01/24/2018,02/14/2018,02/28/2018,USD
08/11/2017,Cash,$0.35,02/01/2017,08/15/2017,08/31/2017,USD
02/13/2017,Cash,$0.35,02/01/2017,02/15/2017,02/28/2017,USD
08/11/2016,Cash,$0.35,02/03/2016,08/15/2016,08/31/2016,USD
02/10/2016,Cash,$0.35,02/03/2016,02/15/2016,02/29/2016,USD
08/12/2015,Cash,$0.35,02/04/2015,08/14/2015,08/31/2015,USD
02/11/2015,Cash,$0.35,N/A,02/13/2015,02/27/2015,USD
08/13/2014,Cash,$0.35,01/22/2014,08/15/2014,08/29/2014,USD
02/12/2014,Cash,$0.35,01/22/2014,02/14/2014,02/28/2014,USD
