Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/26/2025,Cash,$0.10,11/10/2025,11/26/2025,12/18/2025,USD
09/05/2025,Cash,$0.10,08/13/2025,09/05/2025,09/26/2025,USD
06/06/2025,Cash,$0.10,05/13/2025,06/06/2025,06/27/2025,USD
03/18/2025,Cash,$0.10,03/03/2025,03/18/2025,03/28/2025,USD
11/29/2024,Cash,$0.08,11/11/2024,11/29/2024,12/19/2024,USD
09/06/2024,Cash,$0.08,08/14/2024,09/06/2024,09/27/2024,USD
06/07/2024,Cash,$0.08,05/21/2024,06/07/2024,06/28/2024,USD
03/15/2024,Cash,$0.08,03/01/2024,03/18/2024,03/29/2024,USD
11/28/2023,Cash,$0.08,11/09/2023,11/29/2023,12/18/2023,USD
09/07/2023,Cash,$0.08,08/17/2023,09/08/2023,09/29/2023,USD
06/08/2023,Cash,$0.12,05/18/2023,06/09/2023,06/30/2023,USD
03/10/2023,Cash,$0.12,03/01/2023,03/13/2023,03/31/2023,USD
11/25/2022,Cash,$0.24,11/08/2022,11/28/2022,12/16/2022,USD
06/02/2022,Cash,$0.19,05/12/2022,06/03/2022,07/01/2022,USD
11/24/2021,Cash,$0.19,11/05/2021,11/26/2021,12/17/2021,USD
06/02/2021,Cash,$0.19,05/11/2021,06/03/2021,07/01/2021,USD
11/25/2020,Cash,$0.19,11/06/2020,11/27/2020,12/18/2020,USD
06/02/2020,Cash,$0.19,05/12/2020,06/03/2020,07/01/2020,USD
11/26/2019,Cash,$0.16,11/05/2019,11/27/2019,12/18/2019,USD
05/31/2019,Cash,$0.16,05/14/2019,06/03/2019,07/01/2019,USD
11/28/2018,Cash,$0.16,11/06/2018,11/29/2018,12/20/2018,USD
06/07/2018,Cash,$0.16,05/15/2018,06/08/2018,07/06/2018,USD
11/29/2017,Cash,$0.13,11/07/2017,11/30/2017,12/21/2017,USD
06/07/2017,Cash,$0.13,05/16/2017,06/09/2017,07/07/2017,USD
11/30/2016,Cash,$0.13,11/08/2016,12/02/2016,12/23/2016,USD
06/08/2016,Cash,$0.11,05/24/2016,06/10/2016,07/01/2016,USD
11/30/2015,Cash,$0.11,10/29/2015,12/02/2015,12/23/2015,USD
06/10/2015,Cash,$0.11,05/19/2015,06/12/2015,07/01/2015,USD
11/28/2014,Cash,$0.09,11/04/2014,12/02/2014,12/23/2014,USD
06/10/2014,Cash,$0.13,05/02/2014,06/12/2014,07/01/2014,USD
11/27/2013,Cash,$0.10,11/06/2013,12/02/2013,12/23/2013,USD
06/11/2013,Cash,$0.10,05/21/2013,06/13/2013,07/02/2013,USD
