Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/24/2025,Cash,$0.45,10/21/2025,12/24/2025,01/07/2026,USD
09/24/2025,Cash,$0.45,07/15/2025,09/24/2025,10/08/2025,USD
06/25/2025,Cash,$0.45,04/15/2025,06/25/2025,07/09/2025,USD
05/09/2025,Cash,$3.50,04/25/2025,05/09/2025,05/16/2025,USD
03/26/2025,Cash,$0.45,01/21/2025,03/26/2025,04/09/2025,USD
12/23/2024,Cash,$0.45,10/15/2024,12/23/2024,01/06/2025,USD
09/25/2024,Cash,$0.40,07/16/2024,09/25/2024,10/09/2024,USD
06/26/2024,Cash,$0.35,04/16/2024,06/26/2024,07/10/2024,USD
03/26/2024,Cash,$0.35,01/16/2024,03/27/2024,04/10/2024,USD
12/26/2023,Cash,$0.30,10/17/2023,12/27/2023,01/10/2024,USD
09/19/2023,Cash,$0.30,07/18/2023,09/20/2023,10/04/2023,USD
06/20/2023,Cash,$0.30,04/18/2023,06/21/2023,07/05/2023,USD
03/21/2023,Cash,$0.25,01/17/2023,03/22/2023,04/05/2023,USD
12/20/2022,Cash,$0.25,10/18/2022,12/21/2022,01/04/2023,USD
09/20/2022,Cash,$0.25,07/19/2022,09/21/2022,10/05/2022,USD
06/21/2022,Cash,$0.22,04/19/2022,06/22/2022,07/06/2022,USD
03/22/2022,Cash,$0.22,01/18/2022,03/23/2022,04/06/2022,USD
12/21/2021,Cash,$0.22,10/19/2021,12/22/2021,01/05/2022,USD
09/21/2021,Cash,$0.50,07/20/2021,09/22/2021,10/06/2021,USD
06/22/2021,Cash,$0.21,04/20/2021,06/23/2021,07/07/2021,USD
03/23/2021,Cash,$0.21,01/19/2021,03/24/2021,04/07/2021,USD
12/22/2020,Cash,$0.21,10/20/2020,12/23/2020,01/06/2021,USD
09/22/2020,Cash,$0.20,07/21/2020,09/23/2020,10/07/2020,USD
06/22/2020,Cash,$0.20,04/21/2020,06/23/2020,07/08/2020,USD
03/20/2020,Cash,$0.20,01/21/2020,03/23/2020,04/07/2020,USD
12/20/2019,Cash,$0.20,10/15/2019,12/23/2019,01/07/2020,USD
09/23/2019,Cash,$0.20,07/16/2019,09/24/2019,10/08/2019,USD
06/21/2019,Cash,$0.20,04/16/2019,06/24/2019,07/08/2019,USD
03/22/2019,Cash,$0.20,01/23/2019,03/25/2019,04/08/2019,USD
12/20/2018,Cash,$0.20,10/16/2018,12/21/2018,01/07/2019,USD
