Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.19,10/21/2025,11/14/2025,11/28/2025,USD
08/15/2025,Cash,$0.19,07/30/2025,08/15/2025,08/29/2025,USD
05/30/2025,Cash,$0.18,05/14/2025,05/30/2025,06/13/2025,USD
02/14/2025,Cash,$0.18,01/29/2025,02/14/2025,02/28/2025,USD
11/15/2024,Cash,$0.18,10/30/2024,11/15/2024,11/29/2024,USD
08/16/2024,Cash,$0.18,07/31/2024,08/16/2024,08/30/2024,USD
05/31/2024,Cash,$0.16,05/15/2024,05/31/2024,06/14/2024,USD
02/15/2024,Cash,$0.16,01/31/2024,02/16/2024,03/01/2024,USD
11/16/2023,Cash,$0.16,11/01/2023,11/17/2023,12/01/2023,USD
08/17/2023,Cash,$0.16,08/02/2023,08/18/2023,09/01/2023,USD
06/01/2023,Cash,$0.15,05/17/2023,06/02/2023,06/16/2023,USD
02/16/2023,Cash,$0.15,02/01/2023,02/17/2023,03/03/2023,USD
11/17/2022,Cash,$0.14,11/02/2022,11/18/2022,12/02/2022,USD
08/18/2022,Cash,$0.14,08/04/2022,08/19/2022,09/02/2022,USD
06/02/2022,Cash,$0.14,05/18/2022,06/03/2022,06/17/2022,USD
02/17/2022,Cash,$0.14,02/02/2022,02/18/2022,03/04/2022,USD
11/04/2021,Cash,$0.13,10/27/2021,11/05/2021,11/19/2021,USD
08/12/2021,Cash,$0.13,07/29/2021,08/13/2021,08/27/2021,USD
06/03/2021,Cash,$0.1225,05/20/2021,06/04/2021,06/18/2021,USD
02/11/2021,Cash,$0.245,01/28/2021,02/12/2021,02/26/2021,USD
11/05/2020,Cash,$0.2325,10/21/2020,11/06/2020,11/20/2020,USD
08/13/2020,Cash,$0.2325,07/30/2020,08/14/2020,08/28/2020,USD
06/04/2020,Cash,$0.2325,05/20/2020,06/05/2020,06/19/2020,USD
02/20/2020,Cash,$0.2325,02/06/2020,02/21/2020,03/06/2020,USD
11/14/2019,Cash,$0.23,10/31/2019,11/15/2019,11/29/2019,USD
08/15/2019,Cash,$0.23,08/01/2019,08/16/2019,08/30/2019,USD
06/06/2019,Cash,$0.23,05/23/2019,06/07/2019,06/21/2019,USD
02/21/2019,Cash,$0.23,02/07/2019,02/22/2019,03/08/2019,USD
11/15/2018,Cash,$0.225,11/01/2018,11/16/2018,11/30/2018,USD
08/16/2018,Cash,$0.225,08/02/2018,08/17/2018,08/31/2018,USD
03/22/2018,Cash,$0.44,02/08/2018,03/23/2018,04/06/2018,USD
09/21/2017,Cash,$0.44,08/09/2017,09/22/2017,10/06/2017,USD
03/22/2017,Cash,$0.42,02/09/2017,03/24/2017,04/07/2017,USD
09/21/2016,Cash,$0.42,08/04/2016,09/23/2016,10/07/2016,USD
03/22/2016,Cash,$0.40,02/04/2016,03/25/2016,04/08/2016,USD
09/16/2015,Cash,$0.40,07/30/2015,09/18/2015,10/02/2015,USD
03/18/2015,Cash,$0.38,02/04/2015,03/20/2015,04/03/2015,USD
09/17/2014,Cash,$0.38,08/07/2014,09/19/2014,10/03/2014,USD
03/19/2014,Cash,$0.36,02/04/2014,03/21/2014,04/04/2014,USD
09/18/2013,Cash,$0.36,08/01/2013,09/20/2013,10/04/2013,USD
03/20/2013,Cash,$0.34,01/31/2013,03/22/2013,04/05/2013,USD
03/26/2003,Cash,$0.18,N/A,03/26/2003,N/A,USD
09/18/2002,Cash,$0.15,N/A,09/18/2002,N/A,USD
03/20/2002,Cash,$0.15,N/A,03/20/2002,N/A,USD
10/12/2001,Cash,$0.15,N/A,10/12/2001,N/A,USD
09/26/2001,Cash,$0.15,N/A,09/26/2001,N/A,USD
03/21/2001,Cash,$0.15,N/A,03/21/2001,N/A,USD
09/13/2000,Cash,$0.15,N/A,09/13/2000,N/A,USD
03/29/2000,Cash,$0.17,N/A,03/29/2000,N/A,USD
09/22/1999,Cash,$0.12,N/A,09/22/1999,N/A,USD
03/30/1999,Cash,$0.15,N/A,03/30/1999,N/A,USD
09/23/1998,Cash,$0.10,N/A,09/23/1998,N/A,USD
03/18/1998,Cash,$0.10,N/A,03/18/1998,N/A,USD
09/24/1997,Cash,$0.09,N/A,09/24/1997,N/A,USD
03/25/1997,Cash/Stock,$0.09,N/A,03/25/1997,N/A,USD
09/25/1996,Cash,$0.08,N/A,09/25/1996,N/A,USD
03/27/1996,Cash/Stock,$0.08,N/A,03/27/1996,N/A,USD
09/20/1995,Cash,$0.07,N/A,09/20/1995,N/A,USD
03/27/1995,Cash/Stock,$0.15,N/A,03/27/1995,N/A,USD
03/21/1994,Cash/Stock,$0.14,N/A,03/21/1994,N/A,USD
03/22/1993,Cash/Stock,$0.11,N/A,03/22/1993,N/A,USD
03/23/1992,Cash/Stock,$0.10,N/A,03/23/1992,N/A,USD
03/22/1991,Cash/Stock,$0.09,N/A,03/22/1991,N/A,USD
03/26/1990,Cash/Stock,$0.08,N/A,03/26/1990,N/A,USD
04/03/1989,Cash,$0.12,N/A,04/03/1989,N/A,USD
