Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/09/2026,Cash,$0.035,11/24/2025,01/09/2026,02/13/2026,USD
10/24/2025,Cash,$0.035,09/24/2025,10/24/2025,11/14/2025,USD
07/25/2025,Cash,$0.035,07/01/2025,07/25/2025,08/15/2025,USD
04/25/2025,Cash,$0.035,03/27/2025,04/25/2025,05/15/2025,USD
01/14/2025,Cash,$0.035,11/21/2024,01/14/2025,02/14/2025,USD
10/18/2024,Cash,$0.03,09/18/2024,10/18/2024,11/15/2024,USD
07/19/2024,Cash,$0.03,06/26/2024,07/19/2024,08/15/2024,USD
04/18/2024,Cash,$0.03,03/22/2024,04/19/2024,05/15/2024,USD
01/12/2024,Cash,$0.03,12/08/2023,01/16/2024,02/15/2024,USD
10/19/2023,Cash,$0.03,09/22/2023,10/20/2023,11/15/2023,USD
07/20/2023,Cash,$0.03,06/23/2023,07/21/2023,08/15/2023,USD
05/22/2023,Cash,$0.03,04/25/2023,05/23/2023,06/15/2023,USD
