Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$1.4225,11/19/2025,12/05/2025,01/06/2026,USD
09/05/2025,Cash,$1.4225,07/24/2025,09/05/2025,09/30/2025,USD
06/06/2025,Cash,$1.4225,05/06/2025,06/06/2025,06/30/2025,USD
03/07/2025,Cash,$1.355,02/05/2025,03/07/2025,03/31/2025,USD
12/06/2024,Cash,$1.355,11/19/2024,12/06/2024,01/06/2025,USD
09/06/2024,Cash,$1.355,07/25/2024,09/06/2024,09/30/2024,USD
06/07/2024,Cash,$1.355,04/30/2024,06/07/2024,06/28/2024,USD
02/29/2024,Cash,$1.265,02/07/2024,03/01/2024,04/01/2024,USD
11/30/2023,Cash,$1.265,11/16/2023,12/01/2023,01/05/2024,USD
08/31/2023,Cash,$1.265,07/20/2023,09/01/2023,09/29/2023,USD
06/01/2023,Cash,$1.265,05/02/2023,06/02/2023,06/30/2023,USD
03/02/2023,Cash,$1.15,02/01/2023,03/03/2023,03/31/2023,USD
12/01/2022,Cash,$1.15,11/17/2022,12/02/2022,01/06/2023,USD
09/01/2022,Cash,$1.15,07/21/2022,09/02/2022,09/30/2022,USD
06/02/2022,Cash,$1.15,05/03/2022,06/03/2022,06/30/2022,USD
03/03/2022,Cash,$1.075,02/02/2022,03/04/2022,03/31/2022,USD
12/02/2021,Cash,$1.075,11/18/2021,12/03/2021,01/07/2022,USD
09/02/2021,Cash,$1.075,07/15/2021,09/03/2021,09/30/2021,USD
06/03/2021,Cash,$1.075,05/04/2021,06/04/2021,06/30/2021,USD
03/04/2021,Cash,$1.0225,02/04/2021,03/05/2021,03/31/2021,USD
12/03/2020,Cash,$1.0225,11/19/2020,12/04/2020,01/07/2021,USD
09/03/2020,Cash,$1.0225,07/15/2020,09/04/2020,09/30/2020,USD
06/04/2020,Cash,$1.0225,05/05/2020,06/05/2020,06/30/2020,USD
03/05/2020,Cash,$0.955,02/10/2020,03/06/2020,03/31/2020,USD
12/05/2019,Cash,$0.955,11/14/2019,12/06/2019,01/07/2020,USD
09/05/2019,Cash,$0.955,07/11/2019,09/06/2019,09/30/2019,USD
06/06/2019,Cash,$0.955,04/30/2019,06/07/2019,06/28/2019,USD
02/28/2019,Cash,$0.9275,02/13/2019,03/01/2019,03/29/2019,USD
12/06/2018,Cash,$0.9275,11/15/2018,12/07/2018,01/07/2019,USD
09/06/2018,Cash,$0.9275,07/13/2018,09/07/2018,09/28/2018,USD
05/31/2018,Cash,$0.9275,05/01/2018,06/01/2018,06/29/2018,USD
