Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.36,11/20/2025,12/05/2025,12/19/2025,USD
09/05/2025,Cash,$0.36,08/21/2025,09/05/2025,09/19/2025,USD
06/06/2025,Cash,$0.33,05/22/2025,06/06/2025,06/20/2025,USD
03/07/2025,Cash,$0.33,02/20/2025,03/07/2025,03/21/2025,USD
12/06/2024,Cash,$0.33,11/21/2024,12/06/2024,12/20/2024,USD
09/06/2024,Cash,$0.33,08/22/2024,09/06/2024,09/20/2024,USD
06/07/2024,Cash,$0.33,05/23/2024,06/07/2024,06/21/2024,USD
03/07/2024,Cash,$0.33,02/22/2024,03/08/2024,03/22/2024,USD
12/07/2023,Cash,$0.30,11/16/2023,12/08/2023,12/22/2023,USD
09/07/2023,Cash,$0.30,08/24/2023,09/08/2023,09/22/2023,USD
06/08/2023,Cash,$0.30,05/18/2023,06/09/2023,06/23/2023,USD
03/16/2023,Cash,$0.30,03/06/2023,03/17/2023,03/24/2023,USD
12/08/2022,Cash,$0.30,11/17/2022,12/09/2022,12/23/2022,USD
09/08/2022,Cash,$0.30,08/25/2022,09/09/2022,09/23/2022,USD
06/09/2022,Cash,$0.25,05/19/2022,06/10/2022,06/24/2022,USD
03/10/2022,Cash,$0.25,03/01/2022,03/11/2022,03/25/2022,USD
12/16/2021,Cash,$0.25,11/18/2021,12/17/2021,12/31/2021,USD
09/09/2021,Cash,$0.25,08/26/2021,09/10/2021,09/24/2021,USD
06/10/2021,Cash,$0.25,05/27/2021,06/11/2021,06/25/2021,USD
03/11/2021,Cash,$0.25,02/25/2021,03/12/2021,03/26/2021,USD
12/03/2020,Cash,$0.22,11/19/2020,12/04/2020,12/18/2020,USD
09/10/2020,Cash,$0.22,08/27/2020,09/11/2020,09/25/2020,USD
06/11/2020,Cash,$0.22,05/28/2020,06/12/2020,06/26/2020,USD
03/12/2020,Cash,$0.22,02/27/2020,03/13/2020,03/27/2020,USD
12/12/2019,Cash,$0.22,11/05/2019,12/13/2019,12/30/2019,USD
09/12/2019,Cash,$0.22,08/08/2019,09/13/2019,09/27/2019,USD
06/13/2019,Cash,$0.19,05/21/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.19,02/26/2019,03/15/2019,03/29/2019,USD
12/13/2018,Cash,$0.19,11/28/2018,12/14/2018,12/28/2018,USD
09/13/2018,Cash,$0.17,08/31/2018,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.17,05/22/2018,06/15/2018,06/29/2018,USD
03/15/2018,Cash,$0.17,02/27/2018,03/16/2018,03/30/2018,USD
12/14/2017,Cash,$0.17,11/28/2017,12/15/2017,12/29/2017,USD
09/14/2017,Cash,$0.17,08/22/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.17,05/23/2017,06/15/2017,06/30/2017,USD
03/16/2017,Cash,$0.15,03/08/2017,03/20/2017,03/31/2017,USD
12/13/2016,Cash,$0.15,12/01/2016,12/15/2016,12/30/2016,USD
09/12/2016,Cash,$0.15,09/01/2016,09/14/2016,09/30/2016,USD
06/15/2016,Cash,$0.15,06/03/2016,06/17/2016,06/30/2016,USD
03/14/2016,Cash,$0.15,03/03/2016,03/16/2016,03/31/2016,USD
12/16/2015,Cash,$0.15,12/02/2015,12/18/2015,12/31/2015,USD
09/16/2015,Cash,$0.13,09/03/2015,09/18/2015,09/30/2015,USD
06/15/2015,Cash,$0.13,06/04/2015,06/17/2015,06/30/2015,USD
03/18/2015,Cash,$0.11,03/05/2015,03/20/2015,03/31/2015,USD
12/17/2014,Cash,$0.11,12/04/2014,12/19/2014,12/31/2014,USD
09/17/2014,Cash,$0.11,09/04/2014,09/19/2014,09/30/2014,USD
06/16/2014,Cash,$0.11,06/04/2014,06/18/2014,06/30/2014,USD
03/17/2014,Cash,$0.11,03/06/2014,03/19/2014,03/31/2014,USD
12/18/2013,Cash,$0.11,12/10/2013,12/20/2013,12/31/2013,USD
09/18/2013,Cash,$0.11,09/05/2013,09/20/2013,09/30/2013,USD
06/19/2013,Cash,$0.11,06/13/2013,06/22/2013,06/28/2013,USD
06/06/2003,Cash,$0.20,N/A,06/06/2003,N/A,USD
03/21/2003,Cash,$0.20,N/A,03/21/2003,N/A,USD
12/06/2002,Cash,$0.20,N/A,12/06/2002,N/A,USD
09/06/2002,Cash,$0.20,N/A,09/06/2002,N/A,USD
06/06/2002,Cash,$0.20,N/A,06/06/2002,N/A,USD
03/06/2002,Cash,$0.20,N/A,03/06/2002,N/A,USD
12/06/2001,Cash,$0.20,N/A,12/06/2001,N/A,USD
09/06/2001,Cash,$0.20,N/A,09/06/2001,N/A,USD
06/06/2001,Cash,$0.20,N/A,06/06/2001,N/A,USD
03/07/2001,Cash,$0.20,N/A,03/07/2001,N/A,USD
12/06/2000,Cash,$0.20,N/A,12/06/2000,N/A,USD
09/06/2000,Cash,$0.20,N/A,09/06/2000,N/A,USD
06/08/2000,Cash,$0.20,N/A,06/08/2000,N/A,USD
03/08/2000,Cash,$0.19,N/A,03/08/2000,N/A,USD
12/08/1999,Cash,$0.19,N/A,12/08/1999,N/A,USD
09/08/1999,Cash,$0.19,N/A,09/08/1999,N/A,USD
06/08/1999,Cash,$0.16,N/A,06/08/1999,N/A,USD
03/08/1999,Cash,$0.16,N/A,03/08/1999,N/A,USD
12/08/1998,Cash,$0.16,N/A,12/08/1998,N/A,USD
09/08/1998,Cash,$0.16,N/A,09/08/1998,N/A,USD
06/08/1998,Cash,$0.16,N/A,06/08/1998,N/A,USD
03/06/1998,Cash,$0.16,N/A,03/06/1998,N/A,USD
12/08/1997,Cash,$0.16,N/A,12/08/1997,N/A,USD
09/08/1997,Cash,$0.16,N/A,09/08/1997,N/A,USD
06/06/1997,Cash,$0.16,N/A,06/06/1997,N/A,USD
03/06/1997,Cash,$0.16,N/A,03/06/1997,N/A,USD
12/06/1996,Cash,$0.16,N/A,12/06/1996,N/A,USD
09/06/1996,Cash,$0.16,N/A,09/06/1996,N/A,USD
06/06/1996,Cash,$0.13,N/A,06/06/1996,N/A,USD
03/07/1996,Cash,$0.13,N/A,03/07/1996,N/A,USD
12/07/1995,Cash,$0.13,N/A,12/07/1995,N/A,USD
09/06/1995,Cash,$0.10,N/A,09/06/1995,N/A,USD
06/06/1995,Cash,$0.10,N/A,06/06/1995,N/A,USD
03/06/1995,Cash,$0.10,N/A,03/06/1995,N/A,USD
12/05/1994,Cash,$0.10,N/A,12/05/1994,N/A,USD
09/02/1994,Cash,$0.10,N/A,09/02/1994,N/A,USD
06/06/1994,Cash,$0.10,N/A,06/06/1994,N/A,USD
03/04/1994,Cash,$0.10,N/A,03/04/1994,N/A,USD
12/06/1993,Cash,$0.10,N/A,12/06/1993,N/A,USD
09/13/1993,Cash,$0.10,N/A,09/13/1993,N/A,USD
06/04/1993,Cash,$0.10,N/A,06/04/1993,N/A,USD
