Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.48,10/28/2025,12/15/2025,12/30/2025,USD
09/15/2025,Cash,$0.48,07/29/2025,09/15/2025,09/30/2025,USD
06/13/2025,Cash,$0.48,04/29/2025,06/13/2025,06/30/2025,USD
03/14/2025,Cash,$0.48,02/05/2025,03/14/2025,03/31/2025,USD
12/13/2024,Cash,$0.48,10/30/2024,12/13/2024,12/30/2024,USD
09/13/2024,Cash,$0.48,07/30/2024,09/13/2024,09/30/2024,USD
06/14/2024,Cash,$0.48,05/01/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.48,02/07/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$0.48,10/24/2023,12/15/2023,12/28/2023,USD
09/14/2023,Cash,$0.48,07/25/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.48,04/25/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.48,02/07/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.51,10/25/2022,12/15/2022,12/29/2022,USD
09/14/2022,Cash,$0.46,07/26/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.45,02/09/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.45,02/09/2022,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.41,10/26/2021,12/15/2021,12/30/2021,USD
09/14/2021,Cash,$0.41,07/28/2021,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.40,04/28/2021,06/15/2021,06/30/2021,USD
03/12/2021,Cash,$0.40,02/10/2021,03/15/2021,03/31/2021,USD
12/14/2020,Cash,$0.40,10/27/2020,12/15/2020,12/30/2020,USD
09/14/2020,Cash,$0.40,08/04/2020,09/15/2020,09/30/2020,USD
06/12/2020,Cash,$0.40,05/05/2020,06/15/2020,06/30/2020,USD
03/13/2020,Cash,$0.40,02/12/2020,03/16/2020,03/31/2020,USD
12/13/2019,Cash,$0.42,10/30/2019,12/16/2019,N/A,USD
09/13/2019,Cash,$0.42,07/30/2019,09/16/2019,09/30/2019,USD
06/13/2019,Cash,$0.42,04/30/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.42,02/12/2019,03/15/2019,03/29/2019,USD
12/13/2018,Cash,$0.39,10/31/2018,12/14/2018,12/28/2018,USD
09/13/2018,Cash,$0.39,08/01/2018,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.38,05/02/2018,06/15/2018,06/29/2018,USD
03/14/2018,Cash,$0.38,02/13/2018,03/15/2018,03/30/2018,USD
12/14/2017,Cash,$0.38,11/02/2017,12/15/2017,12/29/2017,USD
09/14/2017,Cash,$0.38,08/02/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.38,05/03/2017,06/15/2017,06/30/2017,USD
03/13/2017,Cash,$0.38,02/22/2017,03/15/2017,03/31/2017,USD
12/13/2016,Cash,$0.38,11/02/2016,12/15/2016,12/30/2016,USD
09/13/2016,Cash,$0.38,08/03/2016,09/15/2016,09/30/2016,USD
06/13/2016,Cash,$0.38,05/04/2016,06/15/2016,06/30/2016,USD
03/11/2016,Cash,$0.38,02/24/2016,03/15/2016,03/31/2016,USD
12/11/2015,Cash,$0.38,11/04/2015,12/15/2015,12/31/2015,USD
09/11/2015,Cash,$0.38,08/04/2015,09/15/2015,09/30/2015,USD
06/11/2015,Cash,$0.38,05/04/2015,06/15/2015,06/30/2015,USD
03/11/2015,Cash,$0.43,02/26/2015,03/13/2015,03/31/2015,USD
12/11/2014,Cash,$0.38,11/04/2014,12/15/2014,12/31/2014,USD
09/11/2014,Cash,$0.38,08/05/2014,09/15/2014,09/30/2014,USD
06/12/2014,Cash,$0.38,05/06/2014,06/16/2014,06/30/2014,USD
03/12/2014,Cash,$0.43,N/A,03/14/2014,N/A,USD
12/12/2013,Cash,$0.43,11/05/2013,12/16/2013,12/31/2013,USD
09/12/2013,Cash,$0.38,08/06/2013,09/16/2013,09/30/2013,USD
N/A,Cash,$0.03,02/09/2022,09/15/2022,09/30/2022,USD
N/A,Cash,$0.42,04/26/2022,06/15/2022,06/30/2022,USD
