Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/31/2025,Cash,$0.2890625,N/A,11/01/2025,11/15/2025,USD
08/01/2025,Cash,$0.2890625,N/A,08/01/2025,08/15/2025,USD
05/01/2025,Cash,$0.2890625,N/A,05/01/2025,05/15/2025,USD
01/31/2025,Cash,$0.2890625,N/A,02/01/2025,02/15/2025,USD
11/01/2024,Cash,$0.2890625,N/A,11/01/2024,11/15/2024,USD
08/01/2024,Cash,$0.2890625,N/A,08/01/2024,08/15/2024,USD
04/30/2024,Cash,$0.2890625,N/A,05/01/2024,05/15/2024,USD
01/31/2024,Cash,$0.2890625,N/A,02/01/2024,02/15/2024,USD
10/31/2023,Cash,$0.2890625,N/A,11/01/2023,11/15/2023,USD
07/31/2023,Cash,$0.2890625,N/A,08/01/2023,08/15/2023,USD
04/28/2023,Cash,$0.2890625,N/A,05/01/2023,05/15/2023,USD
01/31/2023,Cash,$0.2890625,N/A,02/01/2023,02/15/2023,USD
10/31/2022,Cash,$0.2890625,N/A,11/01/2022,11/15/2022,USD
07/29/2022,Cash,$0.2890625,N/A,08/01/2022,08/15/2022,USD
04/28/2022,Cash,$0.2890625,N/A,05/01/2022,05/15/2022,USD
01/31/2022,Cash,$0.2890625,N/A,02/01/2022,02/15/2022,USD
10/29/2021,Cash,$0.2890625,N/A,11/01/2021,11/15/2021,USD
07/29/2021,Cash,$0.30191,N/A,08/01/2021,08/15/2021,USD
