Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/10/2025,Cash,$0.35,10/23/2025,11/10/2025,11/19/2025,USD
08/18/2025,Cash,$0.35,07/24/2025,08/18/2025,08/28/2025,USD
05/19/2025,Cash,$0.35,04/23/2025,05/19/2025,05/27/2025,USD
02/21/2025,Cash,$0.35,02/05/2025,02/21/2025,02/28/2025,USD
11/18/2024,Cash,$0.35,10/24/2024,11/18/2024,11/25/2024,USD
08/16/2024,Cash,$0.35,07/24/2024,08/16/2024,08/26/2024,USD
05/13/2024,Cash,$0.35,04/24/2024,05/14/2024,05/21/2024,USD
02/22/2024,Cash,$0.35,02/06/2024,02/23/2024,03/01/2024,USD
11/20/2023,Cash,$0.35,11/03/2023,11/21/2023,11/29/2023,USD
08/14/2023,Cash,$0.35,07/25/2023,08/15/2023,08/23/2023,USD
05/15/2023,Cash,$0.35,04/25/2023,05/16/2023,05/23/2023,USD
02/21/2023,Cash,$0.325,02/01/2023,02/22/2023,03/01/2023,USD
11/17/2022,Cash,$0.325,10/27/2022,11/18/2022,11/25/2022,USD
08/08/2022,Cash,$0.325,07/21/2022,08/09/2022,08/16/2022,USD
05/09/2022,Cash,$0.325,04/21/2022,05/10/2022,05/17/2022,USD
02/14/2022,Cash,$0.25,02/02/2022,02/15/2022,02/23/2022,USD
11/08/2021,Cash,$0.25,10/21/2021,11/09/2021,11/17/2021,USD
08/09/2021,Cash,$0.25,07/22/2021,08/10/2021,08/17/2021,USD
05/10/2021,Cash,$0.25,04/22/2021,05/11/2021,05/19/2021,USD
02/12/2021,Cash,$0.25,02/03/2021,02/16/2021,02/23/2021,USD
11/09/2020,Cash,$0.25,10/22/2020,11/10/2020,11/17/2020,USD
08/10/2020,Cash,$0.25,07/23/2020,08/11/2020,08/18/2020,USD
05/11/2020,Cash,$0.25,04/23/2020,05/12/2020,05/19/2020,USD
02/14/2020,Cash,$0.25,02/04/2020,02/18/2020,02/25/2020,USD
11/08/2019,Cash,$0.31,10/24/2019,11/12/2019,11/19/2019,USD
08/09/2019,Cash,$0.43,07/30/2019,08/12/2019,08/19/2019,USD
05/10/2019,Cash,$0.19,04/24/2019,05/13/2019,05/21/2019,USD
02/15/2019,Cash,$0.43,02/05/2019,02/19/2019,02/26/2019,USD
11/09/2018,Cash,$0.42,10/24/2018,11/13/2018,11/20/2018,USD
08/10/2018,Cash,$0.22,07/25/2018,08/13/2018,08/17/2018,USD
05/10/2018,Cash,$0.27,04/25/2018,05/11/2018,05/17/2018,USD
02/16/2018,Cash,$0.33,02/06/2018,02/20/2018,02/27/2018,USD
11/09/2017,Cash,$0.56,10/24/2017,11/10/2017,11/16/2017,USD
08/10/2017,Cash,$0.42,08/01/2017,08/14/2017,08/21/2017,USD
05/11/2017,Cash,$0.10,04/26/2017,05/15/2017,05/22/2017,USD
02/16/2017,Cash,$0.16,02/07/2017,02/21/2017,02/28/2017,USD
11/04/2016,Cash,$0.50,10/25/2016,11/08/2016,11/16/2016,USD
08/11/2016,Cash,$0.63,07/26/2016,08/15/2016,08/24/2016,USD
05/12/2016,Cash,$0.26,04/26/2016,05/16/2016,05/25/2016,USD
02/19/2016,Cash,$0.29,02/09/2016,02/23/2016,03/02/2016,USD
11/12/2015,Cash,$0.56,10/27/2015,11/16/2015,11/24/2015,USD
08/17/2015,Cash,$0.89,07/28/2015,08/19/2015,08/27/2015,USD
05/13/2015,Cash,$0.33,04/28/2015,05/15/2015,05/22/2015,USD
02/19/2015,Cash,$1.61,02/10/2015,02/23/2015,03/06/2015,USD
11/06/2014,Cash,$0.16,10/28/2014,11/10/2014,11/21/2014,USD
08/07/2014,Cash,$0.16,07/29/2014,08/11/2014,08/22/2014,USD
05/12/2014,Cash,$0.16,04/29/2014,05/14/2014,05/22/2014,USD
02/27/2014,Cash,$1.40,02/18/2014,03/03/2014,03/11/2014,USD
11/14/2013,Cash,$0.16,11/05/2013,11/18/2013,11/27/2013,USD
08/15/2013,Cash,$0.16,08/06/2013,08/19/2013,08/30/2013,USD
