Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/31/2025,Cash,$0.79,10/15/2025,12/31/2025,01/15/2026,USD
09/30/2025,Cash,$0.75,07/23/2025,09/30/2025,10/15/2025,USD
06/30/2025,Cash,$0.75,04/23/2025,06/30/2025,07/15/2025,USD
03/31/2025,Cash,$0.75,02/19/2025,03/31/2025,04/15/2025,USD
12/31/2024,Cash,$0.75,10/17/2024,12/31/2024,01/15/2025,USD
09/30/2024,Cash,$0.71,07/17/2024,09/30/2024,10/15/2024,USD
06/28/2024,Cash,$0.71,04/18/2024,06/30/2024,07/15/2024,USD
03/27/2024,Cash,$0.71,02/20/2024,03/31/2024,04/15/2024,USD
12/28/2023,Cash,$0.71,10/17/2023,12/31/2023,01/12/2024,USD
09/28/2023,Cash,$0.64,07/20/2023,09/30/2023,10/13/2023,USD
06/29/2023,Cash,$0.64,04/18/2023,06/30/2023,07/14/2023,USD
03/30/2023,Cash,$0.64,02/15/2023,03/31/2023,04/14/2023,USD
12/29/2022,Cash,$0.64,10/18/2022,12/31/2022,01/13/2023,USD
09/29/2022,Cash,$0.56,07/20/2022,09/30/2022,10/14/2022,USD
06/29/2022,Cash,$0.56,04/20/2022,06/30/2022,07/15/2022,USD
03/30/2022,Cash,$0.56,02/16/2022,03/31/2022,04/15/2022,USD
12/30/2021,Cash,$0.56,10/19/2021,12/31/2021,01/14/2022,USD
09/29/2021,Cash,$0.51,07/21/2021,09/30/2021,10/15/2021,USD
06/29/2021,Cash,$0.51,04/21/2021,06/30/2021,07/15/2021,USD
03/30/2021,Cash,$0.51,02/17/2021,03/31/2021,04/15/2021,USD
12/30/2020,Cash,$0.51,10/20/2020,12/31/2020,01/15/2021,USD
09/29/2020,Cash,$0.49,07/23/2020,09/30/2020,10/15/2020,USD
06/29/2020,Cash,$0.49,04/21/2020,06/30/2020,07/15/2020,USD
03/30/2020,Cash,$0.49,02/19/2020,03/31/2020,04/15/2020,USD
12/30/2019,Cash,$0.49,10/22/2019,12/31/2019,01/15/2020,USD
09/27/2019,Cash,$0.47,07/18/2019,09/30/2019,10/15/2019,USD
06/27/2019,Cash,$0.47,04/23/2019,06/28/2019,07/15/2019,USD
03/28/2019,Cash,$0.47,02/18/2019,03/29/2019,04/15/2019,USD
12/28/2018,Cash,$0.47,10/16/2018,12/31/2018,01/15/2019,USD
09/27/2018,Cash,$0.39,07/19/2018,09/28/2018,10/15/2018,USD
06/28/2018,Cash,$0.39,04/19/2018,06/29/2018,07/13/2018,USD
03/28/2018,Cash,$0.39,02/21/2018,03/29/2018,04/13/2018,USD
12/28/2017,Cash,$0.39,10/17/2017,12/29/2017,01/12/2018,USD
09/28/2017,Cash,$0.35,07/20/2017,09/29/2017,10/13/2017,USD
06/28/2017,Cash,$0.35,04/19/2017,06/30/2017,07/14/2017,USD
03/29/2017,Cash,$0.35,02/22/2017,03/31/2017,04/14/2017,USD
12/28/2016,Cash,$0.35,10/18/2016,12/31/2016,01/13/2017,USD
09/28/2016,Cash,$0.32,07/21/2016,09/30/2016,10/14/2016,USD
06/28/2016,Cash,$0.32,04/20/2016,06/30/2016,07/15/2016,USD
03/29/2016,Cash,$0.32,02/17/2016,03/31/2016,04/15/2016,USD
12/29/2015,Cash,$0.32,10/27/2015,12/31/2015,01/15/2016,USD
09/28/2015,Cash,$0.29,07/23/2015,09/30/2015,10/15/2015,USD
06/26/2015,Cash,$0.29,04/23/2015,06/30/2015,07/15/2015,USD
03/27/2015,Cash,$0.29,02/05/2015,03/31/2015,04/15/2015,USD
12/29/2014,Cash,$0.29,10/28/2014,12/31/2014,01/15/2015,USD
09/26/2014,Cash,$0.23,07/25/2014,09/30/2014,10/15/2014,USD
06/26/2014,Cash,$0.23,04/24/2014,06/30/2014,07/15/2014,USD
03/27/2014,Cash,$0.23,02/20/2014,03/31/2014,04/15/2014,USD
12/27/2013,Cash,$0.23,10/30/2013,12/31/2013,01/15/2014,USD
09/26/2013,Cash,$0.20,07/26/2013,09/30/2013,10/15/2013,USD
03/27/2003,Cash,$0.16,N/A,03/27/2003,N/A,USD
12/27/2002,Cash,$0.16,N/A,12/27/2002,N/A,USD
09/26/2002,Cash,$0.15,N/A,09/26/2002,N/A,USD
06/26/2002,Cash,$0.15,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.15,N/A,03/26/2002,N/A,USD
12/27/2001,Cash,$0.15,N/A,12/27/2001,N/A,USD
09/26/2001,Cash,$0.15,N/A,09/26/2001,N/A,USD
06/27/2001,Cash,$0.15,N/A,06/27/2001,N/A,USD
03/28/2001,Cash,$0.15,N/A,03/28/2001,N/A,USD
12/27/2000,Cash,$0.15,N/A,12/27/2000,N/A,USD
12/13/2000,Cash,$0.14,N/A,12/13/2000,N/A,USD
06/28/2000,Cash,$0.14,N/A,06/28/2000,N/A,USD
03/29/2000,Cash,$0.14,N/A,03/29/2000,N/A,USD
12/29/1999,Cash,$0.14,N/A,12/29/1999,N/A,USD
09/28/1999,Cash,$0.12,N/A,09/28/1999,N/A,USD
06/28/1999,Cash,$0.12,N/A,06/28/1999,N/A,USD
03/29/1999,Cash,$0.12,N/A,03/29/1999,N/A,USD
12/29/1998,Cash,$0.12,N/A,12/29/1998,N/A,USD
09/28/1998,Cash,$0.10,N/A,09/28/1998,N/A,USD
