Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/24/2025,Cash,$0.74,10/28/2025,12/24/2025,01/09/2026,USD
09/30/2025,Cash,$0.72,07/29/2025,09/30/2025,10/09/2025,USD
06/25/2025,Cash,$0.72,04/29/2025,06/25/2025,07/08/2025,USD
03/19/2025,Cash,$0.72,01/21/2025,03/19/2025,04/02/2025,USD
12/13/2024,Cash,$0.72,10/22/2024,12/15/2024,01/06/2025,USD
09/23/2024,Cash,$0.70,07/23/2024,09/23/2024,10/07/2024,USD
06/20/2024,Cash,$0.70,04/23/2024,06/20/2024,07/05/2024,USD
03/20/2024,Cash,$0.70,01/24/2024,03/21/2024,04/04/2024,USD
12/20/2023,Cash,$0.70,10/26/2023,12/21/2023,01/09/2024,USD
09/25/2023,Cash,$0.70,07/26/2023,09/26/2023,10/10/2023,USD
06/20/2023,Cash,$0.70,04/20/2023,06/21/2023,07/05/2023,USD
03/21/2023,Cash,$0.70,01/25/2023,03/22/2023,04/06/2023,USD
12/20/2022,Cash,$0.70,10/26/2022,12/21/2022,01/05/2023,USD
09/20/2022,Cash,$0.70,07/21/2022,09/21/2022,10/05/2022,USD
06/23/2022,Cash,$0.70,04/27/2022,06/24/2022,07/07/2022,USD
03/21/2022,Cash,$0.70,01/26/2022,03/22/2022,04/06/2022,USD
12/21/2021,Cash,$0.70,10/22/2021,12/22/2021,01/05/2022,USD
09/21/2021,Cash,$0.67,07/19/2021,09/22/2021,10/06/2021,USD
05/11/2021,Cash,$0.67,04/22/2021,05/12/2021,07/07/2021,USD
03/23/2021,Cash,$0.67,01/21/2021,03/24/2021,04/07/2021,USD
12/22/2020,Cash,$0.67,10/22/2020,12/23/2020,01/06/2021,USD
09/22/2020,Cash,$0.65,07/22/2020,09/23/2020,10/07/2020,USD
06/23/2020,Cash,$0.65,04/21/2020,06/24/2020,07/08/2020,USD
03/24/2020,Cash,$0.65,01/27/2020,03/25/2020,04/08/2020,USD
12/24/2019,Cash,$0.65,10/28/2019,12/26/2019,01/08/2020,USD
09/24/2019,Cash,$0.63,07/30/2019,09/25/2019,10/09/2019,USD
06/18/2019,Cash,$0.63,04/30/2019,06/19/2019,07/03/2019,USD
03/19/2019,Cash,$0.63,02/04/2019,03/20/2019,04/03/2019,USD
12/18/2018,Cash,$0.63,11/02/2018,12/19/2018,01/02/2019,USD
09/18/2018,Cash,$0.63,07/30/2018,09/19/2018,10/03/2018,USD
06/19/2018,Cash,$0.63,05/01/2018,06/20/2018,07/05/2018,USD
03/20/2018,Cash,$0.63,01/29/2018,03/21/2018,04/04/2018,USD
12/19/2017,Cash,$0.63,10/23/2017,12/20/2017,01/03/2018,USD
09/19/2017,Cash,$0.63,07/25/2017,09/20/2017,10/04/2017,USD
06/19/2017,Cash,$0.63,04/26/2017,06/21/2017,07/05/2017,USD
03/20/2017,Cash,$0.63,01/24/2017,03/22/2017,04/05/2017,USD
12/19/2016,Cash,$0.63,10/19/2016,12/21/2016,01/04/2017,USD
09/19/2016,Cash,$0.63,08/02/2016,09/21/2016,10/05/2016,USD
05/06/2016,Cash,$0.63,04/29/2016,05/10/2016,05/24/2016,USD
02/05/2016,Cash,$0.63,01/29/2016,02/09/2016,02/23/2016,USD
11/04/2015,Cash,$0.63,10/21/2015,11/06/2015,11/20/2015,USD
08/07/2015,Cash,$0.54,07/31/2015,08/11/2015,08/25/2015,USD
04/29/2015,Cash,$0.54,04/17/2015,05/01/2015,05/15/2015,USD
02/06/2015,Cash,$0.54,01/20/2015,02/10/2015,02/24/2015,USD
11/06/2014,Cash,$0.54,10/22/2014,11/11/2014,11/25/2014,USD
08/06/2014,Cash,$0.43,07/17/2014,08/08/2014,08/22/2014,USD
05/12/2014,Cash,$0.43,04/29/2014,05/14/2014,05/28/2014,USD
02/06/2014,Cash,$0.43,01/27/2014,02/10/2014,02/24/2014,USD
11/07/2013,Cash,$0.43,10/28/2013,11/12/2013,11/26/2013,USD
08/05/2013,Cash,$0.38,07/24/2013,08/07/2013,08/21/2013,USD
07/30/2008,Cash,$0.12,07/15/2008,08/01/2008,08/15/2008,USD
04/30/2008,Cash,$0.12,04/15/2008,05/02/2008,05/16/2008,USD
01/30/2008,Cash,$0.10,01/17/2008,02/01/2008,02/15/2008,USD
10/31/2007,Cash,$0.10,10/16/2007,11/02/2007,11/16/2007,USD
08/01/2007,Cash,$0.10,07/19/2007,08/03/2007,08/17/2007,USD
05/02/2007,Cash,$0.10,04/17/2007,05/04/2007,05/18/2007,USD
01/31/2007,Cash,$0.10,01/23/2007,02/02/2007,02/16/2007,USD
11/01/2006,Cash,$0.10,10/24/2006,11/03/2006,11/17/2006,USD
05/03/2006,Cash,$0.08,04/18/2006,05/05/2006,05/19/2006,USD
02/01/2006,Cash,$0.08,01/18/2006,02/03/2006,02/17/2006,USD
11/02/2005,Cash,$0.08,10/18/2005,11/04/2005,11/18/2005,USD
08/03/2005,Cash,$0.08,07/19/2005,08/05/2005,08/19/2005,USD
05/04/2005,Cash,$0.08,04/19/2005,05/06/2005,05/20/2005,USD
02/02/2005,Cash,$0.06,01/18/2005,02/04/2005,02/18/2005,USD
11/03/2004,Cash,$0.06,10/19/2004,11/05/2004,11/19/2004,USD
08/04/2004,Cash,$0.06,07/20/2004,08/06/2004,08/20/2004,USD
