Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/21/2025,Cash,$2.38,10/31/2025,11/21/2025,12/12/2025,USD
08/22/2025,Cash,$2.38,08/01/2025,08/22/2025,09/12/2025,USD
05/16/2025,Cash,$2.38,03/04/2025,05/16/2025,06/06/2025,USD
02/14/2025,Cash,$2.38,12/10/2024,02/14/2025,03/07/2025,USD
11/18/2024,Cash,$2.25,10/25/2024,11/18/2024,12/09/2024,USD
08/16/2024,Cash,$2.25,08/02/2024,08/16/2024,09/06/2024,USD
05/16/2024,Cash,$2.25,03/06/2024,05/17/2024,06/07/2024,USD
02/15/2024,Cash,$2.25,12/12/2023,02/16/2024,03/07/2024,USD
11/16/2023,Cash,$2.13,10/24/2023,11/17/2023,12/08/2023,USD
08/17/2023,Cash,$2.13,08/01/2023,08/18/2023,09/08/2023,USD
05/17/2023,Cash,$2.13,03/07/2023,05/18/2023,06/08/2023,USD
02/14/2023,Cash,$2.13,12/12/2022,02/15/2023,03/08/2023,USD
11/16/2022,Cash,$1.94,10/28/2022,11/17/2022,12/08/2022,USD
08/17/2022,Cash,$1.94,08/03/2022,08/18/2022,09/08/2022,USD
05/16/2022,Cash,$1.94,03/02/2022,05/17/2022,06/08/2022,USD
02/14/2022,Cash,$1.94,12/03/2021,02/15/2022,03/08/2022,USD
11/15/2021,Cash,$1.76,10/21/2021,11/16/2021,12/08/2021,USD
08/16/2021,Cash,$1.76,07/30/2021,08/17/2021,09/08/2021,USD
05/14/2021,Cash,$1.76,03/03/2021,05/17/2021,06/08/2021,USD
02/11/2021,Cash,$1.76,12/16/2020,02/15/2021,03/08/2021,USD
11/13/2020,Cash,$1.60,10/21/2020,11/16/2020,12/08/2020,USD
08/14/2020,Cash,$1.60,07/23/2020,08/17/2020,09/08/2020,USD
05/15/2020,Cash,$1.60,03/04/2020,05/18/2020,06/08/2020,USD
02/13/2020,Cash,$1.60,12/11/2019,02/14/2020,03/06/2020,USD
11/14/2019,Cash,$1.45,10/22/2019,11/15/2019,12/06/2019,USD
08/14/2019,Cash,$1.45,08/02/2019,08/15/2019,09/06/2019,USD
05/16/2019,Cash,$1.45,03/07/2019,05/17/2019,06/07/2019,USD
02/14/2019,Cash,$1.45,12/07/2018,02/15/2019,03/08/2019,USD
11/15/2018,Cash,$1.32,10/23/2018,11/16/2018,12/07/2018,USD
08/16/2018,Cash,$1.32,07/31/2018,08/17/2018,09/07/2018,USD
05/16/2018,Cash,$1.32,03/07/2018,05/17/2018,06/08/2018,USD
02/14/2018,Cash,$1.32,12/12/2017,02/15/2018,03/08/2018,USD
11/16/2017,Cash,$1.15,10/24/2017,11/17/2017,12/08/2017,USD
08/15/2017,Cash,$1.15,07/28/2017,08/17/2017,09/08/2017,USD
05/15/2017,Cash,$1.15,03/07/2017,05/17/2017,06/08/2017,USD
02/13/2017,Cash,$1.15,12/20/2016,02/15/2017,03/08/2017,USD
11/14/2016,Cash,$1.00,10/14/2016,11/16/2016,12/08/2016,USD
08/15/2016,Cash,$1.00,07/22/2016,08/17/2016,09/08/2016,USD
05/13/2016,Cash,$1.00,03/02/2016,05/17/2016,06/08/2016,USD
02/11/2016,Cash,$1.00,12/15/2015,02/16/2016,03/08/2016,USD
11/12/2015,Cash,$0.79,10/14/2015,11/16/2015,12/07/2015,USD
08/13/2015,Cash,$0.79,07/28/2015,08/17/2015,09/08/2015,USD
05/12/2015,Cash,$0.79,03/04/2015,05/14/2015,06/05/2015,USD
02/10/2015,Cash,$0.79,12/17/2014,02/12/2015,03/06/2015,USD
11/10/2014,Cash,$0.61,10/17/2014,11/13/2014,12/05/2014,USD
08/12/2014,Cash,$0.61,07/25/2014,08/14/2014,09/05/2014,USD
05/13/2014,Cash,$0.61,03/05/2014,05/15/2014,06/06/2014,USD
02/11/2014,Cash,$0.61,12/13/2013,02/13/2014,03/07/2014,USD
11/12/2013,Cash,$0.47,10/16/2013,11/14/2013,12/06/2013,USD
08/14/2013,Cash,$0.47,07/26/2013,08/16/2013,09/06/2013,USD
05/14/2013,Cash,$0.47,03/06/2013,05/16/2013,06/07/2013,USD
02/11/2013,Cash,$0.47,12/13/2012,02/13/2013,03/07/2013,USD
