Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/10/2025,Cash,$0.35,10/27/2025,11/10/2025,11/19/2025,USD
08/12/2025,Cash,$0.30,07/29/2025,08/12/2025,08/19/2025,USD
05/16/2025,Cash,$0.30,04/30/2025,05/16/2025,05/23/2025,USD
03/14/2025,Cash,$0.30,02/26/2025,03/14/2025,03/24/2025,USD
11/14/2024,Cash,$0.30,10/30/2024,11/14/2024,11/25/2024,USD
08/12/2024,Cash,$0.30,07/23/2024,08/12/2024,08/20/2024,USD
05/09/2024,Cash,$0.30,04/25/2024,05/10/2024,05/21/2024,USD
03/07/2024,Cash,$0.30,02/22/2024,03/08/2024,03/20/2024,USD
11/13/2023,Cash,$0.30,10/25/2023,11/14/2023,11/28/2023,USD
08/11/2023,Cash,$0.30,N/A,08/14/2023,08/29/2023,USD
05/11/2023,Cash,$0.30,N/A,05/12/2023,05/23/2023,USD
03/09/2023,Cash,$0.30,N/A,03/10/2023,03/22/2023,USD
11/10/2022,Cash,$0.30,N/A,11/14/2022,11/28/2022,USD
08/12/2022,Cash,$0.33,N/A,08/15/2022,08/29/2022,USD
05/12/2022,Cash,$0.33,04/28/2022,05/13/2022,05/24/2022,USD
03/10/2022,Cash,$0.33,02/24/2022,03/11/2022,03/23/2022,USD
11/12/2021,Cash,$0.33,10/28/2021,11/15/2021,11/29/2021,USD
08/13/2021,Cash,$0.33,07/28/2021,08/16/2021,08/30/2021,USD
05/13/2021,Cash,$0.33,04/29/2021,05/14/2021,05/25/2021,USD
03/11/2021,Cash,$0.33,02/25/2021,03/12/2021,03/23/2021,USD
11/13/2020,Cash,$0.33,10/29/2020,11/16/2020,11/30/2020,USD
08/14/2020,Cash,$0.33,07/30/2020,08/17/2020,08/31/2020,USD
05/14/2020,Cash,$0.33,04/28/2020,05/15/2020,05/26/2020,USD
03/12/2020,Cash,$0.33,02/27/2020,03/13/2020,03/24/2020,USD
11/14/2019,Cash,$0.33,10/31/2019,11/15/2019,11/26/2019,USD
08/15/2019,Cash,$0.33,08/01/2019,08/16/2019,08/27/2019,USD
05/16/2019,Cash,$0.33,05/02/2019,05/17/2019,05/28/2019,USD
03/14/2019,Cash,$0.33,02/27/2019,03/15/2019,03/27/2019,USD
11/15/2018,Cash,$0.33,11/01/2018,11/16/2018,11/27/2018,USD
08/16/2018,Cash,$0.33,08/02/2018,08/17/2018,08/28/2018,USD
05/16/2018,Cash,$0.33,05/03/2018,05/17/2018,05/29/2018,USD
03/15/2018,Cash,$0.33,02/27/2018,03/16/2018,03/27/2018,USD
11/16/2017,Cash,$0.33,11/02/2017,11/17/2017,11/27/2017,USD
08/16/2017,Cash,$0.33,08/03/2017,08/18/2017,08/28/2017,USD
05/16/2017,Cash,$0.33,05/04/2017,05/18/2017,05/26/2017,USD
03/08/2017,Cash,$0.33,02/23/2017,03/10/2017,03/20/2017,USD
11/16/2016,Cash,$0.33,11/01/2016,11/18/2016,11/30/2016,USD
08/17/2016,Cash,$0.33,08/02/2016,08/19/2016,08/29/2016,USD
05/18/2016,Cash,$0.33,05/02/2016,05/20/2016,05/31/2016,USD
03/16/2016,Cash,$0.33,03/01/2016,03/18/2016,03/28/2016,USD
11/18/2015,Cash,$0.33,11/03/2015,11/20/2015,11/30/2015,USD
08/19/2015,Cash,$0.15,08/11/2015,08/21/2015,08/31/2015,USD
