Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/15/2026,Cash,$0.06,10/22/2025,01/15/2026,01/30/2026,USD
10/15/2025,Cash,$0.06,07/23/2025,10/15/2025,10/31/2025,USD
07/15/2025,Cash,$0.06,04/22/2025,07/15/2025,08/01/2025,USD
04/15/2025,Cash,$0.06,02/12/2025,04/15/2025,05/01/2025,USD
01/15/2025,Cash,$0.06,10/23/2024,01/15/2025,01/31/2025,USD
10/15/2024,Cash,$0.06,07/24/2024,10/15/2024,11/01/2024,USD
07/15/2024,Cash,$0.06,04/25/2024,07/15/2024,08/01/2024,USD
04/12/2024,Cash,$0.06,02/21/2024,04/15/2024,05/01/2024,USD
01/11/2024,Cash,$0.06,10/25/2023,01/15/2024,02/01/2024,USD
10/12/2023,Cash,$0.06,07/26/2023,10/13/2023,11/01/2023,USD
07/13/2023,Cash,$0.06,04/26/2023,07/14/2023,08/01/2023,USD
04/13/2023,Cash,$0.06,02/22/2023,04/14/2023,05/01/2023,USD
01/12/2023,Cash,$0.06,10/26/2022,01/13/2023,02/01/2023,USD
10/13/2022,Cash,$0.06,07/27/2022,10/14/2022,11/01/2022,USD
07/14/2022,Cash,$0.06,04/27/2022,07/15/2022,08/01/2022,USD
04/13/2022,Cash,$0.06,02/24/2022,04/15/2022,04/29/2022,USD
01/13/2022,Cash,$0.06,10/28/2021,01/14/2022,02/01/2022,USD
10/14/2021,Cash,$0.06,07/29/2021,10/15/2021,11/01/2021,USD
07/14/2021,Cash,$0.06,04/29/2021,07/15/2021,07/30/2021,USD
04/14/2021,Cash,$0.06,02/17/2021,04/15/2021,04/30/2021,USD
01/14/2021,Cash,$0.06,10/29/2020,01/15/2021,02/01/2021,USD
10/14/2020,Cash,$0.06,07/30/2020,10/15/2020,10/30/2020,USD
07/14/2020,Cash,$0.06,04/30/2020,07/15/2020,07/31/2020,USD
04/14/2020,Cash,$0.06,02/19/2020,04/15/2020,05/01/2020,USD
01/14/2020,Cash,$0.06,10/29/2019,01/15/2020,01/31/2020,USD
10/11/2019,Cash,$0.06,07/31/2019,10/15/2019,11/01/2019,USD
07/12/2019,Cash,$0.06,05/01/2019,07/15/2019,08/01/2019,USD
04/12/2019,Cash,$0.06,02/20/2019,04/15/2019,05/01/2019,USD
01/14/2019,Cash,$0.06,10/31/2018,01/15/2019,02/01/2019,USD
10/12/2018,Cash,$0.06,08/01/2018,10/15/2018,11/01/2018,USD
07/12/2018,Cash,$0.06,05/02/2018,07/13/2018,08/01/2018,USD
04/12/2018,Cash,$0.06,02/21/2018,04/13/2018,05/01/2018,USD
01/11/2018,Cash,$0.06,11/02/2017,01/15/2018,02/01/2018,USD
10/12/2017,Cash,$0.06,08/02/2017,10/13/2017,11/01/2017,USD
07/12/2017,Cash,$0.06,05/02/2017,07/14/2017,08/01/2017,USD
04/11/2017,Cash,$0.06,02/16/2017,04/14/2017,05/01/2017,USD
01/11/2017,Cash,$0.06,10/26/2016,01/13/2017,02/01/2017,USD
10/12/2016,Cash,$0.06,07/26/2016,10/14/2016,11/01/2016,USD
07/13/2016,Cash,$0.06,04/27/2016,07/15/2016,08/01/2016,USD
04/13/2016,Cash,$0.06,02/17/2016,04/15/2016,04/29/2016,USD
01/13/2016,Cash,$0.06,10/27/2015,01/15/2016,02/01/2016,USD
10/13/2015,Cash,$0.06,07/28/2015,10/15/2015,10/30/2015,USD
07/13/2015,Cash,$0.06,05/19/2015,07/15/2015,07/31/2015,USD
04/13/2015,Cash,$0.06,02/18/2015,04/15/2015,05/01/2015,USD
01/13/2015,Cash,$0.06,10/28/2014,01/15/2015,01/30/2015,USD
10/10/2014,Cash,$0.06,07/29/2014,10/15/2014,10/31/2014,USD
07/11/2014,Cash,$0.06,05/13/2014,07/15/2014,08/01/2014,USD
04/11/2014,Cash,$0.06,02/12/2014,04/15/2014,05/01/2014,USD
01/13/2014,Cash,$0.06,10/29/2013,01/15/2014,01/31/2014,USD
10/10/2013,Cash,$0.06,07/30/2013,10/15/2013,11/01/2013,USD
