Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.11,11/18/2025,12/05/2025,12/18/2025,USD
08/28/2025,Cash,$0.05,08/06/2025,08/28/2025,09/10/2025,USD
06/06/2025,Cash,$0.05,05/14/2025,06/06/2025,06/20/2025,USD
03/04/2025,Cash,$0.09,02/18/2025,03/04/2025,03/18/2025,USD
12/05/2024,Cash,$0.60,11/19/2024,12/05/2024,12/18/2024,USD
08/27/2024,Cash,$0.70,08/07/2024,08/27/2024,09/06/2024,USD
06/06/2024,Cash,$0.75,05/22/2024,06/06/2024,06/20/2024,USD
03/11/2024,Cash,$0.45,02/12/2024,03/12/2024,03/28/2024,USD
12/04/2023,Cash,$0.22,11/13/2023,12/05/2023,12/18/2023,USD
08/21/2023,Cash,$0.40,08/03/2023,08/22/2023,09/07/2023,USD
06/06/2023,Cash,$0.35,05/16/2023,06/07/2023,06/27/2023,USD
02/27/2023,Cash,$0.60,02/16/2023,02/28/2023,03/14/2023,USD
11/29/2022,Cash,$1.20,11/16/2022,11/30/2022,12/12/2022,USD
08/24/2022,Cash,$1.65,08/04/2022,08/25/2022,09/08/2022,USD
06/02/2022,Cash,$1.65,05/24/2022,06/03/2022,06/16/2022,USD
03/01/2022,Cash,$2.00,02/16/2022,03/02/2022,03/15/2022,USD
12/09/2021,Cash,$1.25,11/16/2021,12/10/2021,12/22/2021,USD
08/20/2021,Cash,$0.70,08/05/2021,08/23/2021,09/08/2021,USD
05/27/2021,Cash,$0.30,05/19/2021,05/31/2021,06/14/2021,USD
02/28/2020,Cash,$0.05,02/19/2020,03/02/2020,03/12/2020,USD
11/29/2019,Cash,$0.05,11/20/2019,12/02/2019,12/16/2019,USD
