Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.755,10/27/2025,12/15/2025,01/06/2026,USD
09/11/2025,Cash,$0.705,08/05/2025,09/11/2025,10/02/2025,USD
06/11/2025,Cash,$0.705,05/06/2025,06/11/2025,07/02/2025,USD
03/12/2025,Cash,$0.705,02/04/2025,03/12/2025,04/02/2025,USD
12/16/2024,Cash,$0.705,11/05/2024,12/16/2024,01/03/2025,USD
09/12/2024,Cash,$0.67,07/31/2024,09/12/2024,10/03/2024,USD
06/12/2024,Cash,$0.67,05/01/2024,06/12/2024,07/03/2024,USD
03/12/2024,Cash,$0.67,02/07/2024,03/13/2024,04/03/2024,USD
12/13/2023,Cash,$0.67,11/02/2023,12/14/2023,01/03/2024,USD
09/13/2023,Cash,$0.65,08/01/2023,09/14/2023,10/04/2023,USD
06/13/2023,Cash,$0.65,N/A,06/14/2023,07/06/2023,USD
03/14/2023,Cash,$0.65,02/08/2023,03/15/2023,04/05/2023,USD
12/15/2022,Cash,$0.65,11/02/2022,12/16/2022,01/04/2023,USD
09/14/2022,Cash,$0.625,N/A,09/15/2022,10/04/2022,USD
06/14/2022,Cash,$0.625,N/A,06/15/2022,07/06/2022,USD
03/14/2022,Cash,$0.625,02/09/2022,03/15/2022,04/05/2022,USD
12/15/2021,Cash,$0.625,N/A,12/16/2021,01/05/2022,USD
09/14/2021,Cash,$0.595,N/A,09/15/2021,10/05/2021,USD
06/14/2021,Cash,$0.595,N/A,06/15/2021,07/06/2021,USD
03/12/2021,Cash,$0.595,N/A,03/15/2021,04/06/2021,USD
12/15/2020,Cash,$0.595,N/A,12/16/2020,01/05/2021,USD
08/13/2020,Cash,$0.595,N/A,08/14/2020,08/24/2020,USD
05/15/2020,Cash,$0.595,05/04/2020,05/18/2020,05/26/2020,USD
02/21/2020,Cash,$0.595,N/A,02/24/2020,03/05/2020,USD
11/08/2019,Cash,$0.585,N/A,11/12/2019,11/22/2019,USD
08/09/2019,Cash,$0.585,N/A,08/12/2019,08/22/2019,USD
05/10/2019,Cash,$0.585,N/A,05/13/2019,05/23/2019,USD
02/22/2019,Cash,$0.585,N/A,02/25/2019,03/07/2019,USD
11/13/2018,Cash,$0.555,10/25/2018,11/14/2018,11/28/2018,USD
08/14/2018,Cash,$0.555,07/31/2018,08/15/2018,08/29/2018,USD
05/15/2018,Cash,$0.555,04/25/2018,05/16/2018,05/30/2018,USD
02/16/2018,Cash,$0.555,02/08/2018,02/20/2018,03/02/2018,USD
11/14/2017,Cash,$0.53,10/31/2017,11/15/2017,11/29/2017,USD
08/14/2017,Cash,$0.53,08/02/2017,08/16/2017,08/30/2017,USD
05/18/2017,Cash,$0.53,04/26/2017,05/22/2017,05/31/2017,USD
02/22/2017,Cash,$0.51,02/07/2017,02/24/2017,03/01/2017,USD
11/14/2016,Cash,$0.50,10/25/2016,11/16/2016,11/30/2016,USD
08/15/2016,Cash,$0.50,07/28/2016,08/17/2016,08/31/2016,USD
05/16/2016,Cash,$0.50,04/28/2016,05/18/2016,06/01/2016,USD
02/18/2016,Cash,$0.50,02/08/2016,02/22/2016,03/03/2016,USD
11/16/2015,Cash,$0.485,10/28/2015,11/18/2015,12/02/2015,USD
08/17/2015,Cash,$0.485,08/03/2015,08/19/2015,09/02/2015,USD
05/18/2015,Cash,$0.485,05/06/2015,05/20/2015,06/03/2015,USD
02/19/2015,Cash,$0.485,01/14/2015,02/23/2015,03/05/2015,USD
11/17/2014,Cash,$0.47,10/29/2014,11/19/2014,12/03/2014,USD
08/18/2014,Cash,$0.47,08/04/2014,08/20/2014,09/03/2014,USD
05/19/2014,Cash,$0.47,05/01/2014,05/21/2014,06/04/2014,USD
02/20/2014,Cash,$0.47,02/10/2014,02/24/2014,03/06/2014,USD
11/08/2013,Cash,$0.4625,10/30/2013,11/13/2013,11/27/2013,USD
