Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/25/2025,Cash,$0.24,11/12/2025,11/25/2025,12/04/2025,USD
08/25/2025,Cash,$0.24,08/13/2025,08/25/2025,09/04/2025,USD
