Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/24/2025,Cash,$0.22,11/03/2025,11/24/2025,12/05/2025,USD
08/25/2025,Cash,$0.22,08/04/2025,08/25/2025,09/05/2025,USD
05/27/2025,Cash,$0.22,05/12/2025,05/27/2025,06/06/2025,USD
02/24/2025,Cash,$0.22,02/10/2025,02/24/2025,03/07/2025,USD
11/25/2024,Cash,$0.22,11/04/2024,11/25/2024,12/06/2024,USD
08/26/2024,Cash,$0.22,08/05/2024,08/26/2024,09/06/2024,USD
05/24/2024,Cash,$0.22,05/07/2024,05/28/2024,06/07/2024,USD
02/23/2024,Cash,$0.22,02/05/2024,02/26/2024,03/08/2024,USD
11/24/2023,Cash,$0.22,11/06/2023,11/27/2023,12/08/2023,USD
08/25/2023,Cash,$0.22,08/07/2023,08/28/2023,09/08/2023,USD
05/26/2023,Cash,$0.22,05/16/2023,05/30/2023,06/09/2023,USD
02/24/2023,Cash,$0.22,02/06/2023,02/27/2023,03/10/2023,USD
11/25/2022,Cash,$0.22,10/24/2022,11/28/2022,12/09/2022,USD
08/05/2022,Cash,$0.22,07/25/2022,08/08/2022,09/09/2022,USD
05/26/2022,Cash,$0.22,05/10/2022,05/30/2022,06/10/2022,USD
02/25/2022,Cash,$0.22,02/07/2022,02/28/2022,03/11/2022,USD
11/26/2021,Cash,$0.22,10/25/2021,11/29/2021,12/10/2021,USD
08/27/2021,Cash,$0.22,07/26/2021,08/30/2021,09/10/2021,USD
05/27/2021,Cash,$0.22,05/11/2021,05/31/2021,06/11/2021,USD
02/19/2021,Cash,$0.20,02/08/2021,02/22/2021,03/05/2021,USD
11/20/2020,Cash,$0.20,10/26/2020,11/23/2020,12/04/2020,USD
08/21/2020,Cash,$0.20,07/27/2020,08/24/2020,09/04/2020,USD
05/21/2020,Cash,$0.20,05/12/2020,05/25/2020,06/05/2020,USD
02/21/2020,Cash,$0.20,02/10/2020,02/24/2020,03/06/2020,USD
11/22/2019,Cash,$0.20,10/28/2019,11/25/2019,12/06/2019,USD
08/23/2019,Cash,$0.20,07/29/2019,08/26/2019,09/06/2019,USD
05/23/2019,Cash,$0.20,05/08/2019,05/27/2019,06/07/2019,USD
02/22/2019,Cash,$0.20,02/12/2019,02/25/2019,03/08/2019,USD
11/23/2018,Cash,$0.20,10/29/2018,11/26/2018,12/07/2018,USD
08/24/2018,Cash,$0.20,07/30/2018,08/27/2018,09/07/2018,USD
05/24/2018,Cash,$0.20,05/10/2018,05/28/2018,06/08/2018,USD
02/23/2018,Cash,$0.18,02/12/2018,02/26/2018,03/09/2018,USD
11/24/2017,Cash,$0.18,10/30/2017,11/27/2017,12/08/2017,USD
08/24/2017,Cash,$0.175,07/31/2017,08/28/2017,09/08/2017,USD
05/24/2017,Cash,$0.175,05/10/2017,05/29/2017,06/09/2017,USD
02/23/2017,Cash,$0.175,02/13/2017,02/27/2017,03/10/2017,USD
11/23/2016,Cash,$0.17,10/24/2016,11/28/2016,12/09/2016,USD
08/25/2016,Cash,$0.17,07/25/2016,08/29/2016,09/09/2016,USD
05/25/2016,Cash,$0.17,05/02/2016,05/30/2016,06/10/2016,USD
02/25/2016,Cash,$0.17,02/08/2016,02/29/2016,03/11/2016,USD
11/25/2015,Cash,$0.17,10/26/2015,11/30/2015,12/11/2015,USD
08/27/2015,Cash,$0.17,07/27/2015,08/31/2015,09/11/2015,USD
05/28/2015,Cash,$0.17,05/04/2015,06/01/2015,06/12/2015,USD
02/26/2015,Cash,$0.165,02/09/2015,03/02/2015,03/13/2015,USD
11/26/2014,Cash,$0.165,10/27/2014,12/01/2014,12/12/2014,USD
08/28/2014,Cash,$0.165,07/28/2014,09/02/2014,09/12/2014,USD
05/29/2014,Cash,$0.165,05/05/2014,06/02/2014,06/13/2014,USD
02/27/2014,Cash,$0.16,02/10/2014,03/03/2014,03/14/2014,USD
11/27/2013,Cash,$0.16,10/28/2013,12/02/2013,12/13/2013,USD
08/28/2013,Cash,$0.16,07/29/2013,08/30/2013,09/13/2013,USD
05/30/2013,Cash,$0.16,05/06/2013,06/03/2013,06/14/2013,USD
02/27/2013,Cash,$0.16,02/11/2013,03/01/2013,03/15/2013,USD
