Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/24/2025,Cash,$0.10,10/27/2025,11/24/2025,12/05/2025,USD
08/25/2025,Cash,$0.10,07/23/2025,08/25/2025,09/05/2025,USD
05/23/2025,Cash,$0.10,04/23/2025,05/26/2025,06/06/2025,USD
02/24/2025,Cash,$0.10,02/05/2025,02/24/2025,03/07/2025,USD
11/25/2024,Cash,$0.10,10/28/2024,11/25/2024,12/06/2024,USD
08/26/2024,Cash,$0.10,08/01/2024,08/26/2024,09/06/2024,USD
05/23/2024,Cash,$0.10,04/25/2024,05/27/2024,06/07/2024,USD
02/15/2024,Cash,$0.10,02/08/2024,02/19/2024,03/01/2024,USD
11/17/2023,Cash,$0.10,11/02/2023,11/20/2023,12/01/2023,USD
08/18/2023,Cash,$0.10,07/27/2023,08/21/2023,09/01/2023,USD
05/19/2023,Cash,$0.10,04/27/2023,05/22/2023,06/02/2023,USD
02/16/2023,Cash,$0.10,02/03/2023,02/20/2023,03/03/2023,USD
11/18/2022,Cash,$0.10,11/04/2022,11/21/2022,12/02/2022,USD
08/19/2022,Cash,$0.10,08/01/2022,08/22/2022,09/02/2022,USD
05/20/2022,Cash,$0.10,N/A,05/23/2022,06/03/2022,USD
02/17/2022,Cash,$0.10,N/A,02/21/2022,03/04/2022,USD
11/19/2021,Cash,$0.10,N/A,11/22/2021,12/03/2021,USD
08/20/2021,Cash,$0.10,07/28/2021,08/23/2021,09/03/2021,USD
05/21/2021,Cash,$0.10,N/A,05/24/2021,06/04/2021,USD
02/19/2021,Cash,$0.10,N/A,02/22/2021,03/05/2021,USD
