Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.80,10/21/2025,12/05/2025,01/01/2026,USD
09/05/2025,Cash,$0.80,07/22/2025,09/05/2025,10/01/2025,USD
06/06/2025,Cash,$0.75,04/22/2025,06/06/2025,07/01/2025,USD
03/14/2025,Cash,$0.75,01/22/2025,03/14/2025,04/01/2025,USD
12/06/2024,Cash,$0.75,10/22/2024,12/06/2024,01/01/2025,USD
09/06/2024,Cash,$0.75,07/16/2024,09/06/2024,10/01/2024,USD
06/07/2024,Cash,$0.75,04/16/2024,06/07/2024,07/01/2024,USD
03/07/2024,Cash,$0.75,01/17/2024,03/08/2024,04/01/2024,USD
12/07/2023,Cash,$0.75,10/17/2023,12/08/2023,01/01/2024,USD
09/07/2023,Cash,$0.75,07/18/2023,09/08/2023,10/01/2023,USD
06/08/2023,Cash,$0.75,04/25/2023,06/09/2023,07/01/2023,USD
03/09/2023,Cash,$0.75,01/18/2023,03/10/2023,04/01/2023,USD
12/08/2022,Cash,$0.75,10/18/2022,12/09/2022,01/01/2023,USD
09/08/2022,Cash,$0.75,07/19/2022,09/09/2022,10/01/2022,USD
06/09/2022,Cash,$0.70,04/26/2022,06/10/2022,07/01/2022,USD
03/10/2022,Cash,$0.70,01/19/2022,03/11/2022,04/01/2022,USD
12/09/2021,Cash,$0.70,10/19/2021,12/10/2021,01/01/2022,USD
09/09/2021,Cash,$0.70,07/20/2021,09/10/2021,10/01/2021,USD
06/10/2021,Cash,$0.70,04/20/2021,06/11/2021,07/01/2021,USD
03/11/2021,Cash,$0.70,01/20/2021,03/12/2021,04/01/2021,USD
12/10/2020,Cash,$0.70,10/20/2020,12/11/2020,01/01/2021,USD
09/10/2020,Cash,$0.70,07/21/2020,09/11/2020,10/01/2020,USD
06/11/2020,Cash,$0.70,04/21/2020,06/12/2020,07/01/2020,USD
03/12/2020,Cash,$0.70,01/21/2020,03/13/2020,04/01/2020,USD
12/12/2019,Cash,$0.70,10/22/2019,12/13/2019,01/01/2020,USD
09/12/2019,Cash,$0.70,07/23/2019,09/13/2019,10/01/2019,USD
06/13/2019,Cash,$0.60,04/23/2019,06/14/2019,07/01/2019,USD
03/07/2019,Cash,$0.60,01/22/2019,03/08/2019,04/01/2019,USD
12/13/2018,Cash,$0.55,10/16/2018,12/14/2018,01/01/2019,USD
09/13/2018,Cash,$0.55,07/17/2018,09/14/2018,10/01/2018,USD
06/07/2018,Cash,$0.42,04/17/2018,06/08/2018,07/01/2018,USD
03/08/2018,Cash,$0.42,01/23/2018,03/09/2018,04/01/2018,USD
11/30/2017,Cash,$0.42,10/17/2017,12/01/2017,01/01/2018,USD
08/30/2017,Cash,$0.42,07/18/2017,09/01/2017,10/01/2017,USD
05/31/2017,Cash,$0.38,04/25/2017,06/02/2017,07/01/2017,USD
03/01/2017,Cash,$0.38,01/17/2017,03/03/2017,04/01/2017,USD
11/30/2016,Cash,$0.38,10/18/2016,12/02/2016,01/01/2017,USD
08/31/2016,Cash,$0.38,07/19/2016,09/02/2016,10/01/2016,USD
06/01/2016,Cash,$0.36,04/19/2016,06/03/2016,07/01/2016,USD
03/02/2016,Cash,$0.36,01/19/2016,03/04/2016,04/01/2016,USD
12/02/2015,Cash,$0.36,10/20/2015,12/04/2015,01/01/2016,USD
09/02/2015,Cash,$0.36,07/21/2015,09/04/2015,10/01/2015,USD
06/03/2015,Cash,$0.36,04/21/2015,06/05/2015,07/01/2015,USD
03/04/2015,Cash,$0.33,01/20/2015,03/06/2015,04/01/2015,USD
12/03/2014,Cash,$0.33,10/21/2014,12/05/2014,01/01/2015,USD
09/03/2014,Cash,$0.33,07/15/2014,09/05/2014,10/01/2014,USD
06/04/2014,Cash,$0.33,04/15/2014,06/06/2014,07/01/2014,USD
03/05/2014,Cash,$0.31,01/21/2014,03/07/2014,04/01/2014,USD
12/04/2013,Cash,$0.31,10/15/2013,12/06/2013,01/02/2014,USD
09/04/2013,Cash,$0.31,07/16/2013,09/06/2013,10/01/2013,USD
03/06/2013,Cash,$0.30,01/15/2013,03/08/2013,04/01/2013,USD
06/06/2003,Cash,$0.17,N/A,06/06/2003,N/A,USD
03/06/2003,Cash,$0.17,N/A,03/06/2003,N/A,USD
12/06/2002,Cash,$0.17,N/A,12/06/2002,N/A,USD
09/06/2002,Cash,$0.17,N/A,09/06/2002,N/A,USD
06/06/2002,Cash,$0.17,N/A,06/06/2002,N/A,USD
03/06/2002,Cash,$0.17,N/A,03/06/2002,N/A,USD
12/06/2001,Cash,$0.17,N/A,12/06/2001,N/A,USD
09/06/2001,Cash,$0.155,N/A,09/06/2001,N/A,USD
06/06/2001,Cash,$0.155,N/A,06/06/2001,N/A,USD
03/07/2001,Cash,$0.155,N/A,03/07/2001,N/A,USD
12/06/2000,Cash,$0.155,N/A,12/06/2000,N/A,USD
09/06/2000,Cash,$0.135,N/A,09/06/2000,N/A,USD
06/07/2000,Cash,$0.135,N/A,06/07/2000,N/A,USD
03/08/2000,Cash,$0.135,N/A,03/08/2000,N/A,USD
12/08/1999,Cash,$0.135,N/A,12/08/1999,N/A,USD
09/08/1999,Cash,$0.24,N/A,09/08/1999,N/A,USD
06/08/1999,Cash,$0.24,N/A,06/08/1999,N/A,USD
03/08/1999,Cash,$0.24,N/A,03/08/1999,N/A,USD
12/08/1998,Cash,$0.24,N/A,12/08/1998,N/A,USD
09/08/1998,Cash,$0.21,N/A,09/08/1998,N/A,USD
06/08/1998,Cash,$0.21,N/A,06/08/1998,N/A,USD
03/06/1998,Cash,$0.21,N/A,03/06/1998,N/A,USD
12/08/1997,Cash,$0.21,N/A,12/08/1997,N/A,USD
09/08/1997,Cash,$0.18,N/A,09/08/1997,N/A,USD
06/06/1997,Cash,$0.18,N/A,06/06/1997,N/A,USD
03/06/1997,Cash,$0.18,N/A,03/06/1997,N/A,USD
12/06/1996,Cash,$0.36,N/A,12/06/1996,N/A,USD
09/06/1996,Cash,$0.31,N/A,09/06/1996,N/A,USD
06/06/1996,Cash,$0.31,N/A,06/06/1996,N/A,USD
03/07/1996,Cash,$0.31,N/A,03/07/1996,N/A,USD
12/06/1995,Cash,$0.31,N/A,12/06/1995,N/A,USD
09/06/1995,Cash,$0.26,N/A,09/06/1995,N/A,USD
06/06/1995,Cash,$0.26,N/A,06/06/1995,N/A,USD
03/06/1995,Cash,$0.26,N/A,03/06/1995,N/A,USD
12/05/1994,Cash,$0.26,N/A,12/05/1994,N/A,USD
09/02/1994,Cash,$0.22,N/A,09/02/1994,N/A,USD
06/06/1994,Cash,$0.22,N/A,06/06/1994,N/A,USD
03/04/1994,Cash,$0.22,N/A,03/04/1994,N/A,USD
12/06/1993,Cash,$0.22,N/A,12/06/1993,N/A,USD
09/03/1993,Cash,$0.185,N/A,09/03/1993,N/A,USD
06/04/1993,Cash,$0.185,N/A,06/04/1993,N/A,USD
03/04/1993,Cash,$0.185,N/A,03/04/1993,N/A,USD
12/04/1992,Cash,$0.2775,N/A,12/04/1992,N/A,USD
09/03/1992,Cash,$0.24,N/A,09/03/1992,N/A,USD
06/04/1992,Cash,$0.24,N/A,06/04/1992,N/A,USD
03/04/1992,Cash,$0.24,N/A,03/04/1992,N/A,USD
12/04/1991,Cash,$0.24,N/A,12/04/1991,N/A,USD
09/04/1991,Cash,$0.21,N/A,09/04/1991,N/A,USD
06/04/1991,Cash,$0.21,N/A,06/04/1991,N/A,USD
03/04/1991,Cash,$0.21,N/A,03/04/1991,N/A,USD
12/04/1990,Cash,$0.21,N/A,12/04/1990,N/A,USD
09/04/1990,Cash,$0.19,N/A,09/04/1990,N/A,USD
06/05/1990,Cash,$0.19,N/A,06/05/1990,N/A,USD
03/05/1990,Cash,$0.38,N/A,03/05/1990,N/A,USD
12/05/1989,Cash,$0.38,N/A,12/05/1989,N/A,USD
09/05/1989,Cash,$0.31,N/A,09/05/1989,N/A,USD
06/05/1989,Cash,$0.31,N/A,06/05/1989,N/A,USD
03/06/1989,Cash,$0.31,N/A,03/06/1989,N/A,USD
12/05/1988,Cash,$0.31,N/A,12/05/1988,N/A,USD
