Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.36,11/14/2025,12/05/2025,12/19/2025,USD
09/05/2025,Cash,$0.36,08/15/2025,09/05/2025,09/19/2025,USD
06/06/2025,Cash,$0.36,05/16/2025,06/06/2025,06/20/2025,USD
03/07/2025,Cash,$0.35,02/07/2025,03/07/2025,03/21/2025,USD
12/06/2024,Cash,$0.35,11/12/2024,12/06/2024,12/20/2024,USD
09/06/2024,Cash,$0.35,08/16/2024,09/06/2024,09/20/2024,USD
06/07/2024,Cash,$0.35,05/07/2024,06/07/2024,06/21/2024,USD
02/29/2024,Cash,$0.34,02/06/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.34,11/09/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.34,08/08/2023,09/01/2023,09/15/2023,USD
06/01/2023,Cash,$0.34,05/10/2023,06/02/2023,06/16/2023,USD
03/02/2023,Cash,$0.32,02/07/2023,03/03/2023,03/17/2023,USD
12/01/2022,Cash,$0.32,11/08/2022,12/02/2022,12/16/2022,USD
09/01/2022,Cash,$0.32,08/09/2022,09/02/2022,09/16/2022,USD
06/02/2022,Cash,$0.32,05/10/2022,06/03/2022,06/17/2022,USD
03/03/2022,Cash,$0.29,02/08/2022,03/04/2022,03/18/2022,USD
12/02/2021,Cash,$0.29,11/09/2021,12/03/2021,12/17/2021,USD
09/02/2021,Cash,$0.29,08/10/2021,09/03/2021,09/17/2021,USD
06/03/2021,Cash,$0.29,05/11/2021,06/04/2021,06/18/2021,USD
03/04/2021,Cash,$0.26,02/09/2021,03/05/2021,03/19/2021,USD
12/03/2020,Cash,$0.26,11/05/2020,12/04/2020,12/18/2020,USD
09/03/2020,Cash,$0.26,08/05/2020,09/04/2020,09/18/2020,USD
06/04/2020,Cash,$0.26,05/13/2020,06/05/2020,06/19/2020,USD
03/05/2020,Cash,$0.26,02/05/2020,03/06/2020,03/20/2020,USD
12/05/2019,Cash,$0.26,11/07/2019,12/06/2019,12/20/2019,USD
08/29/2019,Cash,$0.26,N/A,08/31/2019,09/20/2019,USD
05/17/2019,Cash,$0.26,05/09/2019,05/20/2019,06/21/2019,USD
02/28/2019,Cash,$0.22,02/05/2019,03/01/2019,03/15/2019,USD
12/06/2018,Cash,$0.22,11/07/2018,12/07/2018,12/21/2018,USD
09/06/2018,Cash,$0.22,08/14/2018,09/07/2018,09/21/2018,USD
05/31/2018,Cash,$0.22,05/10/2018,06/01/2018,06/15/2018,USD
03/01/2018,Cash,$0.18,02/08/2018,03/02/2018,03/16/2018,USD
11/30/2017,Cash,$0.18,11/09/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.18,08/10/2017,09/01/2017,09/15/2017,USD
05/31/2017,Cash,$0.18,05/01/2017,06/02/2017,06/16/2017,USD
03/01/2017,Cash,$0.15,02/09/2017,03/03/2017,03/17/2017,USD
11/30/2016,Cash,$0.15,11/15/2016,12/02/2016,12/16/2016,USD
08/31/2016,Cash,$0.14,08/11/2016,09/02/2016,09/16/2016,USD
06/01/2016,Cash,$0.14,05/02/2016,06/03/2016,06/17/2016,USD
03/02/2016,Cash,$0.11,02/09/2016,03/04/2016,03/18/2016,USD
12/02/2015,Cash,$0.11,11/17/2015,12/04/2015,12/18/2015,USD
09/02/2015,Cash,$0.11,08/13/2015,09/04/2015,09/18/2015,USD
06/03/2015,Cash,$0.11,05/04/2015,06/05/2015,06/19/2015,USD
03/05/2015,Cash,$0.08,02/25/2015,03/09/2015,03/20/2015,USD
12/03/2014,Cash,$0.08,11/13/2014,12/05/2014,12/19/2014,USD
09/03/2014,Cash,$0.08,08/14/2014,09/05/2014,09/19/2014,USD
06/04/2014,Cash,$0.08,04/17/2014,06/06/2014,06/20/2014,USD
03/05/2014,Cash,$0.05,02/13/2014,03/07/2014,03/21/2014,USD
12/04/2013,Cash,$0.05,11/19/2013,12/06/2013,12/20/2013,USD
09/04/2013,Cash,$0.05,08/21/2013,09/06/2013,09/20/2013,USD
06/04/2003,Cash,$0.23,N/A,06/04/2003,N/A,USD
03/04/2003,Cash,$0.23,N/A,03/04/2003,N/A,USD
12/04/2002,Cash,$0.23,N/A,12/04/2002,N/A,USD
09/04/2002,Cash,$0.23,N/A,09/04/2002,N/A,USD
06/06/2002,Cash,$0.23,N/A,06/06/2002,N/A,USD
03/05/2002,Cash,$0.23,N/A,03/05/2002,N/A,USD
12/04/2001,Cash,$0.23,N/A,12/04/2001,N/A,USD
09/06/2001,Cash,$0.23,N/A,09/06/2001,N/A,USD
06/04/2001,Cash,$0.23,N/A,06/04/2001,N/A,USD
03/02/2001,Cash,$0.23,N/A,03/02/2001,N/A,USD
12/04/2000,Cash,$0.23,N/A,12/04/2000,N/A,USD
09/01/2000,Cash,$0.23,N/A,09/01/2000,N/A,USD
06/06/2000,Cash,$0.22,N/A,06/06/2000,N/A,USD
03/02/2000,Cash,$0.22,N/A,03/02/2000,N/A,USD
12/02/1999,Cash,$0.22,N/A,12/02/1999,N/A,USD
09/01/1999,Cash,$0.22,N/A,09/01/1999,N/A,USD
06/02/1999,Cash,$0.20,N/A,06/02/1999,N/A,USD
03/04/1999,Cash,$0.20,N/A,03/04/1999,N/A,USD
11/18/1998,Cash,$0.20,N/A,11/18/1998,N/A,USD
09/02/1998,Cash,$0.30,N/A,09/02/1998,N/A,USD
06/03/1998,Cash,$0.28,N/A,06/03/1998,N/A,USD
03/04/1998,Cash,$0.28,N/A,03/04/1998,N/A,USD
12/03/1997,Cash,$0.28,N/A,12/03/1997,N/A,USD
09/03/1997,Cash,$0.28,N/A,09/03/1997,N/A,USD
06/04/1997,Cash,$0.24,N/A,06/04/1997,N/A,USD
03/04/1997,Cash,$0.24,N/A,03/04/1997,N/A,USD
12/04/1996,Cash,$0.24,N/A,12/04/1996,N/A,USD
09/04/1996,Cash,$0.24,N/A,09/04/1996,N/A,USD
06/04/1996,Cash,$0.20,N/A,06/04/1996,N/A,USD
03/04/1996,Cash,$0.20,N/A,03/04/1996,N/A,USD
12/04/1995,Cash,$0.20,N/A,12/04/1995,N/A,USD
