Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/17/2025,Cash,$0.25,11/06/2025,11/17/2025,11/26/2025,USD
08/18/2025,Cash,$0.25,08/07/2025,08/18/2025,08/29/2025,USD
05/16/2025,Cash,$0.25,05/06/2025,05/16/2025,05/30/2025,USD
02/24/2025,Cash,$0.25,02/13/2025,02/24/2025,03/05/2025,USD
11/15/2024,Cash,$0.25,11/04/2024,11/15/2024,11/27/2024,USD
08/19/2024,Cash,$0.25,08/06/2024,08/19/2024,08/30/2024,USD
05/17/2024,Cash,$0.25,05/07/2024,05/20/2024,05/31/2024,USD
02/16/2024,Cash,$0.25,02/07/2024,02/20/2024,02/29/2024,USD
11/17/2023,Cash,$0.25,11/09/2023,11/20/2023,11/30/2023,USD
08/18/2023,Cash,$0.25,08/09/2023,08/21/2023,08/31/2023,USD
05/22/2023,Cash,$0.25,05/09/2023,05/23/2023,06/06/2023,USD
02/25/2020,Cash,$1.00,02/06/2020,02/26/2020,03/06/2020,USD
11/13/2019,Cash,$1.00,11/06/2019,11/14/2019,11/22/2019,USD
08/15/2019,Cash,$1.00,08/06/2019,08/16/2019,08/27/2019,USD
05/21/2019,Cash,$1.00,05/09/2019,05/22/2019,05/30/2019,USD
02/14/2019,Cash,$0.75,01/30/2019,02/15/2019,02/26/2019,USD
11/20/2018,Cash,$0.75,11/07/2018,11/21/2018,11/30/2018,USD
08/15/2018,Cash,$0.75,08/01/2018,08/16/2018,08/28/2018,USD
05/16/2018,Cash,$0.75,04/24/2018,05/17/2018,05/29/2018,USD
02/14/2018,Cash,$0.50,01/22/2018,02/15/2018,02/27/2018,USD
11/15/2017,Cash,$0.50,10/26/2017,11/16/2017,11/28/2017,USD
08/08/2017,Cash,$0.50,07/25/2017,08/10/2017,08/22/2017,USD
05/09/2017,Cash,$0.50,04/25/2017,05/11/2017,05/23/2017,USD
02/10/2017,Cash,$0.50,01/26/2017,02/14/2017,02/28/2017,USD
11/15/2016,Cash,$0.50,11/02/2016,11/17/2016,11/29/2016,USD
08/09/2016,Cash,$0.50,07/28/2016,08/11/2016,08/23/2016,USD
05/13/2016,Cash,$0.50,05/05/2016,05/17/2016,05/26/2016,USD
02/19/2016,Cash,$0.50,02/11/2016,02/23/2016,03/02/2016,USD
11/09/2015,Cash,$0.50,10/15/2015,11/12/2015,11/24/2015,USD
08/07/2015,Cash,$0.50,07/29/2015,08/11/2015,08/20/2015,USD
05/07/2015,Cash,$0.50,04/28/2015,05/11/2015,05/21/2015,USD
02/11/2015,Cash,$1.50,02/03/2015,02/13/2015,02/23/2015,USD
11/07/2014,Cash,$2.50,10/28/2014,11/12/2014,11/25/2014,USD
08/08/2014,Cash,$1.25,07/29/2014,08/12/2014,08/26/2014,USD
05/13/2014,Cash,$1.25,05/01/2014,05/15/2014,05/29/2014,USD
02/11/2014,Cash,$1.25,01/30/2014,02/13/2014,02/27/2014,USD
11/18/2013,Cash,$3.00,11/05/2013,11/20/2013,12/06/2013,USD
11/05/2013,Cash,$1.00,10/24/2013,11/07/2013,11/21/2013,USD
08/08/2013,Cash,$1.00,07/29/2013,08/12/2013,08/26/2013,USD
05/07/2013,Cash,$1.00,04/25/2012,05/09/2013,05/23/2013,USD
02/12/2013,Cash,$1.00,01/31/2013,02/14/2013,02/28/2013,USD
