Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/19/2025,Cash,$0.40,11/06/2025,11/19/2025,12/11/2025,USD
08/28/2025,Cash,$0.40,08/07/2025,08/28/2025,09/18/2025,USD
05/29/2025,Cash,$0.40,05/08/2025,05/29/2025,06/18/2025,USD
03/06/2025,Cash,$0.40,02/06/2025,03/06/2025,03/27/2025,USD
03/09/2020,Cash,$0.34,02/12/2020,03/10/2020,03/26/2020,USD
11/18/2019,Cash,$0.34,11/06/2019,11/19/2019,12/12/2019,USD
08/21/2019,Cash,$0.34,07/24/2019,08/22/2019,09/12/2019,USD
05/22/2019,Cash,$0.32,05/01/2019,05/23/2019,06/13/2019,USD
03/06/2019,Cash,$0.32,02/06/2019,03/07/2019,03/27/2019,USD
11/14/2018,Cash,$0.32,10/19/2018,11/15/2018,12/06/2018,USD
08/22/2018,Cash,$0.32,07/23/2018,08/23/2018,09/13/2018,USD
05/23/2018,Cash,$0.30,04/24/2018,05/24/2018,06/14/2018,USD
03/07/2018,Cash,$0.30,02/07/2018,03/08/2018,03/28/2018,USD
11/15/2017,Cash,$0.30,10/25/2017,11/16/2017,12/07/2017,USD
08/22/2017,Cash,$0.30,07/26/2017,08/24/2017,09/14/2017,USD
05/23/2017,Cash,$0.28,04/26/2017,05/25/2017,06/15/2017,USD
03/07/2017,Cash,$0.28,02/07/2017,03/09/2017,03/30/2017,USD
11/15/2016,Cash,$0.26,10/24/2016,11/17/2016,12/08/2016,USD
08/23/2016,Cash,$0.26,07/27/2016,08/25/2016,09/15/2016,USD
05/24/2016,Cash,$0.24,04/26/2016,05/26/2016,06/16/2016,USD
03/08/2016,Cash,$0.24,02/08/2016,03/10/2016,03/30/2016,USD
11/17/2015,Cash,$0.24,10/29/2015,11/19/2015,12/10/2015,USD
08/25/2015,Cash,$0.24,07/29/2015,08/27/2015,09/17/2015,USD
05/26/2015,Cash,$0.18,04/30/2015,05/28/2015,06/18/2015,USD
03/06/2015,Cash,$0.18,02/04/2015,03/10/2015,03/26/2015,USD
11/18/2014,Cash,$0.18,10/27/2014,11/20/2014,12/11/2014,USD
08/25/2014,Cash,$0.18,07/30/2014,08/27/2014,09/17/2014,USD
05/28/2014,Cash,$0.15,04/30/2014,05/30/2014,06/19/2014,USD
03/06/2014,Cash,$0.15,02/05/2014,03/10/2014,03/27/2014,USD
11/19/2013,Cash,$0.15,10/29/2013,11/21/2013,12/12/2013,USD
08/26/2013,Cash,$0.15,07/24/2013,08/28/2013,09/18/2013,USD
